,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10352,Marker_10352,Marker_10352,Marker_10353,Marker_10353,Marker_10353,Marker_10354,Marker_10354,Marker_10354,Marker_10355,Marker_10355,Marker_10355,Marker_10356,Marker_10356,Marker_10356,Marker_10358,Marker_10358,Marker_10358,Marker_10359,Marker_10359,Marker_10359,Marker_10360,Marker_10360,Marker_10360,Marker_10361,Marker_10361,Marker_10361,Marker_10362,Marker_10362,Marker_10362,Marker_10363,Marker_10363,Marker_10363
,,"8392B20CF49E35702870","8392B20CF49E35702870","8392B20CF49E35702870","8392B20CF49E35702871","8392B20CF49E35702871","8392B20CF49E35702871","8392B20CF49E35702872","8392B20CF49E35702872","8392B20CF49E35702872","8392B20CF49E35702873","8392B20CF49E35702873","8392B20CF49E35702873","8392B20CF49E35702874","8392B20CF49E35702874","8392B20CF49E35702874","8392B20CF49E35702876","8392B20CF49E35702876","8392B20CF49E35702876","8392B20CF49E35702877","8392B20CF49E35702877","8392B20CF49E35702877","8392B20CF49E35702878","8392B20CF49E35702878","8392B20CF49E35702878","8392B20CF49E35702879","8392B20CF49E35702879","8392B20CF49E35702879","8392B20CF49E3570287A","8392B20CF49E3570287A","8392B20CF49E3570287A","8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E3570287B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
148,1.233333,0.005920,1.952196,-3.479280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,0.005901,1.952218,-3.479408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,0.006026,1.952335,-3.479700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,0.006238,1.952213,-3.479893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,0.006317,1.952245,-3.479986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,0.006166,1.952212,-3.480091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,0.006280,1.952228,-3.480178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,0.006439,1.952220,-3.480344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,0.006435,1.952325,-3.480437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,0.006380,1.952210,-3.480648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,0.006520,1.952217,-3.480742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,0.006415,1.952299,-3.480921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,0.006552,1.952308,-3.481128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,0.006555,1.952336,-3.481249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,0.006459,1.952258,-3.481359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,0.006293,1.952289,-3.481474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,0.006375,1.952251,-3.481638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,0.006294,1.952217,-3.481816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,0.006239,1.952320,-3.481956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,0.006059,1.952277,-3.482148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,0.006122,1.952278,-3.482329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,0.006177,1.952242,-3.482509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,0.005985,1.952214,-3.482654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,0.005963,1.952256,-3.482783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,0.006000,1.952122,-3.482832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,0.005987,1.952148,-3.483095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,0.006047,1.952147,-3.483156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,0.006009,1.952092,-3.483288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,0.006163,1.952134,-3.483603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
