Format Version,1.1,Take Name,Take 2016-04-07 08.32.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.07.811 PM,Total Frames,2981,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10002,Marker_10002,Marker_10002
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702712","8392B20CF49E35702712","8392B20CF49E35702712"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
1503,12.525000,-2.748857,2.508062,-2.845076,,,
1504,12.533333,-2.737892,2.500211,-2.851372,,,
1505,12.541667,-2.725597,2.490893,-2.857029,,,
1506,12.550000,-2.712898,2.480592,-2.862259,,,
1507,12.558333,-2.700701,2.470602,-2.868140,,,
1508,12.566667,-2.687207,2.459326,-2.872888,,,
1509,12.575000,-2.675251,2.448859,-2.878534,,,
1510,12.583333,-2.662295,2.437788,-2.883238,,,
1511,12.591667,-2.649848,2.426387,-2.887998,,,
1512,12.600000,-2.636118,2.414096,-2.892507,,,
1513,12.608333,-2.623653,2.402780,-2.897183,,,
1514,12.616667,-2.610463,2.390614,-2.901618,,,
1515,12.625000,-2.597611,2.378493,-2.906096,,,
1516,12.633333,-2.583987,2.366026,-2.909957,,,
1517,12.641667,-2.570860,2.353790,-2.914219,,,
1518,12.650000,-2.556942,2.340855,-2.918146,,,
1519,12.658333,-2.543896,2.328769,-2.922271,,,
1520,12.666667,-2.530219,2.316440,-2.926062,,,
1521,12.675000,-2.515328,2.303213,-2.929702,,,
1522,12.683333,-2.501639,2.291050,-2.933723,,,
1523,12.691667,-2.487773,2.278947,-2.937667,,,
1524,12.700000,-2.473486,2.266814,-2.941438,,,
1525,12.708333,-2.459198,2.254954,-2.945479,,,
1526,12.716667,-2.444031,2.242312,-2.949041,,,
1527,12.725000,-2.429280,2.230300,-2.953093,,,
1528,12.733333,-2.414438,2.218371,-2.957035,,,
1529,12.741667,-2.400034,2.206997,-2.961119,,,
1530,12.750000,-2.385037,2.195148,-2.964952,,,
1531,12.758333,-2.369685,2.183294,-2.968721,,,
1532,12.766667,-2.354214,2.171528,-2.972455,,,
1533,12.775000,-2.339522,2.160343,-2.976604,,,
1534,12.783333,-2.323509,2.148283,-2.979929,,,
1535,12.791667,-2.306979,2.136736,-2.982411,,,
1536,12.800000,-2.292929,2.125502,-2.987493,,,
1537,12.808333,-2.277262,2.114014,-2.990932,,,
1538,12.816667,-2.261913,2.102577,-2.994479,,,
1539,12.825000,-2.245948,2.090692,-2.997308,,,
1540,12.833333,-2.229288,2.079556,-2.999733,,,
1541,12.841667,-2.213752,2.067631,-3.003818,,,
1542,12.850000,-2.199008,2.057020,-3.006993,,,
1543,12.858333,-2.182372,2.045762,-3.008751,,,
1544,12.866667,-2.168211,2.034752,-3.012666,,,
1545,12.875000,-2.151845,2.023416,-3.015114,,,
1546,12.883333,-2.135620,2.012561,-3.016954,,,
1547,12.891667,-2.120020,2.000778,-3.020012,,,
1548,12.900000,-2.105580,1.990634,-3.022456,,,
1549,12.908333,-2.089633,1.979553,-3.024701,,,
1550,12.916667,-2.073621,1.968953,-3.026360,,,
1551,12.925000,-2.057860,1.958045,-3.028326,,,
1552,12.933333,-2.042358,1.947325,-3.030398,,,
1553,12.941667,-2.026728,1.936848,-3.032034,,,
1554,12.950000,-2.010878,1.926391,-3.033617,,,
1555,12.958333,-1.995397,1.915995,-3.035522,,,
1556,12.966667,-1.979604,1.905815,-3.036919,,,
1557,12.975000,-1.964016,1.896000,-3.038179,,,
1558,12.983333,-1.947609,1.884929,-3.039470,,,
1559,12.991667,-1.932700,1.876177,-3.040975,,,
1560,13.000000,-1.917313,1.866543,-3.042006,,,
1561,13.008333,-1.900671,1.856493,-3.041681,,,
1562,13.016667,-1.884737,1.846919,-3.041784,,,
1563,13.025000,-1.869424,1.837344,-3.043051,,,
1564,13.033333,-1.853593,1.827839,-3.043700,,,
1565,13.041667,-1.838593,1.819015,-3.045326,,,
1566,13.050000,-1.823263,1.809710,-3.045592,,,
1567,13.058333,-1.806490,1.800252,-3.044226,,,
1568,13.066667,-1.791503,1.791402,-3.045414,,,
1569,13.075000,-1.775700,1.781948,-3.044452,,,
1570,13.083333,-1.760385,1.773290,-3.045233,,,
1571,13.091667,-1.744842,1.764483,-3.044197,,,
1572,13.100000,-1.729606,1.755654,-3.044067,,,
1573,13.108333,-1.713988,1.746892,-3.043029,,,
1574,13.116667,-1.698370,1.738131,-3.041843,,,
1575,13.125000,-1.681464,1.729127,-3.040071,,,
1576,13.133333,-1.667235,1.721206,-3.039285,,,
1577,13.141667,-1.651680,1.712581,-3.038231,,,
1578,13.150000,-1.634896,1.703681,-3.035235,,,
1579,13.158333,-1.620540,1.696689,-3.034642,,,
1580,13.166667,-1.603306,1.688094,-3.031964,,,
1581,13.175000,-1.588067,1.681111,-3.028587,,,
1582,13.183333,-1.571855,1.673967,-3.027199,,,
1583,13.191667,-1.557448,1.668122,-3.024667,,,
1584,13.200000,-1.540123,1.661129,-3.021420,,,
1585,13.208333,-1.524108,1.655128,-3.017757,,,
1586,13.216667,-1.507985,1.649949,-3.013822,,,
1587,13.225000,-1.492704,1.644784,-3.011485,,,
1588,13.233333,-1.476807,1.639790,-3.007499,,,
1589,13.241667,-1.460065,1.634858,-3.003751,,,
1590,13.250000,-1.443691,1.630162,-2.999373,,,
1591,13.258333,-1.427104,1.625591,-2.994935,,,
1592,13.266667,-1.410179,1.621379,-2.990149,,,
1593,13.275000,-1.393398,1.617442,-2.984895,,,
1594,13.283333,-1.376316,1.613511,-2.979746,,,
1595,13.291667,-1.359346,1.610202,-2.974587,,,
1596,13.300000,-1.342584,1.607277,-2.968219,,,
1597,13.308333,-1.325502,1.604484,-2.962829,,,
1598,13.316667,-1.308312,1.601823,-2.956220,,,
1599,13.325000,-1.291133,1.599758,-2.949391,,,
1600,13.333333,-1.274178,1.597778,-2.943767,,,
1601,13.341667,-1.256799,1.595977,-2.935937,,,
1602,13.350000,-1.239684,1.594377,-2.928684,,,
1603,13.358333,-1.222353,1.593196,-2.921232,,,
1604,13.366667,-1.205702,1.592261,-2.913191,,,
1605,13.375000,-1.188599,1.591587,-2.905670,,,
1606,13.383333,-1.171797,1.591242,-2.896691,,,
1607,13.391667,-1.154952,1.591311,-2.888274,,,
1608,13.400000,-1.138363,1.591537,-2.879032,,,
1609,13.408333,-1.122032,1.592354,-2.870238,,,
1610,13.416667,-1.105550,1.593382,-2.860661,,,
1611,13.425000,-1.088650,1.594500,-2.850260,,,
1612,13.433333,-1.072231,1.596155,-2.840237,,,
1613,13.441667,-1.056058,1.597937,-2.829829,,,
1614,13.450000,-1.040193,1.600137,-2.819086,,,
1615,13.458333,-1.024330,1.602679,-2.808449,,,
1616,13.466667,-1.008885,1.605614,-2.797208,,,
1617,13.475000,-0.993250,1.608600,-2.786064,,,
1618,13.483333,-0.978256,1.611991,-2.774369,,,
1619,13.491667,-0.963490,1.615831,-2.762532,,,
1620,13.500000,-0.948883,1.620026,-2.751267,,,
1621,13.508333,-0.934338,1.624452,-2.738337,,,
1622,13.516667,-0.920337,1.629323,-2.725946,,,
1623,13.525000,-0.906687,1.634658,-2.713267,,,
1624,13.533333,-0.893232,1.640464,-2.700225,,,
1625,13.541667,-0.880220,1.646591,-2.687634,,,
1626,13.550000,-0.867430,1.652927,-2.674520,,,
1627,13.558333,-0.855185,1.659653,-2.661052,,,
1628,13.566667,-0.843184,1.666868,-2.647133,,,
1629,13.575000,-0.831877,1.674388,-2.633491,,,
1630,13.583333,-0.820804,1.682318,-2.619476,,,
1631,13.591667,-0.810006,1.690778,-2.605484,,,
1632,13.600000,-0.799460,1.699441,-2.590902,,,
1633,13.608333,-0.789716,1.708377,-2.577012,,,
1634,13.616667,-0.780256,1.717906,-2.562502,,,
1635,13.625000,-0.771083,1.727582,-2.548151,,,
1636,13.633333,-0.762007,1.737312,-2.533670,,,
1637,13.641667,-0.753523,1.747778,-2.518717,,,
1638,13.650000,-0.745388,1.758382,-2.504342,,,
1639,13.658333,-0.737241,1.768986,-2.489742,,,
1640,13.666667,-0.729691,1.780034,-2.475104,,,
1641,13.675000,-0.722056,1.791334,-2.460243,,,
1642,13.683333,-0.714939,1.802833,-2.445669,,,
1643,13.691667,-0.707865,1.814651,-2.431100,,,
1644,13.700000,-0.700935,1.826604,-2.416360,,,
1645,13.708333,-0.694403,1.838779,-2.401577,,,
1646,13.716667,-0.687813,1.851105,-2.387054,,,
1647,13.725000,-0.681513,1.863274,-2.372706,,,
1648,13.733333,-0.675085,1.875722,-2.358005,,,
1649,13.741667,-0.669084,1.888706,-2.343435,,,
1650,13.750000,-0.663120,1.901317,-2.328997,,,
1651,13.758333,-0.657166,1.914280,-2.314538,,,
1652,13.766667,-0.651672,1.927139,-2.300475,,,
1653,13.775000,-0.646075,1.940204,-2.286305,,,
1654,13.783333,-0.638822,1.952767,-2.270919,,,
1655,13.791667,-0.635112,1.966520,-2.258173,,,
1656,13.800000,-0.628058,1.978933,-2.243780,,,
1657,13.808333,-0.623029,1.992221,-2.229634,,,
1658,13.816667,-0.617985,2.005394,-2.216402,,,
1659,13.825000,-0.613132,2.018907,-2.202710,,,
1660,13.833333,-0.608628,2.032800,-2.189249,,,
1661,13.841667,-0.604512,2.046392,-2.176286,,,
1662,13.850000,-0.600302,2.060153,-2.163068,,,
1663,13.858333,-0.596384,2.074193,-2.149842,,,
1664,13.866667,-0.592780,2.088331,-2.136670,,,
1665,13.875000,-0.589398,2.102541,-2.124266,,,
1666,13.883333,-0.586347,2.116814,-2.111681,,,
1667,13.891667,-0.583344,2.131299,-2.099245,,,
1668,13.900000,-0.580516,2.146037,-2.087012,,,
1669,13.908333,-0.577744,2.160906,-2.074867,,,
1670,13.916667,-0.574969,2.175782,-2.062710,,,
1671,13.925000,-0.572422,2.190714,-2.050821,,,
1672,13.933333,-0.569970,2.206049,-2.039386,,,
1673,13.941667,-0.567701,2.221415,-2.028303,,,
1674,13.950000,-0.565433,2.236532,-2.016758,,,
1675,13.958333,-0.563281,2.252043,-2.005737,,,
1676,13.966667,-0.561360,2.267561,-1.995075,,,
1677,13.975000,-0.559151,2.282854,-1.984337,,,
1678,13.983333,-0.557056,2.298607,-1.973701,,,
1679,13.991667,-0.554955,2.314287,-1.963056,,,
1680,14.000000,-0.552601,2.329991,-1.952566,,,
1681,14.008333,-0.550450,2.345771,-1.942404,,,
1682,14.016667,-0.547930,2.361508,-1.932080,,,
1683,14.025000,-0.545399,2.377127,-1.921985,,,
1684,14.033333,-0.542933,2.392931,-1.911878,,,
1685,14.041667,-0.540121,2.408633,-1.901423,,,
1686,14.050000,-0.537004,2.424181,-1.891376,,,
1687,14.058333,-0.533443,2.439835,-1.881160,,,
1688,14.066667,-0.529994,2.455295,-1.870575,,,
1689,14.075000,-0.526408,2.470648,-1.860376,,,
1690,14.083333,-0.522533,2.485901,-1.850027,,,
1691,14.091667,-0.518271,2.500948,-1.839487,,,
1692,14.100000,-0.513758,2.515536,-1.828830,,,
1693,14.108333,-0.509591,2.529728,-1.818476,,,
1694,14.116667,-0.505093,2.543636,-1.807828,,,
1695,14.125000,-0.500334,2.557134,-1.796954,,,
1696,14.133333,-0.495707,2.570014,-1.786581,,,
1697,14.141667,-0.490533,2.582616,-1.775712,,,
1698,14.150000,-0.485370,2.594727,-1.764688,,,
1699,14.158333,-0.480452,2.606267,-1.754320,,,
1700,14.166667,-0.475175,2.617342,-1.743123,,,
1701,14.175000,-0.469995,2.628141,-1.732037,,,
1702,14.183333,-0.464736,2.638097,-1.721302,,,
1703,14.191667,-0.459142,2.647408,-1.710245,,,
1704,14.200000,-0.454029,2.656343,-1.699396,,,
1705,14.208333,-0.448844,2.664626,-1.688288,,,
1706,14.216667,-0.443414,2.672300,-1.677251,,,
1707,14.225000,-0.438129,2.679226,-1.666541,,,
1708,14.233333,-0.433098,2.685619,-1.655502,,,
1709,14.241667,-0.428006,2.691207,-1.644724,,,
1710,14.250000,-0.422807,2.696384,-1.633629,,,
1711,14.258333,-0.418085,2.700835,-1.622712,,,
1712,14.266667,-0.413159,2.704351,-1.612220,,,
1713,14.275000,-0.408427,2.707351,-1.601232,,,
1714,14.283333,-0.404011,2.709509,-1.590469,,,
1715,14.291667,-0.399437,2.711015,-1.579746,,,
1716,14.300000,-0.394940,2.711835,-1.569001,,,
1717,14.308333,-0.390590,2.712284,-1.557641,,,
1718,14.316667,-0.386834,2.711373,-1.546579,,,
1719,14.325000,-0.382432,2.710740,-1.536313,,,
1720,14.333333,-0.377930,2.708606,-1.525759,,,
1721,14.341667,-0.373733,2.705858,-1.515765,,,
1722,14.350000,-0.369576,2.702687,-1.505171,,,
1723,14.358333,-0.365440,2.698826,-1.494555,,,
1724,14.366667,-0.361211,2.694353,-1.483831,,,
1725,14.375000,-0.357047,2.689422,-1.473425,,,
1726,14.383333,-0.353114,2.683827,-1.462988,,,
1727,14.391667,-0.349005,2.677663,-1.452475,,,
1728,14.400000,-0.344695,2.670874,-1.441754,,,
1729,14.408333,-0.340429,2.663773,-1.430587,,,
1730,14.416667,-0.336091,2.656031,-1.420025,,,
1731,14.425000,-0.332008,2.647851,-1.409117,,,
1732,14.433333,-0.327735,2.639053,-1.398513,,,
1733,14.441667,-0.323373,2.630068,-1.387466,,,
1734,14.450000,-0.318813,2.620842,-1.376278,,,
1735,14.458333,-0.314627,2.610925,-1.365365,,,
1736,14.466667,-0.310466,2.601178,-1.354209,,,
1737,14.475000,-0.305883,2.591034,-1.343030,,,
1738,14.483333,-0.301374,2.580928,-1.331231,,,
1739,14.491667,-0.296771,2.570299,-1.319763,,,
1740,14.500000,-0.292532,2.559631,-1.308139,,,
1741,14.508333,-0.288160,2.548810,-1.296578,,,
1742,14.516667,-0.283470,2.537701,-1.284690,,,
1743,14.525000,-0.278952,2.526385,-1.272728,,,
1744,14.533333,-0.274463,2.514737,-1.261149,,,
1745,14.541667,-0.269957,2.502986,-1.249111,,,
1746,14.550000,-0.265292,2.490833,-1.237137,,,
1747,14.558333,-0.260575,2.478630,-1.224752,,,
1748,14.566667,-0.256094,2.466298,-1.212740,,,
1749,14.575000,-0.251594,2.453627,-1.200414,,,
1750,14.583333,-0.246855,2.440712,-1.187817,,,
1751,14.591667,-0.242066,2.427716,-1.175188,,,
1752,14.600000,-0.237196,2.414783,-1.162595,,,
1753,14.608333,-0.232374,2.401645,-1.149786,,,
1754,14.616667,-0.227362,2.388345,-1.136836,,,
1755,14.625000,-0.222195,2.375251,-1.123560,,,
1756,14.633333,-0.217074,2.362230,-1.110191,,,
1757,14.641667,-0.211787,2.349283,-1.096771,,,
1758,14.650000,-0.206412,2.336270,-1.083101,,,
1759,14.658333,-0.200858,2.323425,-1.069378,,,
1760,14.666667,-0.195316,2.310531,-1.055717,,,
1761,14.675000,-0.189813,2.297966,-1.041459,,,
1762,14.683333,-0.184216,2.285559,-1.027188,,,
1763,14.691667,-0.178222,2.273053,-1.012986,,,
1764,14.700000,-0.172308,2.260908,-0.998637,,,
1765,14.708333,-0.166442,2.249019,-0.983815,,,
1766,14.716667,-0.160653,2.236742,-0.969352,,,
1767,14.725000,-0.154642,2.224954,-0.954622,,,
1768,14.733333,-0.148593,2.213217,-0.940006,,,
1769,14.741667,-0.142680,2.201260,-0.925456,,,
1770,14.750000,-0.137069,2.189747,-0.911152,,,
1771,14.758333,-0.131723,2.178353,-0.896814,,,
1772,14.766667,-0.126328,2.166844,-0.882704,,,
1773,14.775000,-0.120935,2.155204,-0.868884,,,
1774,14.783333,-0.115639,2.143740,-0.854710,,,
1775,14.791667,-0.110685,2.132656,-0.841190,,,
1776,14.800000,-0.105856,2.121313,-0.827303,,,
1777,14.808333,-0.100914,2.109915,-0.813570,,,
1778,14.816667,-0.096440,2.098703,-0.800315,,,
1779,14.825000,-0.091760,2.087513,-0.787018,,,
1780,14.833333,-0.087291,2.076403,-0.773854,,,
1781,14.841667,-0.082862,2.065445,-0.760643,,,
1782,14.850000,-0.078494,2.054616,-0.747656,,,
1783,14.858333,-0.074469,2.043852,-0.734275,,,
1784,14.866667,-0.070333,2.033232,-0.721215,,,
1785,14.875000,-0.066396,2.022618,-0.708411,,,
1786,14.883333,-0.062518,2.012347,-0.695728,,,
1787,14.891667,-0.058856,2.002352,-0.682963,,,
1788,14.900000,-0.055233,1.992451,-0.670236,,,
1789,14.908333,-0.051739,1.982271,-0.658041,,,
1790,14.916667,-0.048391,1.972647,-0.645118,,,
1791,14.925000,-0.044782,1.962931,-0.632634,,,
1792,14.933333,-0.041524,1.953613,-0.619900,,,
1793,14.941667,-0.038185,1.944236,-0.607438,,,
1794,14.950000,-0.034921,1.935065,-0.595168,,,
1795,14.958333,-0.032110,1.925996,-0.582525,,,
1796,14.966667,-0.028888,1.916767,-0.570361,,,
1797,14.975000,-0.026184,1.907896,-0.558030,,,
1798,14.983333,-0.023275,1.898934,-0.545640,,,
1799,14.991667,-0.020458,1.890001,-0.533444,,,
1800,15.000000,-0.018586,1.881493,-0.521132,,,
1801,15.008333,-0.015777,1.872549,-0.508930,,,
1802,15.016667,-0.013506,1.863854,-0.496959,,,
1803,15.025000,-0.011565,1.855395,-0.485093,,,
1804,15.033333,-0.009430,1.846644,-0.473536,,,
1805,15.041667,-0.008200,1.838438,-0.461741,,,
1806,15.050000,-0.006852,1.830193,-0.450064,,,
1807,15.058333,-0.005103,1.821505,-0.438803,,,
1808,15.066667,-0.004200,1.813320,-0.427506,,,
1809,15.075000,-0.003445,1.805233,-0.415613,,,
1810,15.083333,-0.002127,1.796554,-0.404358,,,
1811,15.091667,-0.001369,1.788630,-0.393240,,,
1812,15.100000,-0.001342,1.780796,-0.381905,,,
1813,15.108333,-0.001032,1.772662,-0.370811,,,
1814,15.116667,-0.000430,1.764770,-0.359410,,,
1815,15.125000,-0.000835,1.757447,-0.348221,,,
1816,15.133333,-0.001201,1.749970,-0.337012,,,
1817,15.141667,-0.001048,1.742354,-0.325738,,,
1818,15.150000,-0.002033,1.735759,-0.314499,,,
1819,15.158333,-0.002590,1.728711,-0.302991,,,
1820,15.166667,-0.003338,1.722110,-0.291414,,,
1821,15.175000,-0.004082,1.715864,-0.279700,,,
1822,15.183333,-0.005133,1.709577,-0.267783,,,
1823,15.191667,-0.006723,1.704123,-0.255913,,,
1824,15.200000,-0.008099,1.698693,-0.243907,,,
1825,15.208333,-0.009885,1.694050,-0.231187,,,
1826,15.216667,-0.011346,1.689813,-0.218862,,,
1827,15.225000,-0.013059,1.685421,-0.205744,,,
1828,15.233333,-0.015064,1.682203,-0.192954,,,
1829,15.241667,-0.017197,1.679097,-0.179967,,,
1830,15.250000,-0.019214,1.676371,-0.166259,,,
1831,15.258333,-0.021380,1.674258,-0.152521,,,
1832,15.266667,-0.023691,1.672234,-0.138825,,,
1833,15.275000,-0.026053,1.670676,-0.125027,,,
1834,15.283333,-0.028335,1.669745,-0.110651,,,
1835,15.291667,-0.031031,1.668754,-0.096164,,,
1836,15.300000,-0.033216,1.668071,-0.081464,,,
1837,15.308333,-0.035878,1.667814,-0.066957,,,
1838,15.316667,-0.038252,1.667455,-0.052188,,,
1839,15.325000,-0.040722,1.667323,-0.037545,,,
1840,15.333333,-0.043117,1.667559,-0.022322,,,
1841,15.341667,-0.045551,1.668177,-0.007414,,,
1842,15.350000,-0.048250,1.669020,0.007609,,,
1843,15.358333,-0.050694,1.669940,0.022593,,,
1844,15.366667,-0.053119,1.670891,0.037742,,,
1845,15.375000,-0.055738,1.672044,0.052799,,,
1846,15.383333,-0.058047,1.673406,0.068069,,,
1847,15.391667,-0.060551,1.674744,0.082959,,,
1848,15.400000,-0.063253,1.676671,0.097788,,,
1849,15.408333,-0.065602,1.678749,0.112486,,,
1850,15.416667,-0.067889,1.680767,0.127060,,,
1851,15.425000,-0.070905,1.683408,0.141456,,,
1852,15.433333,-0.073533,1.686516,0.155951,,,
1853,15.441667,-0.076140,1.689804,0.170259,,,
1854,15.450000,-0.078626,1.693283,0.184518,,,
1855,15.458333,-0.081670,1.697544,0.198811,,,
1856,15.466667,-0.084583,1.701415,0.212948,,,
1857,15.475000,-0.087586,1.706367,0.227053,,,
1858,15.483333,-0.090552,1.711328,0.240872,,,
1859,15.491667,-0.093435,1.716365,0.254921,,,
1860,15.500000,-0.096648,1.721876,0.268222,,,
1861,15.508333,-0.099700,1.727936,0.281833,,,
1862,15.516667,-0.103258,1.734032,0.294950,,,
1863,15.525000,-0.106739,1.741003,0.308328,,,
1864,15.533333,-0.110573,1.747521,0.320825,,,
1865,15.541667,-0.114162,1.755160,0.333970,,,
1866,15.550000,-0.118512,1.762914,0.346346,,,
1867,15.558333,-0.122127,1.770965,0.358871,,,
1868,15.566667,-0.126376,1.779657,0.371203,,,
1869,15.575000,-0.130675,1.788635,0.383507,,,
1870,15.583333,-0.135102,1.798081,0.395434,,,
1871,15.591667,-0.139171,1.807752,0.407526,,,
1872,15.600000,-0.143871,1.818169,0.419390,,,
1873,15.608333,-0.148401,1.828673,0.431310,,,
1874,15.616667,-0.153083,1.839488,0.442885,,,
1875,15.625000,-0.157655,1.850769,0.454512,,,
1876,15.633333,-0.162331,1.862491,0.465718,,,
1877,15.641667,-0.167076,1.874582,0.477073,,,
1878,15.650000,-0.172031,1.887012,0.488197,,,
1879,15.658333,-0.176632,1.899707,0.499114,,,
1880,15.666667,-0.181117,1.912677,0.509577,,,
1881,15.675000,-0.185996,1.926301,0.519878,,,
1882,15.683333,-0.190925,1.939797,0.530019,,,
1883,15.691667,-0.195378,1.953382,0.539939,,,
1884,15.700000,-0.200252,1.967674,0.549987,,,
1885,15.708333,-0.204765,1.982007,0.559886,,,
1886,15.716667,-0.209363,1.996499,0.569426,,,
1887,15.725000,-0.213763,2.011090,0.578787,,,
1888,15.733333,-0.218486,2.025564,0.587472,,,
1889,15.741667,-0.222768,2.040381,0.596479,,,
1890,15.750000,-0.227366,2.054934,0.605452,,,
1891,15.758333,-0.231681,2.069893,0.613740,,,
1892,15.766667,-0.235962,2.084123,0.621920,,,
1893,15.775000,-0.240077,2.098768,0.630461,,,
1894,15.783333,-0.244468,2.112710,0.638116,,,
1895,15.791667,-0.248532,2.126837,0.646168,,,
1896,15.800000,-0.252887,2.140700,0.654088,,,
1897,15.808333,-0.257041,2.154351,0.661804,,,
1898,15.816667,-0.261159,2.167934,0.669893,,,
1899,15.825000,-0.265248,2.181255,0.677310,,,
1900,15.833333,-0.269479,2.193976,0.685432,,,
1901,15.841667,-0.273555,2.207130,0.693278,,,
1902,15.850000,-0.277817,2.219543,0.701014,,,
1903,15.858333,-0.281744,2.231338,0.709545,,,
1904,15.866667,-0.286076,2.243388,0.717406,,,
1905,15.875000,-0.290053,2.254970,0.725823,,,
1906,15.883333,-0.294113,2.266445,0.734459,,,
1907,15.891667,-0.298417,2.277537,0.743021,,,
1908,15.900000,-0.302435,2.288283,0.751953,,,
1909,15.908333,-0.306788,2.298441,0.760817,,,
1910,15.916667,-0.310993,2.308595,0.769894,,,
1911,15.925000,-0.315185,2.318138,0.779378,,,
1912,15.933333,-0.319594,2.327404,0.788836,,,
1913,15.941667,-0.323779,2.336401,0.798379,,,
1914,15.950000,-0.328000,2.345194,0.807920,,,
1915,15.958333,-0.332436,2.353629,0.817845,,,
1916,15.966667,-0.336726,2.361436,0.828004,,,
1917,15.975000,-0.341132,2.369050,0.837603,,,
1918,15.983333,-0.345243,2.375986,0.847615,,,
1919,15.991667,-0.349327,2.382980,0.857863,,,
1920,16.000000,-0.353457,2.389399,0.867559,,,
1921,16.008333,-0.357668,2.395227,0.877235,,,
1922,16.016667,-0.361712,2.400599,0.887542,,,
1923,16.025000,-0.366038,2.405979,0.897452,,,
1924,16.033333,-0.370370,2.410706,0.906972,,,
1925,16.041667,-0.374358,2.414840,0.917068,,,
1926,16.050000,-0.378321,2.418652,0.926830,,,
1927,16.058333,-0.382485,2.422233,0.936645,,,
1928,16.066667,-0.386489,2.425246,0.946316,,,
1929,16.075000,-0.390624,2.427753,0.955881,,,
1930,16.083333,-0.394562,2.429933,0.965541,,,
1931,16.091667,-0.398439,2.431400,0.975041,,,
1932,16.100000,-0.402253,2.432935,0.984777,,,
1933,16.108333,-0.406152,2.433655,0.994367,,,
1934,16.116667,-0.409700,2.434336,1.004176,,,
1935,16.125000,-0.413676,2.434657,1.013559,,,
1936,16.133333,-0.417427,2.434451,1.023146,,,
1937,16.141667,-0.421190,2.434130,1.033061,,,
1938,16.150000,-0.424840,2.433381,1.042641,,,
1939,16.158333,-0.428321,2.432230,1.052255,,,
1940,16.166667,-0.432166,2.431110,1.061359,,,
1941,16.175000,-0.435609,2.429071,1.070533,,,
1942,16.183333,-0.439022,2.426785,1.080094,,,
1943,16.191667,-0.442530,2.424494,1.089411,,,
1944,16.200000,-0.446522,2.421508,1.098652,,,
1945,16.208333,-0.450012,2.418406,1.108413,,,
1946,16.216667,-0.453745,2.415089,1.118129,,,
1947,16.225000,-0.457572,2.411221,1.127892,,,
1948,16.233333,-0.461238,2.407550,1.138150,,,
1949,16.241667,-0.465494,2.403435,1.148064,,,
1950,16.250000,-0.469524,2.399332,1.158237,,,
1951,16.258333,-0.473387,2.394801,1.168689,,,
1952,16.266667,-0.477380,2.390018,1.178770,,,
1953,16.275000,-0.481365,2.385008,1.189566,,,
1954,16.283333,-0.485460,2.379766,1.200328,,,
1955,16.291667,-0.489881,2.374416,1.210896,,,
1956,16.300000,-0.494245,2.368711,1.222152,,,
1957,16.308333,-0.498688,2.362748,1.233134,,,
1958,16.316667,-0.503246,2.356846,1.244569,,,
1959,16.325000,-0.507894,2.350571,1.255566,,,
1960,16.333333,-0.512308,2.344065,1.267363,,,
1961,16.341667,-0.517516,2.337605,1.278516,,,
1962,16.350000,-0.522440,2.330700,1.290242,,,
1963,16.358333,-0.527774,2.323670,1.301669,,,
1964,16.366667,-0.532814,2.316576,1.313993,,,
1965,16.375000,-0.538038,2.308926,1.325592,,,
1966,16.383333,-0.543498,2.301336,1.337830,,,
1967,16.391667,-0.549110,2.293418,1.349497,,,
1968,16.400000,-0.554536,2.285331,1.361709,,,
1969,16.408333,-0.560265,2.277271,1.373887,,,
1970,16.416667,-0.566273,2.268762,1.386263,,,
1971,16.425000,-0.572219,2.260321,1.398580,,,
1972,16.433333,-0.578083,2.251289,1.410811,,,
1973,16.441667,-0.584390,2.242634,1.423712,,,
1974,16.450000,-0.590927,2.233559,1.436198,,,
1975,16.458333,-0.597200,2.224058,1.448833,,,
1976,16.466667,-0.603561,2.214733,1.461482,,,
1977,16.475000,-0.610147,2.205248,1.473947,,,
1978,16.483333,-0.617102,2.195696,1.487137,,,
1979,16.491667,-0.624106,2.185977,1.499446,,,
1980,16.500000,-0.631323,2.176233,1.512007,,,
1981,16.508333,-0.638147,2.166327,1.524718,,,
1982,16.516667,-0.645657,2.156940,1.537102,,,
1983,16.525000,-0.652854,2.146960,1.549721,,,
1984,16.533333,-0.660394,2.137375,1.561856,,,
1985,16.541667,-0.668154,2.127887,1.574182,,,
1986,16.550000,-0.675354,2.117998,1.586367,,,
1987,16.558333,-0.683060,2.108437,1.598215,,,
1988,16.566667,-0.690715,2.098779,1.609999,,,
1989,16.575000,-0.698554,2.089108,1.621554,,,
1990,16.583333,-0.706571,2.079773,1.633055,,,
1991,16.591667,-0.714100,2.069980,1.644069,,,
1992,16.600000,-0.722330,2.060735,1.655400,,,
1993,16.608333,-0.730424,2.051099,1.666078,,,
1994,16.616667,-0.738482,2.041901,1.676697,,,
1995,16.625000,-0.746391,2.032690,1.687569,,,
1996,16.633333,-0.754841,2.023318,1.697608,,,
