Format Version,1.1,Take Name,Take 2016-04-07 08.33.59 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.33.59.370 PM,Total Frames,3382,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1715,14.291667,-2.804428,2.226322,1.691604,,,,,,,,,,,,
1716,14.300000,-2.802147,2.226534,1.699242,,,,,,,,,,,,
1717,14.308333,-2.799805,2.226920,1.706995,,,,,,,,,,,,
1718,14.316667,-2.797592,2.227334,1.714806,,,,,,,-2.781758,2.205967,1.794186,,,
1719,14.325000,-2.795137,2.227692,1.722903,,,,,,,,,,,,
1720,14.333333,-2.792599,2.228440,1.731034,,,,,,,-2.777189,2.207038,1.810346,,,
1721,14.341667,-2.789909,2.228798,1.739299,,,,,,,-2.774301,2.207504,1.818671,,,
1722,14.350000,-2.787510,2.229685,1.747260,,,,,,,-2.772058,2.208351,1.826724,,,
1723,14.358333,-2.784571,2.230198,1.755325,,,,,,,-2.769516,2.208992,1.834713,,,
1724,14.366667,-2.781978,2.231163,1.763606,,,,,,,-2.766564,2.209800,1.842725,,,
1725,14.375000,-2.778894,2.231709,1.771774,,,,,,,-2.764368,2.210873,1.850641,,,
1726,14.383333,-2.776083,2.232533,1.779977,,,,,,,-2.761613,2.211580,1.858845,,,
1727,14.391667,-2.773141,2.233400,1.788062,,,,,,,-2.759202,2.212924,1.866517,,,
1728,14.400000,-2.770077,2.233888,1.796300,,,,,,,-2.755914,2.213162,1.875016,,,
1729,14.408333,-2.766753,2.234823,1.804289,,,,,,,-2.753029,2.214335,1.882501,,,
1730,14.416667,-2.763597,2.235546,1.812335,,,,,,,-2.749461,2.215061,1.890688,,,
1731,14.425000,-2.759680,2.236082,1.820397,,,,,,,,,,,,
1732,14.433333,-2.756028,2.236789,1.828046,,,,,,,-2.742771,2.216605,1.905992,,,
1733,14.441667,-2.752264,2.237343,1.835719,,,,,,,-2.738361,2.216899,1.914193,,,
1734,14.450000,-2.748144,2.238159,1.843587,,,,,,,,,,,,
1735,14.458333,-2.744087,2.238538,1.851268,,,,,,,,,,,,
1736,14.466667,-2.739866,2.239396,1.858852,,,,,,,,,,,,
1737,14.475000,-2.735473,2.240189,1.866521,,,,,,,,,,,,
1738,14.483333,-2.730964,2.240672,1.874275,,,,,,,,,,,,
1739,14.491667,-2.726597,2.241655,1.881542,,,,,,,,,,,,
1740,14.500000,-2.722129,2.242793,1.889423,,,,,,,,,,,,
1741,14.508333,-2.717509,2.243503,1.897108,,,,,,,,,,,,
1742,14.516667,-2.712888,2.244415,1.904882,,,,,,,,,,,,
1743,14.525000,-2.707994,2.245066,1.912645,,,,,,,,,,,,
1744,14.533333,-2.703325,2.246080,1.920366,,,,,,,,,,,,
1745,14.541667,-2.698300,2.246673,1.928136,,,,,,,,,,,,
1746,14.550000,-2.693424,2.247446,1.935746,,,,,,,,,,,,
1747,14.558333,-2.688618,2.248159,1.943248,,,,,,,,,,,,
1748,14.566667,-2.683647,2.248793,1.951414,,,,,,,,,,,,
1749,14.575000,-2.678879,2.249632,1.959048,,,,,,,,,,,,
1750,14.583333,-2.673786,2.250103,1.967118,,,,,,,,,,,,
1751,14.591667,-2.668861,2.250719,1.975181,,,,,,,,,,,,
1752,14.600000,-2.664429,2.251268,1.982815,,,,,,,,,,,,
1753,14.608333,-2.659790,2.252040,1.990855,,,,,,,,,,,,
1754,14.616667,-2.655064,2.252407,1.999316,,,,,,,,,,,,
1755,14.625000,-2.650827,2.253066,2.007568,,,,,,,,,,,,
1756,14.633333,-2.646536,2.253440,2.016156,,,,,,,,,,,,
1757,14.641667,-2.642505,2.254029,2.024736,,,,,,,,,,,,
1758,14.650000,-2.638476,2.254224,2.033034,,,,,,,,,,,,
1759,14.658333,-2.634497,2.254968,2.041725,,,,,,,,,,,,
1760,14.666667,-2.630517,2.255069,2.050446,,,,,,,,,,,,
1761,14.675000,-2.626514,2.255634,2.059804,,,,,,,,,,,,
1762,14.683333,-2.622860,2.255883,2.068429,,,,,,,,,,,,
1763,14.691667,-2.619160,2.256424,2.077636,,,,,,,,,,,,
1764,14.700000,-2.615510,2.256695,2.086864,,,,,,,,,,,,
1765,14.708333,-2.611661,2.257011,2.096271,,,,,,,,,,,,
1766,14.716667,-2.608180,2.257349,2.105837,,,,,,,,,,,,
1767,14.725000,-2.604544,2.257611,2.115289,,,,,,,,,,,,
1768,14.733333,-2.601098,2.257875,2.124632,,,,,,,,,,,,
1769,14.741667,-2.597752,2.258220,2.133982,,,,,,,,,,,,
1770,14.750000,-2.594337,2.258464,2.143755,,,,,,,,,,,,
1771,14.758333,-2.590846,2.258960,2.153613,,,,,,,,,,,,
1772,14.766667,-2.587544,2.259352,2.163478,,,,,,,,,,,,
1773,14.775000,-2.584196,2.259902,2.173399,,,,,,,,,,,,
1774,14.783333,-2.580765,2.260502,2.183151,,,,,,,,,,,,
1775,14.791667,-2.577361,2.261180,2.193132,,,,,,,,,,,,
1776,14.800000,-2.573486,2.261633,2.203757,,,,,,,,,,,,
1777,14.808333,-2.569995,2.262254,2.213791,,,,,,,,,,,,
1778,14.816667,-2.566412,2.262906,2.224130,,,,,,,,,,,,
1779,14.825000,-2.562950,2.263485,2.234507,,,,,,,,,,,,
1780,14.833333,-2.559481,2.264230,2.245170,,,,,,,,,,,,
1781,14.841667,-2.555981,2.264509,2.255632,,,,,,,,,,,,
1782,14.850000,-2.552373,2.264964,2.266424,,,,,,,,,,,,
1783,14.858333,-2.548791,2.265123,2.277515,,,,,,,,,,,,
1784,14.866667,-2.545236,2.265266,2.288199,,,,,,,,,,,,
1785,14.875000,-2.541801,2.265321,2.298955,,,,,,,,,,,,
1786,14.883333,-2.538076,2.265263,2.310399,,,,,,,,,,,,
1787,14.891667,-2.534518,2.265031,2.320990,,,,,,,,,,,,
1788,14.900000,-2.530665,2.265148,2.332142,,,,,,,,,,,,
1789,14.908333,-2.526803,2.264856,2.343468,,,,,,,,,,,,
1790,14.916667,-2.523179,2.264753,2.354656,,,,,,,,,,,,
1791,14.925000,-2.519349,2.264348,2.366138,,,,,,,,,,,,
1792,14.933333,-2.515610,2.264312,2.377800,,,,,,,,,,,,
1793,14.941667,-2.511997,2.263863,2.389129,,,,,,,,,,,,
1794,14.950000,-2.508475,2.263838,2.400839,,,,,,,,,,,,
1795,14.958333,-2.504735,2.263288,2.412511,,,,,,,,,,,,
1796,14.966667,-2.501160,2.263007,2.424345,,,,,,,,,,,,
1797,14.975000,-2.497413,2.262824,2.436277,,,,,,,,,,,,
1798,14.983333,-2.494092,2.262335,2.447796,,,,,,,,,,,,
1799,14.991667,-2.490683,2.262153,2.459968,,,,,,,,,,,,
1800,15.000000,-2.487303,2.261860,2.471932,,,,,,,,,,,,
1801,15.008333,-2.483722,2.261611,2.484186,,,,,,,,,,,,
1802,15.016667,-2.480317,2.261590,2.496455,,,,,,,,,,,,
1803,15.025000,-2.476964,2.261366,2.508339,,,,,,,,,,,,
1804,15.033333,-2.473303,2.261223,2.520321,,,,,,,,,,,,
1805,15.041667,-2.469573,2.261309,2.532810,,,,,,,,,,,,
1806,15.050000,-2.466022,2.261056,2.544775,,,,,,,,,,,,
1807,15.058333,-2.462531,2.261080,2.557185,,,,,,,,,,,,
1808,15.066667,-2.458921,2.261187,2.569474,,,,,,,,,,,,
1809,15.075000,-2.455396,2.261135,2.581457,,,,,,,,,,,,
1810,15.083333,-2.451919,2.261103,2.593608,,,,,,,,,,,,
1811,15.091667,-2.448378,2.261336,2.606059,,,,,,,,,,,,
1812,15.100000,-2.444697,2.261371,2.618017,,,,,,,,,,,,
1813,15.108333,-2.441023,2.261522,2.630076,,,,,,,,,,,,
1814,15.116667,-2.437256,2.261619,2.642240,,,,,,,,,,,,
1815,15.125000,-2.433374,2.261970,2.654426,,,,,,,,,,,,
1816,15.133333,-2.429643,2.262287,2.666569,,,,,,,,,,,,
1817,15.141667,-2.425642,2.262274,2.678186,,,,,,,,,,,,
1818,15.150000,-2.421957,2.262754,2.690489,,,,,,,,,,,,
1819,15.158333,-2.418015,2.263027,2.702760,,,,,,,,,,,,
1820,15.166667,-2.414112,2.263263,2.714545,,,,,,,,,,,,
1821,15.175000,-2.410167,2.263778,2.726873,,,,,,,,,,,,
1822,15.183333,-2.406271,2.264067,2.738659,,,,,,,,,,,,
1823,15.191667,-2.402374,2.264557,2.750976,,,,,,,,,,,,
1824,15.200000,-2.398352,2.264951,2.763047,,,,,,,,,,,,
1825,15.208333,-2.394443,2.265183,2.774894,,,,,,,,,,,,
1826,15.216667,-2.390434,2.265771,2.787130,,,,,,,,,,,,
1827,15.225000,-2.386408,2.266105,2.799212,,,,,,,,,,,,
1828,15.233333,-2.382411,2.266598,2.811284,,,,,,,,,,,,
1829,15.241667,-2.378382,2.267146,2.823587,,,,,,,,,,,,
1830,15.250000,-2.374585,2.267686,2.835484,,,,,,,,,,,,
1831,15.258333,-2.370614,2.268428,2.848048,,,,,,,,,,,,
1832,15.266667,-2.366552,2.268773,2.860115,,,,,,,,,,,,
1833,15.275000,-2.362463,2.269391,2.872660,,,,,,,,,,,,
1834,15.283333,-2.358575,2.270079,2.884937,,,,,,,,,,,,
1835,15.291667,-2.354483,2.270622,2.897422,,,,,,,,,,,,
1836,15.300000,-2.350371,2.271295,2.910028,,,,,,,,,,,,
1837,15.308333,-2.346491,2.271867,2.922468,,,,,,,,,,,,
1838,15.316667,-2.342295,2.272478,2.935055,,,,,,,,,,,,
1839,15.325000,-2.338555,2.272914,2.947686,,,,,,,,,,,,
1840,15.333333,-2.334798,2.273725,2.960971,,,,,,,,,,,,
1841,15.341667,-2.330764,2.274392,2.973386,,,,,,,,,,,,
1842,15.350000,-2.326876,2.275134,2.986326,,,,,,,,,,,,
1843,15.358333,-2.322768,2.275744,2.999165,,,,,,,,,,,,
1844,15.366667,-2.318334,2.276454,3.011131,,,,,,,,,,,,
1845,15.375000,-2.314007,2.277096,3.023906,,,,,,,,,,,,
1846,15.383333,-2.309596,2.277839,3.036481,,,,,,,,,,,,
1847,15.391667,-2.305233,2.278795,3.048966,,,,,,,,,,,,
1848,15.400000,-2.300936,2.279571,3.061524,,,,,,,,,,,,
1849,15.408333,-2.296095,2.280120,3.073567,,,,,,,,,,,,
1850,15.416667,-2.291829,2.280916,3.086028,,,,,,,,,,,,
1851,15.425000,-2.287131,2.281645,3.097962,,,,,,,,,,,,
1852,15.433333,-2.282595,2.282232,3.110535,,,,,,,,,,,,
1853,15.441667,-2.277855,2.282846,3.122421,,,,,,,,,,,,
1854,15.450000,-2.273485,2.283655,3.134389,,,,,,,,,,,,
1855,15.458333,-2.268645,2.284007,3.146582,,,,,,,,,,,,
1856,15.466667,-2.264093,2.284904,3.158595,,,,,,,,,,,,
1857,15.475000,-2.259279,2.285455,3.170282,,,,,,,,,,,,
1858,15.483333,-2.254903,2.285911,3.182500,,,,,,,,,,,,
1859,15.491667,-2.250185,2.286847,3.194276,,,,,,,,,,,,
1860,15.500000,-2.245469,2.287329,3.206235,,,,,,,,,,,,
1861,15.508333,-2.240852,2.288016,3.218324,,,,,,,,,,,,
1862,15.516667,-2.236371,2.288885,3.230479,,,,,,,,,,,,
1863,15.525000,-2.231892,2.289057,3.242170,,,,,,,,,,,,
1864,15.533333,-2.227385,2.289922,3.254358,,,,,,,,,,,,
1865,15.541667,-2.223009,2.290252,3.266221,,,,,,,,,,,,
1866,15.550000,-2.218644,2.290866,3.278947,,,,,,,,,,,,
1867,15.558333,-2.214766,2.291196,3.290460,,,,,,,,,,,,
1868,15.566667,-2.210415,2.291627,3.302841,,,,,,,,,,,,
1869,15.575000,-2.206457,2.291810,3.314604,,,,,,,,,,,,
1870,15.583333,-2.202424,2.292238,3.326635,,,,,,,,,,,,
1871,15.591667,-2.198578,2.292425,3.338663,,,,,,,,,,,,
1872,15.600000,-2.194510,2.293016,3.350764,,,,,,,,,,,,
1873,15.608333,-2.190640,2.293041,3.362880,,,,,,,,,,,,
1874,15.616667,-2.186947,2.293298,3.374566,,,,,,,,,,,,
1875,15.625000,-2.183053,2.293666,3.386859,,,,,,,,,,,,
1876,15.633333,-2.179410,2.293903,3.398554,,,,,,,,,,,,
1877,15.641667,-2.175525,2.294169,3.410859,,,,,,,,,,,,
1878,15.650000,-2.171971,2.294430,3.422464,,,,,,,,,,,,
1879,15.658333,-2.168270,2.294504,3.434324,,,,,,,,,,,,
1880,15.666667,-2.164572,2.294646,3.446303,,,,,,,,,,,,
1881,15.675000,-2.161131,2.294584,3.457916,,,,,,,,,,,,
1882,15.683333,-2.157521,2.294521,3.469915,,,,,,,,,,,,
1883,15.691667,-2.154010,2.294395,3.481374,,,,,,,,,,,,
1884,15.700000,-2.150459,2.294284,3.492961,,,,,,,,,,,,
1885,15.708333,-2.147110,2.294183,3.504515,,,,,,,,,,,,
1886,15.716667,-2.143740,2.293884,3.515965,,,,,,,,,,,,
1887,15.725000,-2.140295,2.293766,3.527763,,,,,,,,,,,,
1888,15.733333,-2.136790,2.293710,3.539096,,,,,,,,,,,,
1889,15.741667,-2.133395,2.293270,3.550706,,,,,,,,,,,,
1890,15.750000,-2.130181,2.292984,3.561745,,,,,,,,,,,,
1891,15.758333,-2.126422,2.292930,3.573585,,,,,,,,,,,,
1892,15.766667,-2.123174,2.292613,3.584816,,,,,,,,,,,,
1893,15.775000,-2.119753,2.292159,3.596414,,,,,,,,,,,,
1894,15.783333,-2.116326,2.291923,3.607856,,,,,,,,,,,,
1895,15.791667,-2.113172,2.291651,3.619452,,,,,,,,,,,,
1896,15.800000,-2.110019,2.291072,3.630789,,,,,,,,,,,,
1897,15.808333,-2.106787,2.290979,3.642293,,,,,,,,,,,,
1898,15.816667,-2.103475,2.290478,3.653751,,,,,,,,,,,,
1899,15.825000,-2.100495,2.290058,3.665100,,,,,,,,,,,,
1900,15.833333,-2.097167,2.289762,3.676348,,,,,,,,,,,,
1901,15.841667,-2.093706,2.289613,3.687949,,,,,,,,,,,,
1902,15.850000,-2.090481,2.289336,3.699036,,,,,,,,,,,,
1903,15.858333,-2.087208,2.289132,3.710493,,,,,,,,,,,,
1904,15.866667,-2.083973,2.289041,3.721579,,,,,,,,,,,,
1905,15.875000,-2.080810,2.288898,3.733035,,,,,,,,,,,,
1906,15.883333,-2.077806,2.288706,3.744068,,,,,,,,,,,,
1907,15.891667,-2.074871,2.289014,3.755713,,,,,,,,,,,,
1908,15.900000,-2.071978,2.289119,3.766974,,,,,,,,,,,,
1909,15.908333,-2.069350,2.289283,3.778224,,,,,,,,,,,,
1910,15.916667,-2.066262,2.289830,3.789789,,,,,,,,,,,,
1911,15.925000,-2.063180,2.290275,3.801077,,,,,,,,,,,,
1912,15.933333,-2.060483,2.290617,3.812021,,,,,,,,,,,,
1913,15.941667,-2.057408,2.291093,3.823201,,,,,,,,,,,,
1914,15.950000,-2.054752,2.291583,3.834349,,,,,,,,,,,,
1915,15.958333,-2.051958,2.291648,3.845159,,,,,,,,,,,,
1916,15.966667,-2.049189,2.292078,3.856079,,,,,,,,,,,,
1917,15.975000,-2.046326,2.292133,3.866735,,,,,,,,,,,,
1918,15.983333,-2.043645,2.292220,3.877252,,,,,,,,,,,,
1919,15.991667,-2.040662,2.292230,3.887505,,,,,,,,,,,,
1920,16.000000,-2.037611,2.292531,3.897787,,,,,,,,,,,,
1921,16.008333,-2.034728,2.292604,3.908005,,,,,,,,,,,,
1922,16.016667,-2.031843,2.292813,3.917822,,,,,,,,,,,,
1923,16.025000,-2.029027,2.292975,3.927570,,,,,,,,,,,,
1924,16.033333,-2.026065,2.293467,3.937307,,,,,,,,,,,,
1925,16.041667,-2.023154,2.293535,3.946616,,,,,,,,,,,,
1926,16.050000,-2.020123,2.294045,3.956101,,,,,,,,,,,,
1927,16.058333,-2.017053,2.294512,3.965419,,,,,,,,,,,,
1928,16.066667,-2.014142,2.294725,3.974294,,,,,,,,,,,,
1929,16.075000,-2.011064,2.295117,3.983272,,,,,,,,,,,,
1930,16.083333,-2.007970,2.295608,3.992296,,,,,,,,,,,,
1931,16.091667,-2.005211,2.295805,4.000780,,,,,,,,,,,,
1932,16.100000,-2.002007,2.296293,4.009409,,,,,,,,,,,,
1933,16.108333,-1.998945,2.296638,4.017927,,,,,,,,,,,,
1934,16.116667,-1.995992,2.296719,4.026101,,,,,,,,,,,,
1935,16.125000,-1.992946,2.297082,4.034431,,,,,,,,,,,,
1936,16.133333,-1.989859,2.297565,4.042607,,,,,,,,,,,,
1937,16.141667,-1.986847,2.297460,4.050688,,,,,,,,,,,,
1938,16.150000,-1.983879,2.297576,4.058576,,,,,,,,,,,,
1939,16.158333,-1.980734,2.297773,4.066408,,,,,,,,,,,,
1940,16.166667,-1.977830,2.297848,4.074140,,,,,,,,,,,,
1941,16.175000,-1.974725,2.298195,4.081871,,,,,,,,,,,,
1942,16.183333,-1.971532,2.298311,4.089576,,,,,,,,,,,,
1943,16.191667,-1.968397,2.298470,4.097181,,,,,,,,,,,,
1944,16.200000,-1.965405,2.298499,4.104536,,,,,,,,,,,,
1945,16.208333,-1.962381,2.298650,4.111812,,,,,,,,,,,,
1946,16.216667,-1.959358,2.298669,4.119031,,,,,,,,,,,,
1947,16.225000,-1.956450,2.298695,4.126218,,,,,,,,,,,,
1948,16.233333,-1.953338,2.298697,4.133176,,,,,,,,,,,,
1949,16.241667,-1.950307,2.298617,4.140174,,,,,,,,,,,,
1950,16.250000,-1.947194,2.298239,4.146894,,,,,,,,,,,,
1951,16.258333,-1.944157,2.298148,4.153594,,,,,,,,,,,,
1952,16.266667,-1.941400,2.298123,4.160185,,,,,,,,,,,,
1953,16.275000,-1.938339,2.297894,4.166635,,,,,,,,,,,,
1954,16.283333,-1.935871,2.297529,4.172829,,,,,,,,,,,,
1955,16.291667,-1.932946,2.297193,4.178852,,,,,,,,,,,,
1956,16.300000,-1.930211,2.297010,4.184748,,,,,,,,,,,,
1957,16.308333,-1.927463,2.296770,4.190474,,,,,,,,,,,,
1958,16.316667,-1.924658,2.296401,4.195770,,,,,,,,,,,,
1959,16.325000,-1.922068,2.295937,4.200822,,,,,,,,,,,,
1960,16.333333,-1.919647,2.295402,4.205654,,,,,,,,,,,,
1961,16.341667,-1.917146,2.295254,4.210336,,,,,,,,,,,,
1962,16.350000,-1.914897,2.294898,4.214539,,,,,,,,,,,,
1963,16.358333,-1.912925,2.295002,4.218537,,,,,,,,,,,,
1964,16.366667,-1.910822,2.294966,4.222436,,,,,,,,,,,,
1965,16.375000,-1.909079,2.295047,4.226129,,,,,,,,,,,,
1966,16.383333,-1.907349,2.295373,4.229401,,,,,,,,,,,,
1967,16.391667,-1.905507,2.295457,4.232367,,,,,,,,,,,,
1968,16.400000,-1.903831,2.295756,4.234985,,,,,,,,,,,,
1969,16.408333,-1.902399,2.296058,4.237447,,,,,,,,,,,,
1970,16.416667,-1.901160,2.296302,4.239594,,,,,,,,,,,,
1971,16.425000,-1.899948,2.296592,4.241465,,,,,,,,,,,,
1972,16.433333,-1.898902,2.297122,4.243328,,,,,,,,,,,,
1973,16.441667,-1.897926,2.297444,4.244798,,,,,,,,,,,,
1974,16.450000,-1.897049,2.297861,4.246009,,,,,,,,,,,,
1975,16.458333,-1.896370,2.298182,4.246905,,,,,,,,,,,,
1976,16.466667,-1.895676,2.298798,4.247846,,,,,,,,,,,,
1977,16.475000,-1.895204,2.299318,4.248389,,,,,,,,,,,,
1978,16.483333,-1.894833,2.299956,4.248803,,,,,,,,,,,,
1979,16.491667,-1.894517,2.300303,4.248878,,,,,,,,,,,,
1980,16.500000,-1.894363,2.300870,4.248849,,,,,,,,,,,,
1981,16.508333,-1.894278,2.301609,4.248718,,,,,,,,,,,,
1982,16.516667,-1.894336,2.302422,4.248537,,,,,,,,,,,,
1983,16.525000,-1.894384,2.303249,4.248222,,,,,,,,,,,,
1984,16.533333,-1.894426,2.303903,4.247436,,,,,,,,,,,,
1985,16.541667,-1.894606,2.304614,4.246664,,,,,,,,,,,,
1986,16.550000,-1.894906,2.305234,4.245705,,,,,,,,,,,,
1987,16.558333,-1.895400,2.306015,4.244533,,,,,,,,,,,,
1988,16.566667,-1.895857,2.306619,4.243392,,,,,,,,,,,,
1989,16.575000,-1.896446,2.307293,4.241961,,,,,,,,,,,,
1990,16.583333,-1.897129,2.307863,4.240159,,,,,,,,,,,,
1991,16.591667,-1.897893,2.308444,4.238428,,,,,,,,,,,,
1992,16.600000,-1.898811,2.309015,4.236107,,,,,,,,,,,,
1993,16.608333,-1.899627,2.309460,4.234056,,,,,,,,,,,,
1994,16.616667,-1.900766,2.310212,4.231464,,,,,,,,,,,,
1995,16.625000,-1.901915,2.310631,4.228677,,,,,,,,,,,,
1996,16.633333,-1.903029,2.311347,4.225747,,,,,,,,,,,,
1997,16.641667,-1.904355,2.311927,4.222278,,,,,,,,,,,,
1998,16.650000,-1.905700,2.312326,4.218947,,,,,,,,,,,,
1999,16.658333,-1.907315,2.312844,4.215143,,,,,,,,,,,,
2000,16.666667,-1.908907,2.313411,4.211116,,,,,,,,,,,,
2001,16.675000,-1.910585,2.313832,4.206688,,,,,,,,,,,,
2002,16.683333,-1.912360,2.314428,4.202211,,,,,,,,,,,,
2003,16.691667,-1.914299,2.314848,4.197406,,,,,,,,,,,,
2004,16.700000,-1.916152,2.315243,4.192268,,,,,,,,,,,,
2005,16.708333,-1.918317,2.315664,4.186797,,,,,,,,,,,,
2006,16.716667,-1.920290,2.315895,4.180964,,,,,,,,,,,,
2007,16.725000,-1.922630,2.316382,4.174907,,,,,,,,,,,,
2008,16.733333,-1.924871,2.316648,4.168519,,,,,,,,,,,,
2009,16.741667,-1.927372,2.317332,4.162118,,,,,,,,,,,,
2010,16.750000,-1.929824,2.317655,4.155210,,,,,,,,,,,,
2011,16.758333,-1.932393,2.318209,4.148142,,,,,,,,,,,,
2012,16.766667,-1.935019,2.318728,4.140964,,,,,,,,,,,,
2013,16.775000,-1.937668,2.319178,4.133434,,,,,,,,,,,,
2014,16.783333,-1.940462,2.319820,4.125757,,,,,,,,,,,,
2015,16.791667,-1.943031,2.320356,4.117939,,,,,,,,,,,,
2016,16.800000,-1.945856,2.320881,4.109811,,,,,,,,,,,,
2017,16.808333,-1.948712,2.321720,4.101668,,,,,,,,,,,,
2018,16.816667,-1.951621,2.322189,4.093265,,,,,,,,,,,,
2019,16.825000,-1.954766,2.322982,4.084776,,,,,,,,,,,,
2020,16.833333,-1.957895,2.323786,4.076254,,,,,,,,,,,,
2021,16.841667,-1.961276,2.325006,4.067588,,,,,,,,,,,,
2022,16.850000,-1.964469,2.326162,4.059293,,,,,,,,,,,,
2023,16.858333,-1.968127,2.327482,4.050357,,,,,,,,,,,,
2024,16.866667,-1.971859,2.329067,4.041653,,,,,,,,,,,,
2025,16.875000,-1.975656,2.330670,4.032819,,,,,,,,,,,,
2026,16.883333,-1.979659,2.332577,4.023808,,,,,,,,,,,,
2027,16.891667,-1.983536,2.334422,4.014741,,,,,,,,,,,,
2028,16.900000,-1.987862,2.336331,4.005516,,,,,,,,,,,,
2029,16.908333,-1.992081,2.337905,3.995728,,,,,,,,,,,,
2030,16.916667,-1.996444,2.339624,3.985873,,,,,,,,,,,,
2031,16.925000,-2.000760,2.341473,3.975955,,,,,,,,,,,,
2032,16.933333,-2.005443,2.343105,3.965425,,,,,,,,,,,,
2033,16.941667,-2.010312,2.344491,3.954810,,,,,,,,,,,,
2034,16.950000,-2.015259,2.345626,3.943729,,,,,,,,,,,,
2035,16.958333,-2.020209,2.347236,3.932869,,,,,,,,,,,,
2036,16.966667,-2.025350,2.348218,3.921416,,,,,,,,,,,,
2037,16.975000,-2.030225,2.348494,3.909044,,,,,,,,,,,,
2038,16.983333,-2.036168,2.350073,3.897493,,,,,,,,,,,,
2039,16.991667,-2.041815,2.350702,3.885219,,,,,,,,,,,,
2040,17.000000,-2.046934,2.350843,3.872489,,,,,,,,,,,,
2041,17.008333,-2.053397,2.351580,3.859692,,,,,,,,,,,,
2042,17.016667,-2.059117,2.351939,3.846814,,,,,,,,,,,,
2043,17.025000,-2.065459,2.351995,3.833302,,,,,,,,,,,,
2044,17.033333,-2.071531,2.352056,3.819932,,,,,,,,,,,,
2045,17.041667,-2.078269,2.351806,3.805897,,,,,,,,,,,,
2046,17.050000,-2.085124,2.351360,3.791795,,,,,,,,,,,,
2047,17.058333,-2.091875,2.351006,3.777813,,,,,,,,,,,,
2048,17.066667,-2.099000,2.350340,3.763373,,,,,,,,,,,,
2049,17.075000,-2.106351,2.349625,3.748883,,,,,,,,,,,,
2050,17.083333,-2.114074,2.348620,3.734064,,,,,,,,,,,,
2051,17.091667,-2.122090,2.347839,3.719404,,,,,,,,,,,,
2052,17.100000,-2.130040,2.346982,3.704685,,,,,,,,,,,,
2053,17.108333,-2.138375,2.346087,3.689744,,,,,,,,,,,,
2054,17.116667,-2.147255,2.345151,3.674803,,,,,,,,,,,,
2055,17.125000,-2.156085,2.344394,3.659678,,,,,,,,,,,,
2056,17.133333,-2.165209,2.343651,3.644527,,,,,,,,,,,,
2057,17.141667,-2.174547,2.342721,3.629162,,,,,,,,,,,,
2058,17.150000,-2.183940,2.341791,3.613730,,,,,,,,,,,,
2059,17.158333,-2.193503,2.340794,3.598026,,,,,,,,,,,,
2060,17.166667,-2.202779,2.339970,3.582339,,,,,,,,,,,,
2061,17.175000,-2.211971,2.338752,3.565830,,,,,,,,,,,,
2062,17.183333,-2.221399,2.337725,3.549472,,,,,,,,,,,,
2063,17.191667,-2.230408,2.336839,3.533018,,,,,,,,,,,,
2064,17.200000,-2.239959,2.335806,3.516533,,,,,,,,,,,,
2065,17.208333,-2.249005,2.335040,3.499884,,,,,,,,,,,,
2066,17.216667,-2.258018,2.334371,3.483132,,,,,,,,,,,,
2067,17.225000,-2.267077,2.333590,3.465645,,,,,,,,,,,,
2068,17.233333,-2.275970,2.333196,3.448373,,,,,,,,,,,,
2069,17.241667,-2.284556,2.333125,3.431024,,,,,,,,,,,,
2070,17.250000,-2.293255,2.332761,3.413618,,,,,,,,,,,,
2071,17.258333,-2.301865,2.332679,3.395848,,,,,,,,,,,,
2072,17.266667,-2.310053,2.332823,3.378103,,,,,,,,,,,,
2073,17.275000,-2.317837,2.333020,3.360555,,,,,,,,,,,,
2074,17.283333,-2.325511,2.333282,3.342394,,,,,,,,,,,,
2075,17.291667,-2.333287,2.333679,3.324070,,,,,,,,,,,,
2076,17.300000,-2.340672,2.333837,3.305753,,,,,,,,,,,,
2077,17.308333,-2.347705,2.334331,3.287194,,,,,,,,,,,,
2078,17.316667,-2.354686,2.335072,3.268619,,,,,,,,,,,,
2079,17.325000,-2.361385,2.335473,3.249748,,,,,,,,,,,,
2080,17.333333,-2.367801,2.336306,3.230793,,,,,,,,,,,,
2081,17.341667,-2.374025,2.337263,3.211769,,,,,,,,,,,,
2082,17.350000,-2.380182,2.338030,3.192634,,,,,,,,,,,,
2083,17.358333,-2.385944,2.339233,3.173511,,,,,,,,,,,,
2084,17.366667,-2.391860,2.340077,3.153830,,,,,,,,,,,,
2085,17.375000,-2.397459,2.341660,3.134865,,,,,,,,,,,,
2086,17.383333,-2.402822,2.343023,3.115556,,,,,,,,,,,,
2087,17.391667,-2.407990,2.344482,3.095960,,,,,,,,,,,,
2088,17.400000,-2.413240,2.345945,3.076337,,,,,,,,,,,,
2089,17.408333,-2.418412,2.347308,3.056778,,,,,,,,,,,,
2090,17.416667,-2.423380,2.349039,3.037437,,,,,,,,,,,,
2091,17.425000,-2.428263,2.350306,3.017602,,,,,,,,,,,,
2092,17.433333,-2.432947,2.351903,2.998352,,,,,,,,,,,,
2093,17.441667,-2.437989,2.353358,2.978737,,,,,,,,,,,,
