#Time	X	Y	Z	22:5.687757734167262:6.860601073829677:2.184	23:0.456699805021469:13.621159074905579:2.184	27:-0.0347464218529554:8.885839952284737:2.184	2b:5.800808800076867:3.8185823631946056:2.184	2c:-0.04052054425628793:4.852695354223979:2.184	2e:0.1806430089623272:2.8091662395874213:2.184	31:-0.19103679563592513:10.810429804989036:2.184	3e:4.693287432619167:13.466995121979497:2.184	3f:2.3501069808980755:-0.0034689849945337414:2.184
1459998271.86  0.967151976654    10.0340511085  0.689963387113  5.91265341698   3.77386552543   2.21728334434  7.88754651656  5.45638436393  7.40741918504   2.04082626121  5.37140819545  10.5522179707
1459998273.84  1.3259280118      10.0687977011  1.05155233524   5.49043727672   3.82115444754   2.13545974283  7.8852188479   5.43367057319  7.4126501366    2.06756464833  4.87503193658  0
1459998275.84  1.34570214928     10.1331481559  1.06048564861   5.58736904987   3.842538657     2.2028272188   7.94464654382  5.48979285504  7.39770422935   2.02641275321  4.70873090815  0
1459998277.86  1.40919621899     10.1127939489  1.11197228964   5.53986081357   3.8195971363    2.26024930116  0              5.44230235498  7.47692291829   2.00740605496  4.74457868285  10.6179999032
1459998279.84  1.29226553192     9.98988858183  0.997332712544  5.51928141743   3.86660102198   2.172091013    8.11766354925  5.3696878127   7.34569332134   2.04472874897  5.01668128211  0
1459998281.86  1.31385698076     10.1307625658  1.04950098343   5.51219524157   3.87546506262   2.16823469504  7.90264507987  5.4194214199   7.4434306944    1.98776911974  4.82697246911  10.4688910492
1459998283.84  0.916082835812    10.0676255141  0.735541079366  5.87327046954   3.83809311029   2.0502159594   8.14578946396  5.40880827036  7.51581281615   2.03538313407  4.60792517455  0
1459998285.84  1.2605511888      10.0791902645  0.967449872617  5.45720300929   3.79357651102   2.15984679361  8.03456346615  5.4281166962   7.43359153257   2.06788214257  4.98195444295  0
1459998287.86  1.2725824272      10.1249361732  1.13983740148   5.60122896524   3.75923542711   1.99502884824  0              5.43649278358  7.45567191623   2.01425106441  4.84635722061  10.4093357292
1459998289.84  1.30790399023     10.0690130556  1.1016276732    5.59206618468   3.81332880831   2.15225481983  8.16729719965  5.39974766573  7.40517108687   1.97719712863  4.85586135935  10.7765307899
1459998291.84  1.23342534679     10.0591717099  0.935942570297  5.51907188399   0               2.13582004331  7.98839244259  0              7.39707033476   2.0462671417   4.56563323531  10.1714004774
1459998293.84  1.1514940762      10.0672237451  0.899832206014  5.8511320291    3.84973294759   2.10746465644  8.37965117347  5.42462955804  7.34722196107   2.05913188298  4.92010218648  0
1459998295.84  1.2673554416      10.1704774516  1.01470270425   5.62156659348   3.72094078495   2.1816376768   8.03395926163  5.43827102196  0               2.03334632108  4.81687068988  0
1459998297.86  1.27128864561     10.142861226   1.069578208     5.65131718228   3.8612855858    2.13481792357  8.18521238848  5.47016659146  7.45164364314   1.92769438734  4.80717319815  10.4121543045
1459998282.64  0.665914276867    10.0649833599  0.626362880762  5.67561955126   3.75850849288   2.17394078207  8.16795816671  5.4002674836   7.15321314897   1.92047001463  5.57050331615  0
1459998284.64  0.657197046724    10.0740833555  0.56824343299   5.53876521186   3.79215029523   2.11226150499  8.23806245312  5.47909052194  7.45593699226   2.03473426622  5.55388042985  0
1459998286.66  1.24657267313     10.0589636921  0.995292432493  5.49496620001   3.83867231015   2.12513696466  7.81992435609  5.40322543695  7.416358651     2.00080958536  5.05591314513  10.3749772115
1459998288.64  1.25292560767     10.0331566733  0.935581944579  5.56401720646   3.8572858763    2.18584276537  7.84587054296  5.43079306802  7.38098309515   2.0458146601   4.29890316193  0
1459998290.66  1.09064806698     9.99832828733  0.762431540698  5.58730018236   3.87630388425   2.17155311805  8.02702662165  5.41666261003  7.37621814021   2.0808730702   5.27699447285  10.5584074795
1459998292.64  1.25447603597     10.0179164917  1.01563106607   5.97392722521   3.80743366873   2.12731918647  7.67529047053  5.4444557295   7.42680148269   1.98596411656  5.09301435928  0
1459998294.64  1.38179273471     10.0428013241  1.22127488678   5.49794198158   3.81536571134   2.11915022887  8.13883204929  5.41711869347  7.32855156024   1.98905509922  4.79907794719  0
1459998296.64  1.33693691603     10.0546030699  1.13046648647   5.52674521145   3.87069199065   2.12669786983  7.81975422729  5.39635521725  7.36681728005   1.99405551107  4.80370095946  0
1459998298.66  0.963995248168    10.0979169797  0.833953453038  5.3500976445    3.82359035037   2.09370566818  8.00312153704  5.45041362361  7.43180782259   1.90021912778  4.26914636122  10.3899190299
1459998300.64  1.27088970943     10.0551580294  1.02868654321   5.57932559263   3.80549402376   2.11079316491  8.23945357539  5.4723156176   7.39789036208   2.02488201067  4.96681689098  0
1459998302.64  1.23300263806     10.0764374786  1.06618975255   5.61893247139   3.76171926147   2.12832924193  7.8464774169   5.49440027705  7.31456138345   1.94199076991  4.95144439969  0
1459998304.64  1.27641566242     10.0686097781  1.0112128302    5.52452061822   3.79757652148   2.105088319    7.86224408463  5.45902291808  7.46978356454   2.05529017925  4.97928064945  0
1459998306.64  1.29782140703     10.0964790599  1.09371457868   5.60060902361   3.75070038674   2.16852564665  8.43776892352  5.44398777514  7.40820084596   1.97616064433  4.87083297279  0
1459998308.66  1.19179188596     10.0915583893  0.991856726532  5.36206336537   3.80348400291   2.23785139625  7.94406658062  5.36995212798  7.38757465399   1.89566832742  4.94903465204  10.2287934083
1459998310.64  1.26740108586     10.0954403796  1.02930379472   5.00593023479   3.80740940623   2.14615406737  7.93218443965  5.49406017943  7.34726490027   2.00808019065  4.86572670432  0
1459998312.64  1.30086070526     10.0744052114  1.07813121712   5.48387522694   3.87332747852   2.15331934833  7.81628480783  0              7.46600924231   1.9107875093   4.95303148145  0
1459998314.64  1.35923150744     9.98486257753  1.09269566973   5.58497787404   3.8310651366    2.14653199253  7.4677966354   5.46693138148  7.31287006058   2.0349990958   4.96781106457  0
1459998316.64  1.36560341506     10.038524575   1.11462256841   5.36427876745   3.82719176286   2.17567008655  7.75023662407  5.46032076438  7.43050243338   1.9776779713   4.97923136555  0
1459998318.66  1.20907602065     10.1182689863  1.01729539276   5.58736037481   3.80433882419   2.11608418312  8.03161199159  5.44268040675  7.41891046871   1.96518335242  4.91545788127  10.3117633658
1459998320.64  1.47946199868     10.0194959258  1.27056338956   5.48670692629   3.83075285889   2.16323902721  7.40611322439  5.41778662599  7.43546731205   2.01452659301  0              0
1459998322.64  0.935008740369    10.057737802   0.676303651882  5.9594201478    3.84185636913   2.2175198896   8.01386121974  5.38691781737  7.47088067544   2.01839862597  4.80879507165  0
1459998324.64  1.41532962316     10.0177595425  1.24592312049   5.43776967074   3.86541709048   2.0842294689   8.25044532842  5.39086770215  7.3735493582    2.01814442291  4.79989100968  0
1459998326.66  0.834127971909    10.1014621585  0.687261275694  5.89466021309   3.88588281111   2.09568379998  8.31565934676  0              7.47185877156   0              4.77022551011  10.3184882065
1459998328.64  1.1745940494      10.0783079011  0.949844574954  5.7749485384    3.76685010883   2.09053136316  8.43205671283  5.43083402041  7.38057467081   2.0601990357   4.95069133487  0
1459998330.64  1.25366349216     10.0793120056  0.96372783132   5.47707414175   3.80318814576   2.17879144954  8.05525473914  5.4044178827   7.40939557336   2.0574699717   4.95907739592  0
1459998332.64  0.901346469472    10.6129503456  0.72620661938   6.12631637435   3.43068568783   2.36170969531  8.66256171542  6.0810925097   6.07461180127   1.84712197796  0              0
1459998317.43  1.34743181049     10.6544710015  1.04301344057   5.90894954064   3.33976268285   2.47363579632  8.31157795509  6.04953157572  7.97143711091   1.95762954251  4.43573413662  0
1459998319.45  1.46099324389     10.6014801434  1.03480995609   5.78515732934   3.37091347541   2.61374759376  0              5.84211577436  8.09550676467   0              4.44502762603  11.2552838682
1459998321.43  1.37741891996     10.661132999   0.97511710836   5.87465721691   3.27871023278   2.62578306408  0              6.06878913129  7.98410764443   1.99108903342  4.51513332802  0
1459998323.43  1.342435935       10.6961865274  0.941828174388  5.98891759735   3.30765240656   2.61274664435  0              6.10376927525  8.01335092802   1.9821406401   4.46594248794  0
1459998325.43  1.54782682679     10.5558835904  1.09142300289   0               3.55248436371   2.65013877578  0              6.06262050977  7.90538031012   1.92002627613  4.39722799011  0
1459998327.45  1.3667722335      10.685462449   0.913641841938  5.96071882847   3.36029487554   2.61270028128  8.25603194884  6.12700025624  8.05341836316   2.00199404057  4.4758358204   11.2137662524
1459998329.43  1.41878973771     10.6149719052  0.806219436691  5.92179792228   3.66236663551   2.66484607022  8.26396271844  6.53808161096  8.00035233796   2.01053006261  4.40819976894  0
1459998331.43  1.26778204103     10.7399959709  0.82814371847   6.03824116562   0               2.66466166545  8.47462353216  6.08960563235  8.07662204783   2.01867194973  4.52267147485  0
1459998333.43  1.36598624169     10.7228017045  0.911771172742  6.10384750465   3.3567168117    2.62591129572  8.32446794187  6.07588953766  8.02051408664   2.04841166773  4.32281161385  0
1459998335.43  1.46968412147     10.2820726314  1.45840545503   5.42511262479   3.57794766069   2.22732952713  8.4620698095   5.76111807893  7.57150084134   1.82043477541  4.63854149386  0
1459998337.43  1.97859877444     10.3435163928  1.42354931553   5.0520255733    4.16168710729   2.60116861172  7.56275708066  6.07303478536  0               2.26630856439  4.32021876262  0
1459998339.43  2.03336754395     10.2297449211  1.30047547943   4.95883596236   3.95253405716   2.60760429693  7.51064338931  6.00035053725  7.95319322847   2.33634078699  4.33849654877  0
1459998341.43  1.91319984013     10.1776750307  1.00697379211   5.03433289312   4.07420222069   2.68649010274  7.67375228535  5.8359646711   8.06377586784   2.32262389362  4.47547532048  0
1459998343.43  1.67047220021     9.96095202098  1.13500648745   5.07492816551   4.01366371967   2.21432095308  7.62865437239  6.34556728817  8.48339985995   2.34868428401  4.31659093911  0
1459998345.43  1.84212614003     10.1703695162  1.28110685762   5.00581321167   3.7940797052    2.41200690448  7.69511138019  6.07338434369  8.49392645566   2.36136125736  4.49835158396  0
1459998347.45  1.73064118564     10.1407315527  0.869196563878  5.27134471258   4.02138720391   2.59182947351  7.64885002464  6.18858064723  8.80947691207   2.31633171135  5.43770229401  10.2765126159
1459998349.43  1.75301937768     10.146591941   1.87232471761   5.13669486204   3.66448707776   2.27678819538  7.58527299517  5.42096084519  0               2.11236235135  4.40568907456  0
1459998334.22  0.994217422924    11.0886695804  1.11254313856   6.46869279964   2.66561302321   2.56799565361  8.75926981037  6.43426980554  8.26851862371   1.76076758628  4.17997931006  0
1459998336.22  1.09944395915     11.4844877442  1.32463587924   6.40527258269   2.69881523698   2.87948589807  9.14671374061  6.39843325515  8.88141565833   1.71219870354  4.25552093806  0
1459998338.22  1.16186120768     11.2060450053  1.06434914793   6.50334224516   2.80453420737   2.88957344287  8.84410866579  6.51916449224  8.36889683208   1.79356541362  4.19777827774  0
1459998340.22  0.840618639326    11.2152581657  0.75509291903   6.58088524781   2.79290177049   2.86393187151  9.15543129852  6.56208572387  8.48475933158   1.84847229536  4.24976914206  0
1459998342.22  1.16042113302     11.2084628008  1.26049491975   6.45111848801   2.62482679053   2.82555782162  9.46458126644  6.38548874564  8.43267856658   1.73727214557  4.22112964903  0
1459998344.24  1.11273971637     11.201890341   1.15243105519   6.46816895042   2.80485855631   2.81417749177  9.1275661417   6.53896027842  8.38743599338   1.65742321381  4.26358017331  11.4023620201
1459998346.22  1.36177349484     10.7010967741  2.18400135009   5.68293771225   2.97891872762   2.35621514893  8.55621532159  6.00130592309  7.93330550124   1.48056998196  4.33967603569  0
1459998348.24  1.15960414181     10.8452444176  2.18400204982   6.30069413742   2.92518614398   2.39775378291  8.59567614551  6.06812025822  8.10310383845   1.39604364629  4.42911871363  10.7903959742
1459998350.22  1.25939575369     10.6866802735  2.18400350739   5.34903531628   2.99634289941   2.36510182351  8.85121190223  5.89835710294  0               1.5019611144   4.55077335848  0
1459998352.22  1.28397235459     10.7524397681  2.18400651735   6.05146391877   3.14114826556   2.40316469665  8.27251091076  5.99548929311  8.01061564812   1.506748889    0              0
1459998354.22  1.31376382227     10.6352254321  2.18400806777   6.13650481125   3.13706100875   2.36977124674  8.53147304279  5.94938302168  7.84530409757   1.47550896594  4.48860269606  0
1459998356.22  1.25440558585     10.8110598135  2.18401018622   5.86029553522   2.9663937763    2.34148916045  8.53935972027  5.43123673384  7.98100986234   1.48206836154  4.78248824055  0
1459998358.22  1.26917503096     10.6912164522  2.18401410577   6.01973927351   3.11503624247   2.29996552423  8.49283495885  5.83766920642  8.00736312499   1.55765298079  4.82121245595  0
1459998360.22  1.22769808963     10.7272004541  2.18401871031   6.04562422813   3.08587570094   2.33256885277  0              5.91950501447  7.98988617143   1.4679054005   4.7683202053   0
1459998362.22  1.38358375117     10.5747654278  2.18402008572   6.09041431866   3.19087934125   2.34688983565  8.05992033278  5.82945919074  7.81953092      1.51394248708  4.73551201075  0
1459998364.22  1.0877065912      10.7195819899  2.18403045479   6.00451310869   3.09513431111   2.23555457912  8.47100762819  5.56115873293  7.91898915835   1.6099526225   4.53550036332  0
1459998366.22  1.45842201707     10.582453503   2.18404812139   5.59261816299   3.26992391165   2.25833699923  8.23979650791  5.83180944303  7.90166904664   1.74229694233  0              0
1459998368.22  1.45230804655     10.6651534431  2.19909184643   5.82455492543   0               2.38290124309  8.16763126872  6.01442485034  7.78779440438   1.77252352927  4.29834952212  0
1459998370.24  1.44767294959     10.5692566039  2.29712276095   5.81072324271   3.22150906996   2.26052608993  0              5.86267252252  7.68909968804   1.70198873505  4.19394163361  11.0651276617
1459998372.22  1.3667839622      10.5824587397  2.77939861082   5.64057708576   3.22285373781   2.30120091366  8.29198459484  5.78937879053  7.8921019641    1.71044131484  4.40995287276  0
1459998374.22  1.39047398802     10.6238677331  2.82101085971   5.72687346001   3.24976074681   2.38837202585  8.24986335852  5.90048539308  7.88627382279   1.69228973431  4.33888326985  0
1459998376.24  0.904565713409    10.5130126642  3.39986148221   5.6378685807    3.24655642856   2.35085927804  8.37814883304  5.86582215342  7.77372586787   1.65343831657  5.00313263908  10.577680558
1459998378.22  1.18663934305     10.5360121015  3.17760269505   5.89377733972   3.25191324047   2.30546979905  8.71708955504  5.91546430901  7.76977223259   1.7466765364   4.69357634832  0
1459998380.22  1.21011947506     10.5389880827  3.18575958149   5.73111230337   3.28377009685   2.4010406938   8.30659461586  5.82249784788  7.87624225734   1.70627802758  4.73070731866  0
1459998382.22  1.21605057976     10.5414285195  3.08889602624   5.79586255513   3.2970190132    2.30633301719  8.25345621173  5.88015886248  7.82975099424   1.67248399939  4.64957425318  0
1459998384.24  1.2947752634      10.5855775171  2.98978774375   5.87945652425   3.18988440119   2.30875836152  8.74413544812  5.91805699682  7.8120836645    1.75731817867  4.48661398955  10.6570940637
1459998369.01  0.463127261689    10.5562124768  3.65412361683   6.05091338283   3.24802651285   2.34854202298  8.78238252362  5.83252432603  7.73481669087   1.6980310216   5.33131573042  0
1459998371.01  1.18924156551     10.5034017287  3.17827121832   5.87335756745   3.36524861208   2.33972331769  8.80721187878  5.86797081869  7.80625281277   1.67010647174  4.6979323407   10.5780155678
1459998373.03  1.06352020215     10.4600205248  3.29450034984   5.99741804814   3.2830998382    2.29012467587  8.6820428359   5.82439856899  7.62873904929   1.74521845443  0              10.5699009196
1459998375.01  1.2043916983      10.6123234244  2.92132972178   5.96769354642   3.10158397592   2.28506740348  8.79428579793  5.86627473161  7.79323210561   1.64673076082  4.51802627812  0
1459998377.03  0.982423773114    10.4789903995  3.38479988661   5.93389493682   3.23011110627   2.3507066692   8.80963911137  5.8015097429   7.75684667233   1.71880006607  5.05907822527  10.6492368394
1459998379.01  1.57515861813     10.4580672317  2.60485775489   5.37130081954   3.19025010003   2.39958189431  7.34563246061  5.78555166004  7.75932617424   1.87172383171  4.4861762259   0
1459998381.03  1.74190320938     10.4012858177  3.2144131988    5.34187241436   3.83606291211   2.55007607932  7.90573939748  6.00865644728  8.97841162191   2.08190501639  4.32723059609  11.0884667402
1459998383.01  1.30200598293     10.4885834742  2.18383438647   4.96577448221   3.23797241607   2.15409789433  6.60494685747  5.74823848668  7.73767603438   1.4963238992   4.50958296128  0
1459998385.01  1.52210669709     10.5713667188  2.18396355046   6.12047102925   3.26768240005   2.23947060916  8.76653288164  5.87218501953  7.89412450393   1.65373576201  4.14223220618  0
1459998387.03  1.71233007784     10.4110286893  2.18396504381   5.88347773581   3.43650134984   2.32579771967  7.74159086587  5.81878081044  7.92492412157   1.89305061114  4.78946847622  10.2643348343
1459998389.01  0.919771296376    10.6035348302  2.18396618302   6.07689249113   3.42723584877   2.3451837286   8.45047088832  5.77271283879  7.73782409628   1.85250987147  4.63148382079  0
1459998182.67  1.54590988602     10.443037994   2.18393427832   5.56183837137   3.38198527604   2.3030572313   8.31365353427  5.72919782124  7.74428212798   1.7976295501   4.72981387317  0
1459998184.67  1.62195095487     10.3541325808  2.18393112629   5.80630197975   3.46436090585   2.23095872184  6.24124916117  5.74415566202  7.66657873297   1.86144967671  4.76265165622  0
1459998186.69  1.71105806257     10.3364049103  2.18393117759   5.83791517511   3.52625382357   2.26069335059  8.43000726412  5.78909752043  7.76778876573   1.92893461338  4.79612291949  10.2514000851
1459998188.67  1.32265148569     10.4520136689  1.11091002163   5.7144649796    3.44361953527   2.36359400622  6.40669165173  5.67429883755  7.769039056     1.87975246314  4.64970904146  0
1459998190.67  1.343013253       10.3069420648  1.18247022298   6.06750104923   3.43984455829   2.3065824086   7.83696894348  5.68319456124  7.64315296324   1.89589560236  4.80369424124  0
1459998192.67  1.37220250172     10.3289102453  1.24944803407   5.5448981831    3.48502591959   2.31680351142  9.01988996083  5.6984352121   7.66928094908   1.83857430361  4.73826315768  0
1459998194.67  1.16775868446     10.4037816187  1.02883067334   5.86883462403   3.43945300341   2.3079619206   0              5.72308406494  7.72659960049   1.83870125555  4.80934880145  0
1459998179.46  1.02038652665     10.4242672209  0.85645936674   6.01622574143   3.50161033211   2.30951062648  8.47812333875  5.72011748723  7.73682028351   1.88628713029  4.8286613152   10.4776973846
1459998181.48  1.27025774575     10.4111577103  1.01353275376   5.62842642009   3.5583976359    2.30656645058  8.28941662207  5.78555701247  7.69760476148   1.92888472974  4.72085818708  10.6251571204
1459998183.46  1.1820220669      10.3929702196  0.98213580948   5.91785871501   3.52665142547   2.30177194094  0              5.65971159111  7.7884939725    1.88935797036  4.75063365063  0
1459998185.48  1.02422170336     10.4028846669  0.898989546325  6.00652007893   3.57759420431   2.24279754395  8.40212347684  5.67624806142  7.66066089352   1.85344026649  4.80106674179  10.6130670897
1459998187.46  0.976181141391    10.4588141976  0.831497874422  6.08572956717   3.56037464902   2.31477460988  8.45198375824  5.76106264868  7.78922825024   1.81793666028  4.85419140724  0
1459998189.46  1.15416016724     10.3842101732  0.941979720746  6.00223626684   0               2.29026374925  8.47221501926  5.70476725034  7.67078314653   1.92346090628  4.73301977154  0
1459998191.48  1.15993735696     10.4471842871  0.971454913044  5.96319427313   3.49797349581   2.28577841735  8.23994665966  5.76897685231  7.71211815286   1.90185081948  4.69112832754  10.6440179488
1459998193.46  1.2961560404      10.4117280147  1.10691304285   5.86072024049   3.47716694965   2.29772907697  8.46356307655  5.72685797071  7.70713973926   1.92819421517  4.59117280826  0
1459998195.46  1.13325651959     10.4018303624  0.985598007735  5.88981846099   3.46345454786   2.29104865389  8.55716340716  5.77795039158  7.71451064673   1.83581455427  4.85735958232  0
1459998197.48  0.491619221505    10.3606268081  0.569014967548  6.57657660535   3.52563254489   2.21582670084  8.48923405152  5.67896134773  7.8240163677    1.89722254882  4.82717683031  10.5920420137
1459998199.46  1.26403696417     10.3655137978  1.18738888245   6.52755797208   3.45244352782   2.14344433286  7.97016739713  5.76234999821  7.77999867348   1.86654699028  4.77987503344  0
1459998201.48  1.07283789307     10.4182314107  0.876790653796  5.94623928472   3.53079934607   2.31966262608  9.49552610242  5.77652496625  7.73399679338   1.84910997983  0              10.679463996
1459998203.46  0.946742145468    10.3015632596  0.741398008161  6.00041719551   0               2.31567304948  0              5.69319095956  7.67594721977   1.85558965806  5.14127190183  0
1459998205.46  1.0942274403      10.3936563112  0.877012034037  5.92618936248   3.55187397144   2.32967913922  8.28816926331  5.66905610306  7.762576189     1.8890306342   4.85098735146  0
1459998207.46  0.885762691184    10.4127931372  0.796209755639  6.13446257779   3.46315839333   2.33606480928  8.40493959053  5.62849739583  7.75457081157   1.82570754031  5.0351278374   0
1459998209.48  1.08813234344     10.5042439006  0.930885309476  6.07628514177   3.46220665228   2.32209207369  8.34965632658  5.81633407607  7.76075801985   1.85490995961  4.6961288184   10.6879632819
1459998211.46  1.47579309894     10.275953311   1.30767922167   5.39029319985   3.57814809693   2.33675633114  8.25420046033  5.72606779476  7.62165722279   1.86658079668  4.7167040028   0
1459998213.46  1.09513340219     10.4743916007  0.982721255503  5.86530361038   3.4800092391    2.28381288298  8.48949655697  5.73416577481  7.79469714933   1.8199252812   4.74477284115  0
1459998215.48  1.09139980499     10.4451274911  1.03839488654   5.20982360827   3.44749031988   2.34069207698  8.34188372056  5.65697734162  7.70020990916   1.74481804675  4.7421408601   10.9726830091
1459998217.46  0.989177636873    10.4307985423  0.799825100228  6.13417796634   3.58674287975   2.33330563352  8.39017389848  5.71331664503  7.74597458398   1.86874252967  4.83341332976  0
1459998219.48  1.06745692881     10.4401953136  0.933434503332  6.05526219411   3.49273807895   2.29598095525  8.36261968442  5.73750547103  7.63655836699   1.86140656031  4.72043578059  10.9050832216
1459998221.46  1.13614487681     10.4523904204  0.951168814744  5.97821495419   3.50252626085   2.29030437018  8.32778023683  5.70734979635  7.77914702673   1.90586419149  4.68307732448  0
1459998223.46  1.2224542186      10.4650544145  0.991969675281  5.76163046287   3.53719641325   2.33331724522  8.36734052324  0              7.74460741888   1.87356410911  4.67897212824  0
1459998225.48  1.20229994046     10.3770617998  0.988317145725  6.55143548439   3.51243384006   2.2495886898   0              5.73533901223  7.78725715914   1.92302994863  4.81778904156  11.3390602713
1459998227.46  1.06443102878     10.4395552041  0.878982023661  6.90268555716   3.45262413563   2.33804212868  8.36586594348  5.72985442787  7.70751526178   1.90221290601  4.82653842201  0
1459998229.46  1.17964213171     10.3897110159  0.999842590399  6.54638755734   3.48958645795   2.26594644464  8.23610364151  5.71225556772  7.66070418716   1.92060586117  4.74473425112  0
1459998214.28  1.22985636412     10.3489167394  1.06709489046   5.66556220216   3.51967832421   2.30662362651  8.20811747192  5.56861989007  7.72692523407   1.86795352736  4.78228289616  11.0368866655
1459998216.26  1.30885612792     10.4023181865  1.18945253221   5.71986468895   3.45738267303   2.33174589218  8.90646299226  5.75360667851  7.70802956514   1.81507658154  0              0
1459998218.26  1.07930331282     10.4266771637  0.967960204229  5.89974674572   3.48637506205   2.20187479077  8.35708905488  5.76075596524  7.76169096061   1.85795113729  4.82643900524  0
1459998220.26  1.25082442842     10.3959277707  1.08228702803   5.76698945791   3.50906496239   2.2822240206   8.11641723605  5.75114373925  7.74355655839   0.63568406505  4.72229630059  0
1459998222.26  1.28546466615     10.3801121889  1.03677442264   5.77979179312   0               2.32637973104  8.65943166962  5.69358938032  7.7858780562    1.92210894953  4.70990571772  0
1459998224.26  1.19237250302     10.3831501807  1.01482992885   5.77687618749   3.46088422575   2.30212463668  8.23063042638  5.71064502931  7.64249026648   1.90193389793  4.78500278257  0
1459998226.26  1.20212298393     10.4086637719  1.09737047237   5.70053958338   3.49650935192   2.27527987017  8.26791117829  5.74997421736  7.72912424574   1.79308223029  0              0
1459998228.26  1.14837382233     10.3414262221  0.982908534289  5.9357711981    3.48994345136   2.26468481242  8.40990401245  5.65397224225  7.59511118477   1.91571585878  4.80226562171  0
1459998230.26  1.23536000415     10.4050805375  1.01969958429   5.83849559534   3.54156457614   2.32158140778  9.34267598897  5.74482201157  7.79307547984   1.86599935767  4.72633154954  0
1459998215.07  1.17400937043     10.4210412115  0.998160147231  5.84278498082   3.51684095452   2.29787720982  8.2420859979   5.64945465985  7.79069690444   1.87153785736  4.74324649411  10.6265706947
1459998217.05  1.2397337953      10.4082053933  1.04971639527   5.78049341068   3.42656926636   2.32134746017  8.1781303331   5.69690415936  7.7183861215    1.92189733437  4.72576865632  0
1459998219.05  1.25256762425     10.4078025961  1.05564031639   5.74471479687   3.46425736259   2.29670985779  8.17811918839  5.74530303753  7.73911875745   1.91382107061  4.72672516676  0
1459998221.07  1.12253361219     10.4079068311  1.02943331299   5.89393943812   3.41557384772   2.31092941184  8.18163898436  5.75031515847  7.65665705467   0              4.84133234046  11.1477879837
1459998223.05  1.23446409317     10.4205862161  1.00818521892   5.79427582618   3.47654999241   2.27349716397  8.23941238431  5.7735939004   7.72916894487   1.96238517521  4.70226523594  0
1459998225.07  1.15313445774     10.4391480974  0.987317395605  5.85019506474   3.42785652475   2.32157809011  8.22873551291  5.63858500292  7.72315131612   1.89270203356  4.79144530773  10.7597236295
1459998227.05  1.23371887428     10.3844718662  1.05949583854   5.79808521873   3.51031328281   2.29887640087  8.21142582349  5.75408208016  7.55943360565   1.8928441776   4.66925707475  0
1459998229.05  1.23200595341     10.4665030399  1.12430331227   5.86083377164   3.28772385727   2.29329390958  8.15554386893  5.74338703242  7.75397121913   1.90702134156  4.68503320914  0
1459998213.86  1.13822975285     10.4232511295  0.94532622018   5.8758444111    3.4365500733    2.35111293533  8.30669238447  5.7014375512   7.69870823921   1.9022906596   4.79594113368  11.2060239405
1459998215.84  1.19930895767     10.429693379   1.05777685107   5.80695240962   3.45930397316   2.31592853129  8.23976368016  5.74169781126  7.72794647961   1.83693209935  4.72672100406  0
1459998217.84  1.16931096024     10.4073563499  0.985868062428  5.83790245509   3.45355966899   2.33272635649  8.22719819685  5.70900624436  7.71141761345   1.88197068593  4.79637909923  0
1459998219.84  1.092976244       10.4107938351  0.928660792619  5.97119964059   3.49662840505   2.34113779207  8.21977866512  5.71480118867  7.72905300095   1.83001015461  4.84085089747  0
1459998221.86  1.20333288432     10.3830013057  1.01359434483   5.84026580091   3.47677658039   2.35288862348  8.13590805585  5.69626193438  7.65488471358   1.87271590272  4.76526721944  10.8262471834
1459998223.84  1.33543221499     10.3070916059  1.16226991665   5.66571206542   3.45922569276   2.27362436566  13.0363128032  5.66866003396  7.55951666124   1.95620523128  4.72476633871  0
1459998225.84  1.23512221645     10.4216603106  1.0642411989    5.75909262339   3.41256902545   2.29667779279  8.20004456771  5.7462707598   7.73444464023   1.90815788853  4.73912493866  0
1459998227.84  1.16516348246     10.4279569825  0.973132706448  5.80994570634   3.43604806207   2.29706682664  8.29801598802  5.74041775245  7.7602271796    1.91689300849  4.8015795801   0
1459998229.86  1.090004412       10.3904374898  0.965377820573  5.94392220462   3.49553705394   2.23274323313  8.25087183469  5.6410528605   7.75574948033   1.87185084721  4.82327181699  10.9573865885
1459998231.84  1.17702844325     10.3632552096  1.03879001835   5.89951776029   3.47464348946   2.26615338132  8.73660299149  5.60326901418  7.70446664137   1.8855576866   4.76424003109  0
1459998233.86  1.19841664355     10.4462948834  1.01422656616   5.75968391775   3.52335866009   2.26488816404  8.33088465247  5.75810737513  7.75485627394   1.88775544307  4.71201553033  10.6774694194
1459998235.84  1.15280273234     10.4299210605  0.996331699903  5.92887101793   3.53130171441   2.27805521049  8.27380929371  5.7713177277   7.69998759436   1.85086351846  4.6959809082   0
1459998237.86  1.27306679025     10.3794848529  1.0470296753    5.80772050733   3.53146961053   2.28974181791  8.42035227561  5.73081261293  7.73589559593   1.9238648101   4.69864975148  11.1387725093
1459998239.84  1.17059027854     10.396016064   0.973036728038  5.94486188004   3.53496365668   2.27050310415  8.20362355406  5.66962734648  7.71855676713   1.92523692368  4.69810204529  0
1459998241.86  1.17049484876     10.4229507177  1.04730044069   5.81985102908   3.36533486355   2.30940135915  8.21815026989  5.77872781931  7.6486968428    1.85937401974  4.80537543925  11.084929182
