Format Version,1.1,Take Name,Take 2016-04-06 08.04.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.04.07.496 PM,Total Frames,8788,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4043,33.691667,,,,-3.055647,2.122615,3.669720,,,,,,,,,
4044,33.700000,,,,-3.061717,2.117042,3.662190,,,,,,,,,
4045,33.708333,,,,-3.067601,2.111605,3.654840,,,,,,,,,
4046,33.716667,,,,-3.073374,2.106075,3.647477,,,,,,,,,
4047,33.725000,,,,-3.079233,2.100987,3.639852,,,,,,,,,
4048,33.733333,,,,-3.084893,2.095823,3.632465,,,,,,,,,
4049,33.741667,,,,-3.090347,2.090696,3.624725,,,,,,,,,
4050,33.750000,,,,-3.096110,2.085759,3.616626,,,,,,,,,
4051,33.758333,,,,-3.101639,2.080793,3.608638,,,,,,,,,
4052,33.766667,,,,-3.107259,2.075901,3.600296,,,,,,,,,
4053,33.775000,,,,-3.113025,2.071223,3.591871,,,,,,,,,
4054,33.783333,,,,-3.118595,2.066510,3.583248,,,,,,,,,
4055,33.791667,,,,-3.124158,2.062116,3.574573,,,,,,,,,
4056,33.800000,,,,-3.129616,2.057786,3.565626,,,,,,,,,
4057,33.808333,,,,-3.135239,2.053183,3.556386,,,,,,,,,
4058,33.816667,,,,-3.140538,2.049234,3.547350,,,,,,,,,
4059,33.825000,,,,-3.145939,2.045077,3.537843,,,,,,,,,
4060,33.833333,,,,-3.151400,2.041216,3.528150,,,,,,,,,
4061,33.841667,,,,-3.156720,2.037351,3.518170,,,,,,,,,
4062,33.850000,,,,-3.161916,2.033893,3.508644,,,,,,,,,
4063,33.858333,,,,-3.167146,2.030508,3.498879,,,,,,,,,
4064,33.866667,,,,-3.172381,2.026903,3.488525,,,,,,,,,
4065,33.875000,,,,-3.177397,2.023584,3.478353,,,,,,,,,
4066,33.883333,,,,-3.182596,2.020552,3.468204,,,,,,,,,
4067,33.891667,,,,-3.187463,2.017514,3.457631,,,,,,,,,
4068,33.900000,,,,-3.192147,2.014720,3.447407,,,,,,,,,
4069,33.908333,,,,-3.196739,2.012231,3.436910,,,,,,,,,
4070,33.916667,,,,-3.201316,2.009578,3.426259,,,,,,,,,
4071,33.925000,,,,-3.206073,2.007206,3.415564,,,,,,,,,
4072,33.933333,,,,-3.210615,2.004813,3.404734,,,,,,,,,
4073,33.941667,,,,-3.215270,2.002573,3.393726,,,,,,,,,
4074,33.950000,,,,-3.219912,2.000669,3.382845,,,,,,,,,
4075,33.958333,,,,-3.224586,1.998657,3.372019,,,,,,,,,
4076,33.966667,,,,-3.229400,1.996713,3.360429,,,,,,,,,
4077,33.975000,,,,-3.234367,1.995054,3.349329,,,,,,,,,
4078,33.983333,,,,-3.239366,1.992979,3.337730,,,,,,,,,
4079,33.991667,,,,-3.244318,1.991371,3.326095,,,,,,,,,
4080,34.000000,,,,-3.249555,1.989871,3.314466,,,,,,,,,
4081,34.008333,,,,-3.254414,1.988512,3.302651,,,,,,,,,
4082,34.016667,,,,-3.259426,1.987351,3.290671,,,,,,,,,
4083,34.025000,,,,-3.264619,1.986401,3.278681,,,,,,,,,
4084,34.033333,,,,-3.269825,1.985293,3.266135,,,,,,,,,
4085,34.041667,,,,-3.274894,1.984435,3.253535,,,,,,,,,
4086,34.050000,,,,-3.280202,1.984016,3.241157,,,,,,,,,
4087,34.058333,,,,-3.285511,1.983567,3.228242,,,,,,,,,
4088,34.066667,,,,-3.290758,1.983216,3.215276,,,,,,,,,
4089,34.075000,,,,-3.296279,1.983018,3.202059,,,,,,,,,
4090,34.083333,,,,-3.301509,1.983070,3.188629,,,,,,,,,
4091,34.091667,,,,-3.306995,1.983358,3.175099,,,,,,,,,
4092,34.100000,,,,-3.312412,1.983343,3.161115,,,,,,,,,
4093,34.108333,,,,-3.317847,1.984112,3.147465,,,,,,,,,
4094,34.116667,,,,-3.323290,1.984537,3.133239,,,,,,,,,
4095,34.125000,,,,-3.328710,1.985283,3.119206,,,,,,,,,
4096,34.133333,,,,-3.334136,1.986115,3.104944,,,,,,,,,
4097,34.141667,,,,-3.339397,1.987281,3.090760,,,,,,,,,
4098,34.150000,,,,-3.344706,1.988053,3.076346,,,,,,,,,
4099,34.158333,,,,-3.350056,1.989247,3.062042,,,,,,,,,
4100,34.166667,,,,-3.355297,1.990458,3.047490,,,,,,,,,
4101,34.175000,,,,-3.360642,1.991486,3.032928,,,,,,,,,
4102,34.183333,,,,-3.365914,1.992629,3.018389,,,,,,,,,
4103,34.191667,,,,-3.371387,1.993722,3.003654,,,,,,,,,
4104,34.200000,,,,-3.376762,1.994950,2.989021,,,,,,,,,
4105,34.208333,,,,-3.382202,1.995940,2.974180,,,,,,,,,
4106,34.216667,,,,-3.387967,1.996980,2.959380,,,,,,,,,
4107,34.225000,,,,-3.393695,1.998092,2.944450,,,,,,,,,
4108,34.233333,,,,-3.399602,1.999044,2.929097,,,,,,,,,
4109,34.241667,,,,-3.405439,2.000301,2.913733,,,,,,,,,
4110,34.250000,,,,-3.411510,2.001425,2.898329,,,,,,,,,
4111,34.258333,,,,-3.417683,2.002773,2.882503,,,,,,,,,
4112,34.266667,,,,-3.424976,2.001780,2.863638,,,,,,,,,
4113,34.275000,,,,-3.431091,2.002847,2.847579,,,,,,,,,
4114,34.283333,,,,-3.437611,2.004578,2.831242,,,,,,,,,
4115,34.291667,,,,-3.443606,2.005507,2.815264,,,,,,,,,
4116,34.300000,,,,-3.450603,2.007286,2.798426,,,,,,,,,
4117,34.308333,,,,-3.457029,2.008591,2.781933,,,,,,,,,
4118,34.316667,,,,-3.463731,2.009981,2.765391,,,,,,,,,
4119,34.325000,,,,-3.470325,2.011655,2.749167,,,,,,,,,
4120,34.333333,,,,-3.477164,2.013076,2.732588,,,,,,,,,
4121,34.341667,,,,-3.483543,2.014328,2.716153,,,,,,,,,
4122,34.350000,,,,-3.490618,2.015898,2.699831,,,,,,,,,
4123,34.358333,,,,-3.497352,2.017043,2.683125,,,,,,,,,
4124,34.366667,,,,-3.504270,2.018551,2.666935,,,,,,,,,
4125,34.375000,,,,-3.511099,2.019797,2.650760,,,,,,,,,
4126,34.383333,,,,-3.518738,2.021253,2.634053,,,,,,,,,
4127,34.391667,,,,-3.525614,2.022420,2.617859,,,,,,,,,
4128,34.400000,,,,-3.532641,2.023666,2.601717,,,,,,,,,
4129,34.408333,,,,-3.539492,2.024674,2.585644,,,,,,,,,
4130,34.416667,,,,-3.547100,2.026319,2.569269,,,,,,,,,
4131,34.425000,,,,-3.554103,2.027248,2.553103,,,,,,,,,
4132,34.433333,,,,-3.561687,2.028550,2.536703,,,,,,,,,
4133,34.441667,,,,-3.569043,2.029863,2.520399,,,,,,,,,
4134,34.450000,,,,-3.576416,2.031052,2.504250,,,,,,,,,
4135,34.458333,,,,-3.584363,2.032585,2.487634,,,,,,,,,
4136,34.466667,,,,-3.591717,2.033886,2.471537,,,,,,,,,
4137,34.475000,,,,-3.599152,2.035270,2.455351,,,,,,,,,
4138,34.483333,,,,-3.606596,2.036669,2.439134,,,,,,,,,
4139,34.491667,,,,-3.614264,2.038048,2.422717,,,,,,,,,
4140,34.500000,,,,-3.622125,2.039402,2.406245,,,,,,,,,
4141,34.508333,,,,-3.629674,2.040851,2.389767,,,,,,,,,
4142,34.516667,,,,-3.637182,2.042396,2.373371,,,,,,,,,
4143,34.525000,,,,-3.644572,2.043591,2.357002,,,,,,,,,
4144,34.533333,,,,-3.652446,2.045203,2.340415,,,,,,,,,
4145,34.541667,,,,-3.659382,2.046646,2.324420,,,,,,,,,
4146,34.550000,,,,-3.666836,2.047993,2.307861,,,,,,,,,
4147,34.558333,,,,-3.674564,2.049342,2.291366,,,,,,,,,
4148,34.566667,,,,-3.682435,2.050756,2.274800,,,,,,,,,
4149,34.575000,,,,-3.690530,2.051980,2.257903,,,,,,,,,
4150,34.583333,,,,-3.698188,2.053361,2.241568,,,,,,,,,
4151,34.591667,,,,-3.705721,2.054627,2.225305,,,,,,,,,
4152,34.600000,,,,-3.713637,2.055840,2.208835,,,,,,,,,
4153,34.608333,,,,-3.721522,2.057015,2.192237,,,,,,,,,
4154,34.616667,,,,-3.728990,2.058055,2.176380,,,,,,,,,
4155,34.625000,,,,-3.736629,2.059132,2.160384,,,,,,,,,
4156,34.633333,,,,-3.745139,2.060183,2.143781,,,,,,,,,
4157,34.641667,,,,-3.752694,2.061294,2.127825,,,,,,,,,
4158,34.650000,,,,-3.760291,2.061994,2.111709,,,,,,,,,
4159,34.658333,,,,-3.768293,2.062703,2.095594,,,,,,,,,
4160,34.666667,,,,-3.775876,2.063468,2.079662,,,,,,,,,
4161,34.675000,,,,-3.783011,2.064356,2.064004,,,,,,,,,
4162,34.683333,,,,-3.791299,2.065187,2.047784,,,,,,,,,
4163,34.691667,,,,-3.799005,2.065789,2.031837,,,,,,,,,
4164,34.700000,,,,-3.806239,2.066352,2.016225,,,,,,,,,
4165,34.708333,,,,-3.813742,2.067061,2.000355,,,,,,,,,
4166,34.716667,,,,-3.821955,2.067846,1.984272,,,,,,,,,
4167,34.725000,,,,-3.829154,2.068542,1.968582,,,,,,,,,
4168,34.733333,,,,-3.836487,2.069386,1.952752,,,,,,,,,
4169,34.741667,,,,-3.844008,2.070170,1.936667,,,,,,,,,
4170,34.750000,,,,-3.851943,2.071303,1.920063,,,,,,,,,
4171,34.758333,,,,-3.858911,2.072237,1.903927,,,,,,,,,
4172,34.766667,,,,-3.866120,2.073238,1.887801,,,,,,,,,
4173,34.775000,,,,-3.873755,2.074338,1.871019,,,,,,,,,
4174,34.783333,,,,-3.881580,2.075683,1.854010,,,,,,,,,
4175,34.791667,,,,-3.888739,2.076893,1.837448,,,,,,,,,
4176,34.800000,,,,-3.896391,2.078319,1.820680,,,,,,,,,
4177,34.808333,,,,-3.904504,2.079798,1.803126,,,,,,,,,
4178,34.816667,,,,-3.912465,2.081341,1.785893,,,,,,,,,
4179,34.825000,,,,-3.920013,2.082921,1.768713,,,,,,,,,
4180,34.833333,,,,-3.927869,2.084789,1.751429,,,,,,,,,
4181,34.841667,,,,-3.936299,2.086662,1.733582,,,,,,,,,
4182,34.850000,,,,-3.944498,2.088587,1.715868,,,,,,,,,
4183,34.858333,,,,-3.952559,2.090197,1.698307,,,,,,,,,
4184,34.866667,,,,-3.961096,2.092151,1.680613,,,,,,,,,
4185,34.875000,,,,-3.969377,2.093801,1.662663,,,,,,,,,
4186,34.883333,,,,-3.977824,2.095706,1.645168,,,,,,,,,
4187,34.891667,,,,-3.985756,2.097163,1.627680,,,,,,,,,
4188,34.900000,,,,-3.994593,2.099289,1.609879,,,,,,,,,
4189,34.908333,,,,-4.002776,2.101038,1.592371,,,,,,,,,
4190,34.916667,,,,-4.011462,2.102890,1.574848,,,,,,,,,
4191,34.925000,,,,-4.019959,2.104650,1.557287,,,,,,,,,
4192,34.933333,,,,-4.028526,2.106685,1.540094,,,,,,,,,
4193,34.941667,,,,-4.037348,2.108643,1.522640,,,,,,,,,
4194,34.950000,,,,-4.046322,2.110431,1.505372,,,,,,,,,
4195,34.958333,,,,-4.055577,2.112225,1.488077,,,,,,,,,
4196,34.966667,,,,-4.064903,2.114060,1.470964,,,,,,,,,
4197,34.975000,,,,-4.074209,2.115774,1.454027,,,,,,,,,
4198,34.983333,,,,-4.083812,2.117379,1.436954,,,,,,,,,
4199,34.991667,,,,-4.093611,2.118969,1.420009,,,,,,,,,
4200,35.000000,,,,-4.103152,2.120476,1.403263,,,,,,,,,
4201,35.008333,,,,-4.112824,2.121959,1.386510,,,,,,,,,
4202,35.016667,,,,-4.122696,2.123478,1.369747,,,,,,,,,
4203,35.025000,,,,-4.132051,2.124894,1.353368,,,,,,,,,
4204,35.033333,,,,-4.142126,2.125992,1.336444,,,,,,,,,
4205,35.041667,,,,-4.151685,2.127021,1.319825,,,,,,,,,
4206,35.050000,,,,-4.161909,2.128283,1.302876,,,,,,,,,
4207,35.058333,,,,-4.171539,2.129494,1.286318,,,,,,,,,
4208,35.066667,,,,-4.181293,2.130917,1.269671,,,,,,,,,
4209,35.075000,,,,-4.191332,2.132092,1.252554,,,,,,,,,
4210,35.083333,,,,-4.200475,2.133164,1.235877,,,,,,,,,
4211,35.091667,,,,-4.210719,2.134663,1.218394,,,,,,,,,
4212,35.100000,,,,-4.220021,2.136104,1.201147,,,,,,,,,
4213,35.108333,,,,-4.229409,2.137415,1.184043,,,,,,,,,
4214,35.116667,,,,-4.238160,2.138423,1.167084,,,,,,,,,
4215,35.125000,,,,-4.247401,2.139713,1.149800,,,,,,,,,
4216,35.133333,,,,-4.256526,2.140965,1.132479,,,,,,,,,
4217,35.141667,,,,-4.266060,2.142391,1.114604,,,,,,,,,
4218,35.150000,,,,-4.274851,2.143739,1.097146,,,,,,,,,
4219,35.158333,,,,-4.284188,2.145131,1.079251,,,,,,,,,
4220,35.166667,,,,-4.293208,2.146528,1.061446,,,,,,,,,
4221,35.175000,,,,-4.303071,2.147963,1.043167,,,,,,,,,
4222,35.183333,,,,-4.311548,2.149463,1.025434,,,,,,,,,
4223,35.191667,,,,-4.321054,2.150757,1.006894,,,,,,,,,
4224,35.200000,,,,-4.329870,2.152025,0.988611,,,,,,,,,
4225,35.208333,,,,-4.339618,2.153616,0.969698,,,,,,,,,
4226,35.216667,,,,-4.348104,2.154737,0.951382,,,,,,,,,
4227,35.225000,,,,-4.357007,2.155940,0.932788,,,,,,,,,
4228,35.233333,,,,-4.366169,2.157389,0.913960,,,,,,,,,
4229,35.241667,,,,-4.373666,2.158459,0.895579,,,,,,,,,
4230,35.250000,,,,-4.382386,2.159894,0.876654,,,,,,,,,
4231,35.258333,,,,-4.390429,2.161231,0.858033,,,,,,,,,
4232,35.266667,,,,-4.398315,2.162495,0.838975,,,,,,,,,
4233,35.275000,,,,-4.405605,2.163821,0.820397,,,,,,,,,
4234,35.283333,,,,-4.412971,2.165387,0.801697,,,,,,,,,
4235,35.291667,,,,-4.420825,2.166805,0.782628,,,,,,,,,
4236,35.300000,,,,-4.427835,2.168412,0.764066,,,,,,,,,
4237,35.308333,,,,-4.435047,2.170035,0.745485,,,,,,,,,
4238,35.316667,,,,-4.442187,2.171676,0.726782,,,,,,,,,
4239,35.325000,,,,-4.449747,2.173186,0.707760,,,,,,,,,
4240,35.333333,,,,-4.456979,2.174966,0.688704,,,,,,,,,
4241,35.341667,,,,-4.464269,2.176569,0.669722,,,,,,,,,
4242,35.350000,,,,-4.471367,2.178174,0.650769,,,,,,,,,
4243,35.358333,,,,-4.478321,2.179783,0.631816,,,,,,,,,
4244,35.366667,,,,-4.484856,2.181352,0.613170,,,,,,,,,
4245,35.375000,,,,-4.491320,2.183179,0.594762,,,,,,,,,
4246,35.383333,,,,-4.497841,2.184862,0.575912,,,,,,,,,
4247,35.391667,,,,-4.504888,2.187214,0.557710,,,,,,,,,
4248,35.400000,,,,-4.511483,2.188224,0.537605,,,,,,,,,
4249,35.408333,,,,-4.517436,2.190075,0.519099,,,,,,,,,
4250,35.416667,,,,-4.523359,2.192609,0.501344,,,,,,,,,
4251,35.425000,,,,-4.529063,2.193706,0.481703,-4.482059,2.206694,0.478895,,,,,,
4252,35.433333,,,,-4.534848,2.195506,0.463153,,,,,,,,,
4253,35.441667,,,,-4.540990,2.197288,0.444430,,,,,,,,,
4254,35.450000,,,,-4.546756,2.198992,0.425735,,,,,,,,,
4255,35.458333,,,,-4.553045,2.200696,0.407121,,,,,,,,,
4256,35.466667,,,,-4.559115,2.202295,0.388148,,,,,,,,,
4257,35.475000,,,,-4.565318,2.203878,0.369492,-4.518528,2.209738,0.382226,,,,,,
4258,35.483333,,,,-4.570712,2.205403,0.351753,-4.524876,2.210955,0.364061,,,,,,
4259,35.491667,,,,-4.577719,2.207078,0.332266,,,,,,,,,
4260,35.500000,,,,-4.583711,2.208603,0.313535,,,,,,,,,
4261,35.508333,,,,-4.589614,2.209670,0.294594,,,,,,,,,
4262,35.516667,,,,-4.595757,2.211289,0.275885,,,,,,,,,
4263,35.525000,,,,-4.602348,2.212996,0.256581,,,,,,,,,
4264,35.533333,,,,-4.608629,2.214632,0.237250,,,,,,,,,
4265,35.541667,,,,-4.614530,2.216111,0.218045,,,,,,,,,
4266,35.550000,,,,-4.620455,2.217802,0.199156,,,,,,,,,
4267,35.558333,,,,-4.627577,2.219232,0.178647,,,,,,,,,
4268,35.566667,,,,-4.633781,2.220802,0.158998,,,,,,,,,
4269,35.575000,,,,-4.640246,2.222203,0.139221,,,,,,,,,
4270,35.583333,,,,-4.646844,2.223633,0.119182,,,,,,,,,
4271,35.591667,,,,-4.653529,2.225179,0.099003,,,,,,,,,
4272,35.600000,,,,-4.659999,2.226652,0.078718,,,,,,,,,
4273,35.608333,,,,-4.665718,2.228058,0.058810,,,,,,,,,
4274,35.616667,,,,-4.672043,2.229643,0.038321,,,,,,,,,
4275,35.625000,,,,-4.677863,2.231438,0.017890,,,,,,,,,
4276,35.633333,,,,-4.683654,2.233171,-0.002689,,,,,,,,,
4277,35.641667,,,,-4.689128,2.234762,-0.023081,,,,,,,,,
4278,35.650000,,,,-4.694582,2.236641,-0.043571,,,,,,,,,
4279,35.658333,,,,-4.699263,2.238700,-0.063855,,,,,,,,,
4280,35.666667,,,,-4.704125,2.240539,-0.084473,,,,,,,,,
4281,35.675000,,,,-4.709084,2.242485,-0.105222,,,,,,,,,
4282,35.683333,,,,-4.713852,2.244395,-0.125805,,,,,,,,,
4283,35.691667,,,,-4.718246,2.246293,-0.146379,,,,,,,,,
4284,35.700000,,,,-4.722999,2.248536,-0.167325,,,,,,,,,
4285,35.708333,,,,-4.726975,2.250389,-0.187609,,,,,,,,,
4286,35.716667,,,,-4.731091,2.252523,-0.208245,,,,,,,,,
4287,35.725000,,,,-4.735222,2.254506,-0.228811,,,,,,,,,
4288,35.733333,,,,-4.738799,2.256508,-0.249218,,,,,,,,,
4289,35.741667,,,,-4.742812,2.258746,-0.270178,,,,,,,,,
4290,35.750000,,,,-4.745007,2.259946,-0.290478,,,,,,,,,
4291,35.758333,,,,-4.749793,2.262518,-0.311173,,,,,,,,,
4292,35.766667,,,,-4.752922,2.264174,-0.331498,,,,,,,,,
4293,35.775000,,,,-4.756350,2.266264,-0.352108,,,,,,,,,
4294,35.783333,,,,-4.759720,2.267881,-0.372631,,,,,,,,,
4295,35.791667,,,,-4.762801,2.269678,-0.393182,,,,,,,,,
4296,35.800000,,,,-4.766115,2.271026,-0.413621,,,,,,,,,
4297,35.808333,,,,-4.769272,2.272408,-0.434222,,,,,,,,,
4298,35.816667,,,,-4.772614,2.273729,-0.454809,,,,,,,,,
4299,35.825000,,,,-4.775545,2.274851,-0.475284,,,,,,,,,
4300,35.833333,,,,-4.778970,2.275903,-0.496133,,,,,,,,,
4301,35.841667,,,,-4.781641,2.276826,-0.516821,,,,,,,,,
4302,35.850000,,,,-4.784443,2.277922,-0.537338,,,,,,,,,
4303,35.858333,,,,-4.787148,2.278960,-0.558255,,,,,,,,,
4304,35.866667,,,,-4.789575,2.280231,-0.579268,,,,,,,,,
4305,35.875000,,,,-4.791564,2.281253,-0.599807,,,,,,,,,
4306,35.883333,,,,-4.793941,2.282556,-0.621079,,,,,,,,,
4307,35.891667,,,,-4.795754,2.283499,-0.642084,,,,,,,,,
4308,35.900000,,,,-4.797686,2.284895,-0.663305,,,,,,,,,
4309,35.908333,,,,-4.799101,2.285719,-0.684155,,,,,,,,,
4310,35.916667,,,,-4.800591,2.286942,-0.705185,,,,,,,,,
4311,35.925000,,,,-4.801635,2.287780,-0.726414,,,,,,,,,
4312,35.933333,,,,-4.802835,2.288810,-0.747586,,,,,,,,,
4313,35.941667,,,,-4.803428,2.289439,-0.768773,,,,,,,,,
4314,35.950000,,,,-4.803994,2.290383,-0.790062,,,,,,,,,
4315,35.958333,,,,-4.803899,2.291093,-0.811147,,,,,,,,,
4316,35.966667,,,,-4.803372,2.291861,-0.832073,,,,,,,,,
4317,35.975000,,,,-4.803033,2.292881,-0.853167,,,,,,,,,
4318,35.983333,,,,-4.802598,2.293839,-0.874290,,,,,,,,,
4319,35.991667,,,,-4.801160,2.294788,-0.895216,,,,,,,,,
4320,36.000000,,,,-4.799912,2.295552,-0.915864,,,,,,,,,
4321,36.008333,,,,-4.798131,2.296386,-0.936769,,,,,,,,,
4322,36.016667,,,,-4.796759,2.297476,-0.957674,,,,,,,,,
4323,36.025000,,,,-4.794147,2.297902,-0.978225,,,,,,,,,
4324,36.033333,,,,-4.792449,2.299146,-0.999222,,,,,,,,,
4325,36.041667,,,,-4.789724,2.299739,-1.019693,,,,,,,,,
4326,36.050000,,,,-4.786703,2.300375,-1.040173,,,,,,,,,
4327,36.058333,,,,-4.783839,2.301057,-1.061045,,,,,,,,,
4328,36.066667,,,,-4.780735,2.302045,-1.081220,,,,,,,,,
4329,36.075000,,,,-4.777442,2.302923,-1.101767,,,,,,,,,
4330,36.083333,,,,-4.773604,2.303610,-1.122490,,,,,,,,,
4331,36.091667,,,,-4.769674,2.304537,-1.142495,,,,,,,,,
4332,36.100000,,,,-4.765806,2.305668,-1.162747,,,,,,,,,
4333,36.108333,,,,-4.762117,2.308068,-1.181661,,,,,,,,,
4334,36.116667,,,,-4.757576,2.308895,-1.201744,,,,,,,,,
4335,36.125000,,,,-4.752039,2.307939,-1.222890,,,,,,,,,
4336,36.133333,,,,-4.747838,2.310235,-1.241513,,,,,,,,,
4337,36.141667,,,,-4.742712,2.310996,-1.261635,,,,,,,,,
4338,36.150000,,,,-4.737389,2.311745,-1.281627,,,,,,,,,
4339,36.158333,,,,-4.731677,2.312361,-1.301711,,,,,,,,,
4340,36.166667,,,,-4.725680,2.312986,-1.321858,,,,,,,,,
4341,36.175000,,,,-4.719577,2.313926,-1.341865,,,,,,,,,
4342,36.183333,,,,-4.713120,2.314948,-1.362234,,,,,,,,,
4343,36.191667,,,,-4.705445,2.313728,-1.383314,,,,,,,,,
4344,36.200000,,,,-4.699303,2.316811,-1.402276,,,,,,,,,
4345,36.208333,,,,-4.692014,2.317782,-1.422138,,,,,,,,,
4346,36.216667,,,,-4.684406,2.318892,-1.442254,,,,,,,,,
4347,36.225000,,,,-4.676735,2.319733,-1.462154,,,,,,,,,
4348,36.233333,,,,-4.668675,2.320931,-1.481620,,,,,,,,,
4349,36.241667,,,,-4.660439,2.321799,-1.500911,,,,,,,,,
4350,36.250000,,,,-4.652322,2.322888,-1.520303,,,,,,,,,
4351,36.258333,,,,-4.643595,2.323623,-1.539204,,,,,,,,,
4352,36.266667,,,,-4.634768,2.324650,-1.558098,,,,,,,,,
4353,36.275000,,,,-4.625796,2.325609,-1.576894,,,,,,,,,
4354,36.283333,,,,-4.614780,2.323904,-1.597696,,,,,,,,,
4355,36.291667,,,,-4.606829,2.327805,-1.614010,,,,,,,,,
4356,36.300000,,,,-4.596621,2.327521,-1.634832,,,,,,,,,
4357,36.308333,,,,-4.585001,2.327370,-1.651769,,,,,,,,,
4358,36.316667,,,,-4.574813,2.328765,-1.669520,,,,,,,,,
4359,36.325000,,,,-4.563926,2.330057,-1.687000,,,,,,,,,
4360,36.333333,,,,-4.552974,2.331414,-1.704572,,,,,,,,,
4361,36.341667,,,,-4.542089,2.332676,-1.722130,,,,,,,,,
4362,36.350000,,,,-4.530531,2.333991,-1.739147,,,,,,,,,
4363,36.358333,,,,-4.519100,2.335452,-1.755698,,,,,,,,,
4364,36.366667,,,,-4.507801,2.336884,-1.772503,,,,,,,,,
4365,36.375000,,,,-4.496064,2.338211,-1.788898,,,,,,,,,
4366,36.383333,,,,-4.484128,2.339777,-1.804796,,,,,,,,,
4367,36.391667,,,,-4.472052,2.341218,-1.820267,,,,,,,,,
4368,36.400000,,,,-4.459990,2.342777,-1.835825,,,,,,,,,
4369,36.408333,,,,-4.448028,2.344580,-1.850966,,,,,,,,,
4370,36.416667,,,,-4.435319,2.346029,-1.865983,,,,,,,,,
4371,36.425000,,,,-4.422843,2.347744,-1.880698,,,,,,,,,
4372,36.433333,,,,-4.412765,2.351797,-1.896569,,,,,,,,,
4373,36.441667,,,,-4.400146,2.353988,-1.910867,,,,,,,,,
4374,36.450000,,,,-4.387716,2.355790,-1.925108,,,,,,,,,
4375,36.458333,,,,-4.374895,2.357593,-1.939041,,,,,,,,,
4376,36.466667,,,,-4.361942,2.359530,-1.952877,,,,,,,,,
4377,36.475000,,,,-4.346555,2.359222,-1.965171,,,,,,,,,
4378,36.483333,,,,-4.335911,2.363622,-1.980039,,,,,,,,,
4379,36.491667,,,,-4.320310,2.363430,-1.992046,,,,,,,,,
4380,36.500000,,,,-4.307219,2.365851,-2.005080,,,,,,,,,
4381,36.508333,,,,-4.294203,2.368267,-2.018015,,,,,,,,,
4382,36.516667,,,,-4.281237,2.370648,-2.030435,,,,,,,,,
4383,36.525000,,,,-4.267874,2.372898,-2.042549,,,,,,,,,
4384,36.533333,,,,-4.254704,2.375417,-2.054178,,,,,,,,,
4385,36.541667,,,,-4.241524,2.377975,-2.065588,,,,,,,,,
4386,36.550000,,,,-4.228585,2.380729,-2.076853,,,,,,,,,
4387,36.558333,,,,-4.215578,2.383615,-2.087811,,,,,,,,,
4388,36.566667,,,,-4.202412,2.386731,-2.098663,,,,,,,,,
4389,36.575000,,,,-4.189009,2.389868,-2.109054,,,,,,,,,
4390,36.583333,,,,-4.175387,2.393181,-2.119195,,,,,,,,,
4391,36.591667,,,,-4.162128,2.396646,-2.129249,,,,,,,,,
4392,36.600000,,,,-4.148841,2.400142,-2.139045,,,,,,,,,
4393,36.608333,,,,-4.135536,2.403868,-2.148474,,,,,,,,,
4394,36.616667,,,,-4.122188,2.407683,-2.157598,,,,,,,,,
4395,36.625000,,,,-4.108709,2.411440,-2.166193,,,,,,,,,
4396,36.633333,,,,-4.095218,2.415183,-2.174475,,,,,,,,,
4397,36.641667,,,,-4.082011,2.419167,-2.182442,,,,,,,,,
4398,36.650000,,,,-4.068854,2.422798,-2.189777,,,,,,,,,
4399,36.658333,,,,-4.055496,2.426536,-2.196872,,,,,,,,,
4400,36.666667,,,,-4.042132,2.430316,-2.203560,,,,,,,,,
4401,36.675000,,,,-4.028787,2.434127,-2.209930,,,,,,,,,
4402,36.683333,,,,-4.015660,2.437605,-2.215985,,,,,,,,,
4403,36.691667,,,,-4.002558,2.441252,-2.221852,,,,,,,,,
4404,36.700000,,,,-3.989079,2.444850,-2.227380,,,,,,,,,
4405,36.708333,,,,-3.975589,2.448294,-2.232700,,,,,,,,,
4406,36.716667,,,,-3.962064,2.451628,-2.237876,,,,,,,,,
4407,36.725000,,,,-3.948718,2.455436,-2.242967,,,,,,,,,
4408,36.733333,,,,-3.935029,2.458490,-2.247396,,,,,,,,,
4409,36.741667,,,,-3.921415,2.462205,-2.252119,,,,,,,,,
4410,36.750000,,,,-3.907607,2.465613,-2.256520,,,,,,,,,
4411,36.758333,,,,-3.893460,2.468954,-2.260705,,,,,,,,,
4412,36.766667,,,,-3.879482,2.472373,-2.264582,,,,,,,,,
4413,36.775000,,,,-3.865531,2.475768,-2.268300,,,,,,,,,
4414,36.783333,,,,-3.851654,2.479538,-2.271985,,,,,,,,,
4415,36.791667,,,,-3.837626,2.483055,-2.275346,,,,,,,,,
4416,36.800000,,,,-3.823452,2.486926,-2.278451,,,,,,,,,
4417,36.808333,,,,-3.809476,2.490738,-2.281540,,,,,,,,,
4418,36.816667,,,,-3.795153,2.494550,-2.284241,,,,,,,,,
4419,36.825000,,,,-3.781165,2.498524,-2.286750,,,,,,,,,
4420,36.833333,,,,-3.766915,2.502330,-2.289130,,,,,,,,,
