Format Version,1.1,Take Name,Take 2016-04-06 08.06.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.06.07.168 PM,Total Frames,2810,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker_10302,Marker_10302,Marker_10302
,,"8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E3570283E"
,,Position,Position,Position
Frame,Time,X,Y,Z
1705,14.208333,-1.349549,1.996722,0.562925
1706,14.216667,-1.358491,1.996323,0.554362
1707,14.225000,-1.366883,1.996071,0.545869
1708,14.233333,-1.376325,1.996060,0.537505
1709,14.241667,-1.384846,1.996017,0.529686
1710,14.250000,-1.392962,1.995759,0.522140
1711,14.258333,-1.400604,1.995343,0.515577
1712,14.266667,-1.410985,1.996270,0.507334
1713,14.275000,-1.419274,1.996333,0.500860
1714,14.283333,-1.427763,1.996536,0.494282
1715,14.291667,-1.436950,1.996867,0.487279
1716,14.300000,-1.444163,1.997098,0.482938
1717,14.308333,-1.453909,1.997361,0.474929
1718,14.316667,-1.462485,1.997095,0.468706
1719,14.325000,-1.470496,1.997778,0.463015
1720,14.333333,-1.479015,1.997974,0.457667
1721,14.341667,-1.487929,1.998728,0.451365
1722,14.350000,-1.496730,1.999150,0.445721
1723,14.358333,-1.504921,2.000212,0.440276
1724,14.366667,-1.512561,2.001204,0.436621
1725,14.375000,-1.521542,2.002058,0.429620
1726,14.383333,-1.528954,2.002975,0.425637
1727,14.391667,-1.537327,2.003970,0.418712
1728,14.400000,-1.544225,2.005128,0.414842
1729,14.408333,-1.551767,2.006628,0.410097
1730,14.416667,-1.559627,2.007854,0.404858
1731,14.425000,-1.567924,2.008755,0.398179
1732,14.433333,-1.575001,2.010118,0.393120
1733,14.441667,-1.580985,2.011563,0.389782
1734,14.450000,-1.587837,2.012727,0.385085
1735,14.458333,-1.594220,2.014320,0.380304
1736,14.466667,-1.601045,2.015646,0.375781
1737,14.475000,-1.607463,2.017066,0.371423
1738,14.483333,-1.613843,2.018480,0.367118
1739,14.491667,-1.620097,2.020056,0.363052
1740,14.500000,-1.627079,2.021394,0.357798
1741,14.508333,-1.632228,2.022733,0.355551
1742,14.516667,-1.638030,2.024140,0.352210
1743,14.525000,-1.644108,2.024945,0.347687
1744,14.533333,-1.650295,2.026340,0.343114
1745,14.541667,-1.655095,2.027057,0.339960
1746,14.550000,-1.659763,2.027709,0.336341
1747,14.558333,-1.665180,2.028919,0.332484
1748,14.566667,-1.668723,2.029183,0.329506
1749,14.575000,-1.674609,2.030189,0.324311
1750,14.583333,-1.679744,2.031199,0.320132
1751,14.591667,-1.684964,2.032043,0.315142
1752,14.600000,-1.690024,2.032768,0.310632
1753,14.608333,-1.695101,2.033592,0.306005
1754,14.616667,-1.700401,2.034226,0.300668
1755,14.625000,-1.704594,2.034323,0.295874
1756,14.633333,-1.710283,2.035144,0.290295
1757,14.641667,-1.715307,2.035684,0.285543
1758,14.650000,-1.720512,2.036249,0.279965
1759,14.658333,-1.725082,2.036116,0.274949
1760,14.666667,-1.729771,2.036519,0.269958
1761,14.675000,-1.735491,2.036984,0.264482
1762,14.683333,-1.740285,2.036909,0.259453
1763,14.691667,-1.745764,2.037033,0.254235
1764,14.700000,-1.751290,2.037346,0.248923
1765,14.708333,-1.755487,2.036746,0.244135
1766,14.716667,-1.761891,2.036745,0.238596
1767,14.725000,-1.767459,2.036658,0.233866
1768,14.733333,-1.772081,2.035705,0.228933
1769,14.741667,-1.778251,2.035704,0.224052
1770,14.750000,-1.784601,2.035434,0.219220
1771,14.758333,-1.789723,2.034965,0.214627
1772,14.766667,-1.796041,2.034857,0.210177
1773,14.775000,-1.802280,2.034983,0.205865
1774,14.783333,-1.808227,2.034583,0.201355
1775,14.791667,-1.814528,2.034740,0.197142
1776,14.800000,-1.820525,2.034813,0.192796
1777,14.808333,-1.826124,2.034248,0.188900
1778,14.816667,-1.832884,2.034384,0.184127
1779,14.825000,-1.837905,2.034042,0.180499
1780,14.833333,-1.844236,2.033840,0.176387
1781,14.841667,-1.850437,2.033421,0.172145
1782,14.850000,-1.856262,2.033030,0.168351
1783,14.858333,-1.863815,2.033256,0.163751
1784,14.866667,-1.868456,2.031658,0.160576
1785,14.875000,-1.875179,2.031178,0.156419
1786,14.883333,-1.880933,2.030556,0.152859
1787,14.891667,-1.887494,2.029914,0.148876
1788,14.900000,-1.893754,2.029076,0.144641
1789,14.908333,-1.900598,2.029018,0.141218
1790,14.916667,-1.907033,2.028793,0.137273
1791,14.925000,-1.913621,2.027900,0.133410
1792,14.933333,-1.920364,2.027702,0.129386
1793,14.941667,-1.927889,2.027776,0.125099
1794,14.950000,-1.934790,2.027599,0.121440
1795,14.958333,-1.942077,2.027153,0.117124
1796,14.966667,-1.949106,2.026607,0.113353
1797,14.975000,-1.957171,2.026697,0.109677
1798,14.983333,-1.964184,2.025978,0.105513
1799,14.991667,-1.972001,2.025238,0.101605
1800,15.000000,-1.979864,2.025056,0.098113
1801,15.008333,-1.987386,2.024569,0.094193
1802,15.016667,-1.995287,2.023586,0.090569
1803,15.025000,-2.003247,2.022910,0.087143
1804,15.033333,-2.011123,2.022363,0.083364
1805,15.041667,-2.019594,2.021612,0.079709
1806,15.050000,-2.027951,2.020766,0.076337
1807,15.058333,-2.036278,2.020271,0.072732
1808,15.066667,-2.044557,2.019439,0.069502
1809,15.075000,-2.052360,2.017843,0.066687
1810,15.083333,-2.061334,2.017360,0.063408
1811,15.091667,-2.069832,2.016625,0.059993
1812,15.100000,-2.078109,2.015314,0.057223
1813,15.108333,-2.086382,2.013944,0.054777
1814,15.116667,-2.095011,2.012909,0.052362
1815,15.125000,-2.103728,2.011788,0.050196
1816,15.133333,-2.111944,2.010339,0.048012
1817,15.141667,-2.120033,2.009121,0.045996
1818,15.150000,-2.128264,2.007856,0.044097
1819,15.158333,-2.136169,2.006441,0.042352
1820,15.166667,-2.144374,2.004716,0.040651
1821,15.175000,-2.152420,2.002674,0.039265
1822,15.183333,-2.160383,2.000555,0.038254
1823,15.191667,-2.168129,1.998139,0.037461
1824,15.200000,-2.175958,1.995686,0.036373
1825,15.208333,-2.183685,1.993106,0.035757
1826,15.216667,-2.191551,1.990515,0.035109
1827,15.225000,-2.198757,1.987575,0.034330
1828,15.233333,-2.205781,1.984636,0.033815
1829,15.241667,-2.212690,1.981478,0.033490
1830,15.250000,-2.219668,1.978386,0.032939
1831,15.258333,-2.226722,1.975044,0.032578
1832,15.266667,-2.233459,1.971887,0.032322
1833,15.275000,-2.240376,1.968228,0.032101
1834,15.283333,-2.247333,1.964985,0.031937
1835,15.291667,-2.254154,1.961308,0.031920
1836,15.300000,-2.260956,1.957673,0.032027
1837,15.308333,-2.267482,1.953882,0.032464
1838,15.316667,-2.274884,1.950574,0.032419
1839,15.325000,-2.281535,1.946998,0.033124
1840,15.333333,-2.288712,1.943781,0.033511
1841,15.341667,-2.296162,1.940641,0.034060
1842,15.350000,-2.302681,1.936761,0.035146
1843,15.358333,-2.309932,1.933516,0.036230
1844,15.366667,-2.317295,1.930257,0.037469
1845,15.375000,-2.324386,1.926898,0.038768
1846,15.383333,-2.331653,1.923523,0.040120
1847,15.391667,-2.338890,1.920028,0.041672
1848,15.400000,-2.346946,1.917502,0.042719
1849,15.408333,-2.353777,1.913562,0.044574
1850,15.416667,-2.362181,1.910773,0.045943
1851,15.425000,-2.369838,1.907720,0.047568
1852,15.433333,-2.376396,1.903906,0.050288
1853,15.441667,-2.382590,1.901053,0.053963
1854,15.450000,-2.389716,1.897915,0.056470
1855,15.458333,-2.396904,1.894496,0.059098
1856,15.466667,-2.403552,1.891327,0.062220
1857,15.475000,-2.410910,1.887765,0.063694
1858,15.483333,-2.416214,1.884354,0.068646
1859,15.491667,-2.422437,1.881065,0.072333
1860,15.500000,-2.428668,1.877504,0.075751
1861,15.508333,-2.434550,1.874122,0.079350
1862,15.516667,-2.440174,1.870318,0.083337
1863,15.525000,-2.445525,1.866824,0.087044
1864,15.533333,-2.451065,1.863338,0.090849
1865,15.541667,-2.456355,1.859994,0.094704
1866,15.550000,-2.461381,1.856234,0.099097
1867,15.558333,-2.466297,1.852753,0.102904
1868,15.566667,-2.471175,1.849314,0.106872
1869,15.575000,-2.475887,1.846133,0.111198
1870,15.583333,-2.480790,1.842985,0.115456
1871,15.591667,-2.485726,1.839798,0.119407
1872,15.600000,-2.490227,1.836897,0.123754
1873,15.608333,-2.495086,1.834096,0.127970
1874,15.616667,-2.499950,1.831235,0.132189
1875,15.625000,-2.504792,1.828605,0.136125
1876,15.633333,-2.509849,1.825961,0.140104
1877,15.641667,-2.515798,1.823118,0.142609
1878,15.650000,-2.520349,1.820995,0.148135
1879,15.658333,-2.525904,1.818718,0.151849
1880,15.666667,-2.531325,1.816211,0.155780
1881,15.675000,-2.536659,1.814043,0.159593
1882,15.683333,-2.541842,1.811765,0.163506
1883,15.691667,-2.547251,1.809674,0.167201
1884,15.700000,-2.552483,1.807586,0.171153
1885,15.708333,-2.557723,1.805583,0.175095
1886,15.716667,-2.563038,1.803674,0.178550
1887,15.725000,-2.568204,1.801846,0.182266
1888,15.733333,-2.572895,1.800003,0.186050
1889,15.741667,-2.576809,1.797352,0.188886
1890,15.750000,-2.582505,1.796449,0.193096
1891,15.758333,-2.587242,1.794747,0.196789
1892,15.766667,-2.591373,1.791912,0.198600
1893,15.775000,-2.598229,1.791356,0.200799
1894,15.783333,-2.600916,1.789656,0.206306
1895,15.791667,-2.605363,1.788052,0.209185
1896,15.800000,-2.609778,1.786432,0.212022
1897,15.808333,-2.614122,1.784812,0.215290
1898,15.816667,-2.618232,1.783219,0.218109
1899,15.825000,-2.622535,1.781746,0.220969
1900,15.833333,-2.627261,1.780249,0.223691
1901,15.841667,-2.631259,1.778742,0.226481
1902,15.850000,-2.634483,1.776344,0.228240
1903,15.858333,-2.640042,1.775677,0.231417
1904,15.866667,-2.645162,1.773773,0.231996
1905,15.875000,-2.649572,1.772450,0.234353
1906,15.883333,-2.652560,1.771115,0.239054
1907,15.891667,-2.657142,1.769832,0.241219
1908,15.900000,-2.661484,1.768373,0.243509
1909,15.908333,-2.665668,1.766751,0.245841
1910,15.916667,-2.669446,1.763598,0.246414
1911,15.925000,-2.674356,1.763623,0.250139
1912,15.933333,-2.678886,1.762060,0.251885
1913,15.941667,-2.682331,1.758758,0.252379
1914,15.950000,-2.687717,1.758746,0.255664
1915,15.958333,-2.692155,1.757175,0.257598
1916,15.966667,-2.696249,1.754386,0.257299
1917,15.975000,-2.700312,1.752166,0.259027
1918,15.983333,-2.705703,1.752304,0.262212
1919,15.991667,-2.709373,1.749423,0.261881
1920,16.000000,-2.715193,1.749770,0.264867
1921,16.008333,-2.719957,1.748453,0.266203
1922,16.016667,-2.724293,1.747164,0.267268
1923,16.025000,-2.729076,1.745986,0.268377
1924,16.033333,-2.733683,1.744712,0.269244
1925,16.041667,-2.738019,1.743575,0.270216
1926,16.050000,-2.742880,1.742908,0.270775
1927,16.058333,-2.747071,1.741597,0.271342
1928,16.066667,-2.751643,1.740926,0.272052
1929,16.075000,-2.755836,1.739968,0.272534
1930,16.083333,-2.760308,1.739162,0.272801
1931,16.091667,-2.764846,1.738598,0.273265
1932,16.100000,-2.770384,1.737862,0.271919
1933,16.108333,-2.773528,1.737420,0.274229
1934,16.116667,-2.777744,1.736685,0.274375
1935,16.125000,-2.782310,1.736144,0.274703
1936,16.133333,-2.786928,1.735189,0.274828
1937,16.141667,-2.791217,1.734337,0.275195
1938,16.150000,-2.795845,1.733402,0.275254
1939,16.158333,-2.801070,1.732542,0.273419
1940,16.166667,-2.804423,1.731379,0.274945
1941,16.175000,-2.808996,1.730604,0.273510
1942,16.183333,-2.812541,1.729934,0.274397
1943,16.191667,-2.817032,1.729344,0.272399
1944,16.200000,-2.820104,1.728492,0.273968
1945,16.208333,-2.823508,1.727510,0.273273
1946,16.216667,-2.827504,1.726666,0.272799
1947,16.225000,-2.831804,1.725864,0.270546
1948,16.233333,-2.834610,1.724234,0.271089
1949,16.241667,-2.837906,1.723058,0.270325
1950,16.250000,-2.841120,1.721721,0.269590
1951,16.258333,-2.844706,1.720386,0.268989
1952,16.266667,-2.847710,1.718800,0.268256
1953,16.275000,-2.852349,1.717736,0.265548
1954,16.283333,-2.855068,1.715885,0.265198
1955,16.291667,-2.855667,1.714300,0.267614
1956,16.300000,-2.859836,1.713095,0.264759
1957,16.308333,-2.861348,1.711308,0.264937
1958,16.316667,-2.862035,1.708330,0.264983
1959,16.325000,-2.864278,1.707992,0.265947
1960,16.333333,-2.867736,1.706311,0.262718
1961,16.341667,-2.869595,1.704724,0.261325
1962,16.350000,-2.871382,1.702451,0.259732
1963,16.358333,-2.874712,1.701329,0.257692
1964,16.366667,-2.875675,1.699039,0.257440
1965,16.375000,-2.877280,1.695479,0.255072
1966,16.383333,-2.881056,1.694379,0.252298
1967,16.391667,-2.884199,1.692502,0.249580
1968,16.400000,-2.886627,1.690132,0.247415
1969,16.408333,-2.888727,1.687737,0.245377
1970,16.416667,-2.891250,1.685168,0.243413
1971,16.425000,-2.894054,1.682902,0.241846
1972,16.433333,-2.895338,1.679158,0.240828
1973,16.441667,-2.898462,1.677818,0.239661
1974,16.450000,-2.900563,1.675561,0.239188
1975,16.458333,-2.900600,1.671354,0.239656
1976,16.466667,-2.901527,1.668840,0.239839
1977,16.475000,-2.904869,1.667291,0.238686
1978,16.483333,-2.907087,1.664897,0.237681
1979,16.491667,-2.908484,1.662013,0.237717
1980,16.500000,-2.910315,1.659302,0.237413
1981,16.508333,-2.913636,1.656865,0.235924
1982,16.516667,-2.915716,1.654445,0.235700
1983,16.525000,-2.918222,1.651396,0.235337
1984,16.533333,-2.919990,1.647885,0.234654
1985,16.541667,-2.920488,1.643972,0.235216
1986,16.550000,-2.924313,1.641759,0.233357
1987,16.558333,-2.925767,1.638351,0.233211
1988,16.566667,-2.927707,1.635302,0.232346
1989,16.575000,-2.929292,1.631706,0.231926
1990,16.583333,-2.930690,1.628770,0.231711
1991,16.591667,-2.930918,1.624443,0.232048
1992,16.600000,-2.933877,1.622642,0.231372
1993,16.608333,-2.935361,1.619406,0.232348
1994,16.616667,-2.936838,1.616071,0.232469
1995,16.625000,-2.938303,1.612501,0.233657
1996,16.633333,-2.940643,1.610166,0.233811
1997,16.641667,-2.942007,1.607098,0.234504
1998,16.650000,-2.943151,1.603627,0.235220
1999,16.658333,-2.945015,1.600958,0.235213
2000,16.666667,-2.947119,1.598695,0.234951
2001,16.675000,-2.948333,1.595406,0.235367
2002,16.683333,-2.950530,1.593139,0.235195
2003,16.691667,-2.952686,1.590800,0.234966
2004,16.700000,-2.955000,1.587897,0.234732
2005,16.708333,-2.956229,1.584995,0.235129
2006,16.716667,-2.958641,1.582939,0.234786
2007,16.725000,-2.960422,1.580004,0.235102
2008,16.733333,-2.962521,1.577608,0.234568
2009,16.741667,-2.964936,1.575672,0.234096
2010,16.750000,-2.966403,1.572816,0.234863
2011,16.758333,-2.969297,1.570605,0.233480
2012,16.766667,-2.971225,1.568226,0.233669
2013,16.775000,-2.972604,1.565062,0.234974
2014,16.783333,-2.975236,1.562886,0.234294
2015,16.791667,-2.977451,1.560462,0.234405
2016,16.800000,-2.979860,1.557956,0.234740
2017,16.808333,-2.982020,1.555717,0.234750
2018,16.816667,-2.983054,1.552711,0.237083
2019,16.825000,-2.986304,1.549945,0.235783
2020,16.833333,-2.988203,1.547472,0.237195
2021,16.841667,-2.991643,1.545031,0.236717
2022,16.850000,-2.993924,1.541909,0.236713
2023,16.858333,-2.995398,1.539300,0.239322
2024,16.866667,-2.999025,1.536584,0.238112
2025,16.875000,-3.001892,1.533921,0.238858
2026,16.883333,-3.004261,1.531055,0.239413
2027,16.891667,-3.007022,1.528121,0.240721
2028,16.900000,-3.008085,1.525273,0.243321
2029,16.908333,-3.010580,1.522542,0.244754
2030,16.916667,-3.012847,1.519701,0.245765
2031,16.925000,-3.015270,1.516924,0.247323
2032,16.933333,-3.017565,1.514158,0.248461
2033,16.941667,-3.019957,1.511496,0.250162
2034,16.950000,-3.021905,1.508403,0.251805
2035,16.958333,-3.023638,1.505191,0.253386
2036,16.966667,-3.026242,1.502066,0.254065
2037,16.975000,-3.028598,1.499270,0.254926
2038,16.983333,-3.029172,1.495830,0.258630
2039,16.991667,-3.030448,1.492321,0.260083
2040,17.000000,-3.032024,1.489280,0.261726
2041,17.008333,-3.033315,1.485949,0.263642
2042,17.016667,-3.034297,1.482792,0.265266
2043,17.025000,-3.035439,1.479405,0.267282
2044,17.033333,-3.036380,1.476169,0.269035
2045,17.041667,-3.036966,1.472793,0.271117
2046,17.050000,-3.038427,1.469670,0.272933
2047,17.058333,-3.039132,1.466515,0.274888
2048,17.066667,-3.039925,1.463342,0.276659
2049,17.075000,-3.041100,1.460354,0.278389
2050,17.083333,-3.041691,1.457228,0.280245
2051,17.091667,-3.042356,1.454328,0.282137
2052,17.100000,-3.043323,1.451442,0.284051
2053,17.108333,-3.043970,1.448612,0.285717
2054,17.116667,-3.044448,1.445725,0.287660
2055,17.125000,-3.044870,1.443120,0.289629
2056,17.133333,-3.045689,1.440699,0.291434
2057,17.141667,-3.046012,1.438064,0.293362
2058,17.150000,-3.046406,1.435682,0.295146
2059,17.158333,-3.046631,1.433278,0.297102
2060,17.166667,-3.047275,1.430865,0.298713
2061,17.175000,-3.047591,1.428481,0.300459
2062,17.183333,-3.048128,1.426080,0.302227
2063,17.191667,-3.048613,1.423882,0.303425
2064,17.200000,-3.049181,1.421482,0.305272
2065,17.208333,-3.049721,1.420091,0.306497
2066,17.216667,-3.050703,1.420108,0.307561
2067,17.225000,-3.049649,1.420485,0.309483
2068,17.233333,-3.048535,1.420772,0.311474
2069,17.241667,-3.048451,1.420279,0.313037
2070,17.250000,-3.048229,1.420510,0.314694
2071,17.258333,-3.047024,1.420674,0.316533
2072,17.266667,-3.046011,1.420837,0.317975
2073,17.275000,-3.045620,1.420926,0.319139
2074,17.283333,-3.045154,1.420831,0.320215
2075,17.291667,-3.044533,1.420957,0.321579
2076,17.300000,-3.044254,1.420974,0.322626
2077,17.308333,-3.043845,1.420901,0.323739
2078,17.316667,-3.042866,1.421008,0.325353
2079,17.325000,-3.042060,1.421088,0.326657
2080,17.333333,-3.041276,1.420992,0.327488
2081,17.341667,-3.040524,1.421005,0.328303
2082,17.350000,-3.039348,1.421184,0.329256
2083,17.358333,-3.038172,1.421247,0.329970
2084,17.366667,-3.037291,1.421257,0.330231
2085,17.375000,-3.036393,1.421352,0.330672
2086,17.383333,-3.035239,1.421299,0.330979
2087,17.391667,-3.034140,1.421310,0.331166
2088,17.400000,-3.033115,1.421373,0.331395
2089,17.408333,-3.031927,1.421494,0.331663
2090,17.416667,-3.030335,1.421604,0.331912
2091,17.425000,-3.028972,1.421601,0.331933
2092,17.433333,-3.027505,1.421584,0.332097
2093,17.441667,-3.025947,1.421612,0.332441
2094,17.450000,-3.024799,1.421746,0.332574
2095,17.458333,-3.023396,1.421847,0.332625
2096,17.466667,-3.022128,1.421895,0.332559
2097,17.475000,-3.020561,1.421905,0.332577
2098,17.483333,-3.018931,1.421855,0.332481
2099,17.491667,-3.017622,1.422150,0.332278
2100,17.500000,-3.016518,1.422181,0.332015
2101,17.508333,-3.015284,1.422153,0.331709
2102,17.516667,-3.014128,1.422082,0.331308
2103,17.525000,-3.012781,1.422308,0.331175
2104,17.533333,-3.011454,1.422210,0.331005
2105,17.541667,-3.010445,1.422173,0.330812
2106,17.550000,-3.009615,1.422258,0.330494
2107,17.558333,-3.008752,1.422269,0.330055
2108,17.566667,-3.007666,1.422412,0.329815
2109,17.575000,-3.006368,1.422509,0.329797
2110,17.583333,-3.004869,1.422514,0.329689
2111,17.591667,-3.003346,1.422489,0.329768
2112,17.600000,-3.001956,1.422601,0.329342
2113,17.608333,-3.000413,1.422696,0.329166
2114,17.616667,-2.998997,1.422838,0.328940
2115,17.625000,-2.997110,1.422725,0.328818
2116,17.633333,-2.995751,1.422559,0.327408
2117,17.641667,-2.993644,1.422804,0.328326
2118,17.650000,-2.992097,1.422836,0.328154
2119,17.658333,-2.990311,1.422857,0.328039
2120,17.666667,-2.988429,1.422973,0.327993
2121,17.675000,-2.986562,1.422990,0.328018
2122,17.683333,-2.984979,1.423016,0.327950
2123,17.691667,-2.983150,1.423007,0.327848
2124,17.700000,-2.981171,1.423025,0.327757
2125,17.708333,-2.979193,1.423026,0.327731
2126,17.716667,-2.977266,1.423018,0.327778
2127,17.725000,-2.975374,1.423065,0.327423
2128,17.733333,-2.973406,1.423140,0.327104
2129,17.741667,-2.972834,1.423318,0.324782
2130,17.750000,-2.969423,1.422855,0.326379
2131,17.758333,-2.967672,1.422933,0.325857
2132,17.766667,-2.965809,1.422969,0.325763
2133,17.775000,-2.963856,1.423086,0.325448
2134,17.783333,-2.963342,1.422851,0.323181
2135,17.791667,-2.962138,1.423197,0.322684
2136,17.800000,-2.958886,1.423078,0.324802
2137,17.808333,-2.957021,1.423183,0.324809
2138,17.816667,-2.956317,1.422804,0.322869
2139,17.825000,-2.955249,1.423180,0.322537
2140,17.833333,-2.952188,1.423065,0.324605
2141,17.841667,-2.950628,1.423303,0.324647
2142,17.850000,-2.949002,1.423212,0.324597
2143,17.858333,-2.948605,1.423188,0.322593
2144,17.866667,-2.947497,1.423399,0.322344
2145,17.875000,-2.944577,1.423163,0.324317
2146,17.883333,-2.943391,1.423297,0.324249
2147,17.891667,-2.942108,1.423322,0.323892
2148,17.900000,-2.942151,1.423534,0.321483
2149,17.908333,-2.940411,1.423263,0.321493
2150,17.916667,-2.939547,1.423423,0.321162
2151,17.925000,-2.937703,1.423355,0.322627
2152,17.933333,-2.937080,1.423352,0.322444
2153,17.941667,-2.936516,1.423416,0.322213
2154,17.950000,-2.935961,1.423397,0.322146
2155,17.958333,-2.935621,1.423494,0.322031
2156,17.966667,-2.935266,1.423468,0.322037
2157,17.975000,-2.935000,1.423476,0.322074
2158,17.983333,-2.934838,1.423490,0.322196
2159,17.991667,-2.934796,1.423447,0.322190
2160,18.000000,-2.934911,1.423460,0.322392
2161,18.008333,-2.935058,1.423454,0.322524
2162,18.016667,-2.935284,1.423425,0.322748
2163,18.025000,-2.935603,1.423450,0.322823
2164,18.033333,-2.935942,1.423360,0.322966
2165,18.041667,-2.936272,1.423413,0.323058
2166,18.050000,-2.936731,1.423411,0.323162
2167,18.058333,-2.937197,1.423372,0.323036
2168,18.066667,-2.937570,1.423327,0.322881
2169,18.075000,-2.939059,1.423358,0.321102
2170,18.083333,-2.939431,1.423233,0.320917
2171,18.091667,-2.939646,1.423157,0.320777
2172,18.100000,-2.940038,1.423282,0.320620
2173,18.108333,-2.940326,1.423383,0.320591
2174,18.116667,-2.940610,1.423526,0.320513
2175,18.125000,-2.940784,1.423521,0.320398
2176,18.133333,-2.940675,1.423401,0.320363
2177,18.141667,-2.939735,1.423446,0.322158
2178,18.150000,-2.939654,1.423492,0.322059
2179,18.158333,-2.939618,1.423533,0.321989
2180,18.166667,-2.939353,1.423423,0.321995
2181,18.175000,-2.940059,1.423311,0.320151
2182,18.183333,-2.939809,1.423285,0.320081
2183,18.191667,-2.939624,1.423396,0.320114
2184,18.200000,-2.938078,1.423417,0.321591
2185,18.208333,-2.937650,1.423383,0.321565
2186,18.216667,-2.937177,1.423393,0.321512
2187,18.225000,-2.936723,1.423416,0.321577
2188,18.233333,-2.936311,1.423432,0.321725
2189,18.241667,-2.936029,1.423385,0.321849
2190,18.250000,-2.935810,1.423446,0.321970
2191,18.258333,-2.935575,1.423483,0.322307
2192,18.266667,-2.935441,1.423432,0.322537
2193,18.275000,-2.935296,1.423414,0.322954
2194,18.283333,-2.935274,1.423425,0.323221
2195,18.291667,-2.935261,1.423447,0.323660
2196,18.300000,-2.935195,1.423371,0.323958
2197,18.308333,-2.935248,1.423369,0.324323
2198,18.316667,-2.935300,1.423431,0.324506
2199,18.325000,-2.935418,1.423448,0.324836
2200,18.333333,-2.935603,1.423435,0.325047
2201,18.341667,-2.937433,1.423463,0.322901
2202,18.350000,-2.937443,1.423396,0.323092
2203,18.358333,-2.937475,1.423240,0.323139
2204,18.366667,-2.937659,1.423515,0.323289
2205,18.375000,-2.937809,1.423401,0.323130
2206,18.383333,-2.937885,1.423319,0.323046
2207,18.391667,-2.937786,1.423453,0.322904
2208,18.400000,-2.936277,1.423331,0.324995
2209,18.408333,-2.936212,1.423308,0.324890
2210,18.416667,-2.936143,1.423293,0.324680
2211,18.425000,-2.936065,1.423318,0.324605
2212,18.433333,-2.936088,1.423356,0.324385
2213,18.441667,-2.936097,1.423419,0.324252
2214,18.450000,-2.936142,1.423402,0.324048
2215,18.458333,-2.936191,1.423408,0.323892
2216,18.466667,-2.936331,1.423429,0.323737
2217,18.475000,-2.936515,1.423442,0.323544
2218,18.483333,-2.936608,1.423387,0.323425
2219,18.491667,-2.936728,1.423393,0.323224
2220,18.500000,-2.936881,1.423326,0.323130
2221,18.508333,-2.937007,1.423396,0.322918
2222,18.516667,-2.937191,1.423380,0.322751
2223,18.525000,-2.937270,1.423420,0.322550
2224,18.533333,-2.937383,1.423416,0.322286
2225,18.541667,-2.937468,1.423440,0.322129
2226,18.550000,-2.937617,1.423440,0.321704
2227,18.558333,-2.937566,1.423384,0.321458
2228,18.566667,-2.937645,1.423376,0.321132
2229,18.575000,-2.937762,1.423469,0.320845
2230,18.583333,-2.937793,1.423447,0.320484
2231,18.591667,-2.937860,1.423464,0.320185
2232,18.600000,-2.937980,1.423429,0.319857
2233,18.608333,-2.938117,1.423390,0.319517
2234,18.616667,-2.938363,1.423452,0.319158
2235,18.625000,-2.938506,1.423441,0.318855
2236,18.633333,-2.938700,1.423449,0.318518
2237,18.641667,-2.938904,1.423547,0.318212
2238,18.650000,-2.939201,1.423433,0.317887
2239,18.658333,-2.939446,1.423467,0.317398
2240,18.666667,-2.939597,1.423483,0.317131
2241,18.675000,-2.939819,1.423568,0.316621
2242,18.683333,-2.939985,1.423557,0.316227
2243,18.691667,-2.940279,1.423503,0.315724
2244,18.700000,-2.940465,1.423526,0.315141
2245,18.708333,-2.940511,1.423496,0.314692
2246,18.716667,-2.940655,1.423342,0.314113
2247,18.725000,-2.940844,1.423281,0.313556
2248,18.733333,-2.940972,1.423343,0.313174
2249,18.741667,-2.942657,1.423488,0.310630
2250,18.750000,-2.941247,1.423158,0.312292
2251,18.758333,-2.941516,1.423177,0.311764
2252,18.766667,-2.941768,1.423158,0.311205
2253,18.775000,-2.941954,1.423105,0.310816
2254,18.783333,-2.942350,1.423163,0.310120
2255,18.791667,-2.942741,1.423157,0.309381
2256,18.800000,-2.943068,1.423191,0.308862
2257,18.808333,-2.943389,1.423237,0.308246
2258,18.816667,-2.943641,1.423181,0.307703
2259,18.825000,-2.943817,1.423229,0.307222
2260,18.833333,-2.943986,1.423166,0.306727
2261,18.841667,-2.944102,1.423240,0.306098
2262,18.850000,-2.944207,1.423293,0.305547
2263,18.858333,-2.944373,1.423280,0.304817
2264,18.866667,-2.944196,1.423177,0.304144
2265,18.875000,-2.944171,1.423177,0.303417
2266,18.883333,-2.944179,1.423157,0.302682
2267,18.891667,-2.944088,1.423054,0.302092
2268,18.900000,-2.944086,1.423012,0.301483
2269,18.908333,-2.944060,1.423029,0.300968
2270,18.916667,-2.944698,1.422874,0.299350
2271,18.925000,-2.944252,1.423158,0.299778
2272,18.933333,-2.945730,1.423281,0.297528
2273,18.941667,-2.944511,1.423093,0.298687
2274,18.950000,-2.944590,1.423022,0.298101
2275,18.958333,-2.944761,1.422887,0.297432
2276,18.966667,-2.944964,1.422809,0.296884
2277,18.975000,-2.945154,1.422860,0.296275
2278,18.983333,-2.945361,1.422907,0.295800
