Format Version,1.1,Take Name,Take 2016-04-07 09.26.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 09.26.14.430 PM,Total Frames,11477,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10363,Marker_10363,Marker_10363,Marker_10368,Marker_10368,Marker_10368,Marker_10367,Marker_10367,Marker_10367,Marker_10371,Marker_10371,Marker_10371,Marker_10373,Marker_10373,Marker_10373
,,"8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E35702880","8392B20CF49E35702880","8392B20CF49E35702880","8392B20CF49E3570287F","8392B20CF49E3570287F","8392B20CF49E3570287F","8392B20CF49E35702883","8392B20CF49E35702883","8392B20CF49E35702883","8392B20CF49E35702885","8392B20CF49E35702885","8392B20CF49E35702885"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6359,52.991667,,,,-1.760680,1.990449,0.828166,,,,,,,,,
6360,53.000000,,,,-1.757854,1.990711,0.829034,,,,,,,,,
6361,53.008333,,,,-1.754521,1.990834,0.830349,,,,,,,,,
6362,53.016667,,,,-1.751326,1.990920,0.831337,,,,,,,,,
6363,53.025000,,,,-1.748144,1.991177,0.832055,,,,,,,,,
6364,53.033333,,,,-1.744673,1.991678,0.833027,,,,,,,,,
6365,53.041667,,,,-1.741281,1.991590,0.833842,,,,,,,,,
6366,53.050000,,,,-1.737677,1.991923,0.834798,,,,,,,,,
6367,53.058333,,,,-1.733947,1.992186,0.835757,,,,,,,,,
6368,53.066667,,,,-1.730448,1.992502,0.836705,,,,,,,,,
6369,53.075000,,,,-1.726454,1.992605,0.837741,,,,,,,,,
6370,53.083333,,,,-1.722564,1.992996,0.838672,,,,,,,,,
6371,53.091667,,,,-1.718656,1.993223,0.839345,,,,,,,,,
6372,53.100000,,,,-1.714318,1.993725,0.840419,,,,,,,,,
6373,53.108333,,,,-1.710377,1.994050,0.840970,,,,,,,,,
6374,53.116667,,,,-1.706047,1.994305,0.841887,,,,,,,,,
6375,53.125000,,,,-1.701345,1.994603,0.842686,,,,,,,,,
6376,53.133333,,,,-1.696916,1.994905,0.843505,,,,,,,,,
6377,53.141667,,,,-1.692304,1.995256,0.844031,,,,,,,,,
6378,53.150000,,,,-1.687653,1.995365,0.844736,,,,,,,,,
6379,53.158333,,,,-1.682916,1.995700,0.845454,,,,,,,,,
6380,53.166667,,,,-1.678027,1.996075,0.846206,,,,,,,,,
6381,53.175000,,,,-1.673139,1.996354,0.846852,,,,,,,,,
6382,53.183333,,,,-1.668249,1.996760,0.847427,,,,,,,,,
6383,53.191667,,,,-1.663442,1.996828,0.847758,,,,,,,,,
6384,53.200000,,,,-1.658365,1.997438,0.848303,,,,,,,,,
6385,53.208333,,,,-1.653410,1.997746,0.848737,,,,,,,,,
6386,53.216667,,,,-1.648381,1.998028,0.848979,,,,,,,,,
6387,53.225000,,,,-1.643780,1.998376,0.849100,,,,,,,,,
6388,53.233333,,,,-1.639039,1.998668,0.849381,,,,,,,,,
6389,53.241667,,,,-1.633848,1.999205,0.849754,,,,,,,,,
6390,53.250000,,,,-1.629016,1.999477,0.850033,,,,,,,,,
6391,53.258333,,,,-1.624091,1.999975,0.850101,,,,,,,,,
6392,53.266667,,,,-1.619201,2.000200,0.850189,,,,,,,,,
6393,53.275000,,,,-1.614119,2.000608,0.850223,,,,,,,,,
6394,53.283333,,,,-1.609071,2.000916,0.850504,,,,,,,,,
6395,53.291667,,,,-1.603947,2.001248,0.850583,,,,,,,,,
6396,53.300000,,,,-1.599175,2.001707,0.850541,,,,,,,,,
6397,53.308333,,,,-1.594338,2.002014,0.850733,,,,,,,,,
6398,53.316667,,,,-1.589272,2.002443,0.850915,,,,,,,,,
6399,53.325000,,,,-1.584242,2.002638,0.850907,,,,,,,,,
6400,53.333333,,,,-1.579364,2.003206,0.850926,,,,,,,,,
6401,53.341667,,,,-1.574553,2.003302,0.850874,,,,,,,,,
6402,53.350000,,,,-1.569206,2.003741,0.850879,,,,,,,,,
6403,53.358333,,,,-1.563955,2.003931,0.851132,,,,,,,,,
6404,53.366667,,,,-1.558723,2.004243,0.851385,,,,,,,,,
6405,53.375000,,,,-1.553612,2.004642,0.851684,,,,,,,,,
6406,53.383333,,,,-1.548629,2.004879,0.851839,,,,,,,,,
6407,53.391667,,,,-1.543475,2.005211,0.852253,,,,,,,,,
6408,53.400000,,,,-1.538221,2.005514,0.852623,,,,,,,,,
6409,53.408333,,,,-1.532880,2.005926,0.852907,,,,,,,,,
6410,53.416667,,,,-1.527557,2.006292,0.853313,,,,,,,,,
6411,53.425000,,,,-1.522443,2.006944,0.853631,,,,,,,,,
6412,53.433333,,,,-1.517220,2.007135,0.853646,,,,,,,,,
6413,53.441667,,,,-1.511642,2.007528,0.854076,,,,,,,,,
6414,53.450000,,,,-1.506276,2.008099,0.854759,,,,,,,,,
6415,53.458333,,,,-1.500931,2.008716,0.855386,,,,,,,,,
6416,53.466667,,,,-1.495574,2.009211,0.856095,,,,,,,,,
6417,53.475000,,,,-1.490102,2.009957,0.856873,,,,,,,,,
6418,53.483333,,,,-1.484658,2.010276,0.857899,,,,,,,,,
6419,53.491667,,,,-1.479137,2.010919,0.858871,,,,,,,,,
6420,53.500000,,,,-1.473454,2.011392,0.860014,,,,,,,,,
6421,53.508333,,,,-1.467922,2.012004,0.861290,,,,,,,,,
6422,53.516667,,,,-1.462366,2.012626,0.862578,,,,,,,,,
6423,53.525000,,,,-1.456836,2.013417,0.863612,,,,,,,,,
6424,53.533333,,,,-1.451174,2.013981,0.864969,,,,,,,,,
6425,53.541667,,,,-1.445721,2.014834,0.866293,,,,,,,,,
6426,53.550000,,,,-1.440208,2.015387,0.867561,,,,,,,,,
6427,53.558333,,,,-1.434449,2.016238,0.869234,,,,,,,,,
6428,53.566667,,,,-1.429098,2.016869,0.870592,,,,,,,,,
6429,53.575000,,,,-1.423454,2.017638,0.872446,,,,,,,,,
6430,53.583333,,,,-1.417910,2.018325,0.874091,,,,,,,,,
6431,53.591667,,,,-1.412191,2.019324,0.875928,,,,,,,,,
6432,53.600000,,,,-1.406608,2.019959,0.877563,,,,,,,,,
6433,53.608333,,,,-1.401130,2.020794,0.879311,,,,,,,,,
6434,53.616667,,,,-1.395788,2.021688,0.881286,,,,,,,,,
6435,53.625000,,,,-1.390359,2.022488,0.883232,,,,,,,,,
6436,53.633333,,,,-1.384783,2.023111,0.885032,,,,,,,,,
6437,53.641667,,,,-1.379572,2.023700,0.886827,,,,,,,,,
6438,53.650000,,,,-1.374322,2.024505,0.888653,,,,,,,,,
6439,53.658333,,,,-1.369126,2.025243,0.890507,,,,,,,,,
6440,53.666667,,,,-1.364115,2.025996,0.892464,,,,,,,,,
6441,53.675000,,,,-1.358884,2.026570,0.894305,,,,,,,,,
6442,53.683333,,,,-1.353645,2.026988,0.896353,,,,,,,,,
6443,53.691667,,,,-1.348642,2.027536,0.898264,,,,,,,,,
6444,53.700000,,,,-1.343636,2.028045,0.900212,,,,,,,,,
6445,53.708333,,,,-1.338465,2.028690,0.902242,,,,,,,,,
6446,53.716667,,,,-1.333419,2.028852,0.904267,,,,,,,,,
6447,53.725000,,,,-1.328321,2.029159,0.906012,,,,,,,,,
6448,53.733333,,,,-1.323660,2.029475,0.907718,,,,,,,,,
6449,53.741667,,,,-1.318584,2.029696,0.909321,,,,,,,,,
6450,53.750000,,,,-1.313744,2.030062,0.910940,,,,,,,,,
6451,53.758333,,,,-1.308780,2.029915,0.912703,,,,,,,,,
6452,53.766667,,,,-1.303805,2.029859,0.914441,,,,,,,,,
6453,53.775000,,,,-1.299256,2.030149,0.916064,,,,,,,,,
6454,53.783333,,,,-1.294301,2.029912,0.917715,,,,,,,,,
6455,53.791667,,,,-1.289658,2.029809,0.919353,,,,,,,,,
6456,53.800000,,,,-1.284822,2.029757,0.921043,,,,,,,,,
6457,53.808333,,,,-1.279984,2.029510,0.922781,,,,,,,,,
6458,53.816667,,,,-1.275166,2.029381,0.924552,,,,,,,,,
6459,53.825000,,,,-1.270091,2.028919,0.926200,,,,,,,,,
6460,53.833333,,,,-1.265229,2.028465,0.927878,,,,,,,,,
6461,53.841667,,,,-1.260195,2.028297,0.929382,,,,,,,,,
6462,53.850000,,,,-1.254966,2.028087,0.930761,,,,,,,,,
6463,53.858333,,,,-1.249724,2.027567,0.932202,,,,,,,,,
6464,53.866667,,,,-1.244652,2.027342,0.933410,,,,,,,,,
6465,53.875000,,,,-1.239196,2.027049,0.934493,,,,,,,,,
6466,53.883333,,,,-1.233992,2.026500,0.935407,,,,,,,,,
6467,53.891667,,,,-1.228577,2.026047,0.936712,,,,,,,,,
6468,53.900000,,,,-1.223296,2.025858,0.937836,,,,,,,,,
6469,53.908333,,,,-1.217603,2.025308,0.939102,,,,,,,,,
6470,53.916667,,,,-1.212080,2.024963,0.940398,,,,,,,,,
6471,53.925000,,,,-1.206438,2.024388,0.941785,,,,,,,,,
6472,53.933333,,,,-1.200913,2.023996,0.942760,,,,,,,,,
6473,53.941667,,,,-1.195081,2.023563,0.943829,,,,,,,,,
6474,53.950000,,,,-1.189370,2.023047,0.944754,,,,,,,,,
6475,53.958333,,,,-1.184068,2.022491,0.945574,,,,,,,,,
6476,53.966667,,,,-1.178384,2.022234,0.946293,,,,,,,,,
6477,53.975000,,,,-1.172968,2.021508,0.947178,,,,,,,,,
6478,53.983333,,,,-1.167230,2.020755,0.947645,,,,,,,,,
6479,53.991667,,,,-1.162181,2.020422,0.948150,,,,,,,,,
6480,54.000000,,,,-1.156744,2.019890,0.948700,,,,,,,,,
6481,54.008333,,,,-1.151612,2.019011,0.949460,,,,,,,,,
6482,54.016667,,,,-1.146378,2.018502,0.949808,,,,,,,,,
6483,54.025000,,,,-1.141518,2.018001,0.950280,,,,,,,,,
6484,54.033333,,,,-1.136531,2.017452,0.950659,,,,,,,,,
6485,54.041667,,,,-1.131709,2.016570,0.951199,,,,,,,,,
6486,54.050000,,,,-1.126743,2.016112,0.951872,,,,,,,,,
6487,54.058333,,,,-1.122157,2.015356,0.952521,,,,,,,,,
6488,54.066667,,,,-1.117295,2.014678,0.952832,,,,,,,,,
6489,54.075000,,,,-1.112804,2.014000,0.953107,,,,,,,,,
6490,54.083333,,,,-1.108426,2.013481,0.953372,,,,,,,,,
6491,54.091667,,,,-1.103918,2.012920,0.953620,,,,,,,,,
6492,54.100000,,,,-1.100221,2.012181,0.953941,,,,,,,,,
6493,54.108333,,,,-1.096076,2.011630,0.954009,,,,,,,,,
6494,54.116667,,,,-1.092569,2.011038,0.954198,,,,,,,,,
6495,54.125000,,,,-1.089272,2.010453,0.954400,,,,,,,,,
6496,54.133333,,,,-1.085923,2.010000,0.954650,,,,,,,,,
6497,54.141667,,,,-1.083206,2.009590,0.954967,,,,,,,,,
6498,54.150000,,,,-1.080837,2.009162,0.955539,,,,,,,,,
6499,54.158333,,,,-1.078005,2.008593,0.955945,,,,,,,,,
6500,54.166667,,,,-1.075707,2.008287,0.956230,,,,,,,,,
6501,54.175000,,,,-1.073687,2.008221,0.956727,,,,,,,,,
6502,54.183333,,,,-1.071522,2.008148,0.957148,,,,,,,,,
6503,54.191667,,,,-1.069415,2.007823,0.957521,,,,,,,,,
6504,54.200000,,,,-1.067640,2.007529,0.957717,,,,,,,,,
6505,54.208333,,,,-1.065625,2.007341,0.958040,,,,,,,,,
6506,54.216667,,,,-1.063725,2.007323,0.958291,,,,,,,,,
6507,54.225000,,,,-1.062162,2.007123,0.958521,,,,,,,,,
6508,54.233333,,,,-1.060502,2.007045,0.959297,,,,,,,,,
6509,54.241667,,,,-1.058930,2.006935,0.960095,,,,,,,,,
6510,54.250000,,,,-1.057263,2.006634,0.960789,,,,,,,,,
6511,54.258333,,,,-1.055546,2.006469,0.961919,,,,,,,,,
6512,54.266667,,,,-1.053734,2.006358,0.963271,,,,,,,,,
6513,54.275000,,,,-1.052305,2.006390,0.964504,,,,,,,,,
6514,54.283333,,,,-1.050964,2.006347,0.965756,,,,,,,,,
6515,54.291667,,,,-1.049424,2.006350,0.967319,,,,,,,,,
6516,54.300000,,,,-1.047664,2.006144,0.969126,,,,,,,,,
6517,54.308333,,,,-1.046072,2.005931,0.970930,,,,,,,,,
6518,54.316667,,,,-1.044365,2.005851,0.973038,,,,,,,,,
6519,54.325000,,,,-1.042850,2.005745,0.975133,,,,,,,,,
6520,54.333333,,,,-1.041530,2.005806,0.977074,,,,,,,,,
6521,54.341667,,,,-1.040063,2.005874,0.979014,,,,,,,,,
6522,54.350000,,,,-1.038771,2.006132,0.981315,,,,,,,,,
6523,54.358333,,,,-1.037467,2.006261,0.983922,,,,,,,,,
6524,54.366667,,,,-1.036376,2.006629,0.986082,,,,,,,,,
6525,54.375000,,,,-1.035304,2.006821,0.988205,,,,,,,,,
6526,54.383333,,,,-1.034289,2.006906,0.990684,,,,,,,,,
6527,54.391667,,,,-1.033058,2.007157,0.993545,,,,,,,,,
6528,54.400000,,,,-1.031966,2.007497,0.996157,,,,,,,,,
6529,54.408333,,,,-1.030887,2.007800,0.998830,,,,,,,,,
6530,54.416667,,,,-1.029782,2.008327,1.001747,,,,,,,,,
6531,54.425000,,,,-1.028788,2.008653,1.004228,,,,,,,,,
6532,54.433333,,,,-1.027840,2.008981,1.007213,,,,,,,,,
6533,54.441667,,,,-1.027043,2.009491,1.010111,,,,,,,,,
6534,54.450000,,,,-1.026461,2.009852,1.012932,,,,,,,,,
6535,54.458333,,,,-1.025873,2.010131,1.015657,,,,,,,,,
6536,54.466667,,,,-1.025442,2.010448,1.018188,,,,,,,,,
6537,54.475000,,,,-1.025256,2.010947,1.020940,,,,,,,,,
6538,54.483333,,,,-1.024480,2.011364,1.024250,,,,,,,,,
6539,54.491667,,,,-1.023901,2.011768,1.026875,,,,,,,,,
6540,54.500000,,,,-1.023495,2.012055,1.029605,,,,,,,,,
6541,54.508333,,,,-1.022806,2.012328,1.032830,,,,,,,,,
6542,54.516667,,,,-1.022249,2.012896,1.035542,,,,,,,,,
6543,54.525000,,,,-1.021810,2.013455,1.038694,,,,,,,,,
6544,54.533333,,,,-1.021583,2.013673,1.041565,,,,,,,,,
6545,54.541667,,,,-1.021248,2.013860,1.044411,,,,,,,,,
6546,54.550000,,,,-1.021115,2.014380,1.047712,,,,,,,,,
6547,54.558333,,,,-1.021098,2.014886,1.050679,,,,,,,,,
6548,54.566667,,,,-1.020999,2.015420,1.053945,,,,,,,,,
6549,54.575000,,,,-1.020983,2.015630,1.056674,,,,,,,,,
6550,54.583333,,,,-1.020713,2.015734,1.059963,,,,,,,,,
6551,54.591667,,,,-1.020663,2.016417,1.063030,,,,,,,,,
6552,54.600000,,,,-1.020391,2.016869,1.066161,,,,,,,,,
6553,54.608333,,,,-1.020248,2.017425,1.069368,,,,,,,,,
6554,54.616667,,,,-1.020305,2.017765,1.071924,,,,,,,,,
6555,54.625000,,,,-1.019821,2.017984,1.075335,,,,,,,,,
6556,54.633333,,,,-1.019811,2.018525,1.078269,,,,,,,,,
6557,54.641667,,,,-1.019811,2.018923,1.081178,,,,,,,,,
6558,54.650000,,,,-1.019912,2.019199,1.084269,,,,,,,,,
6559,54.658333,,,,-1.020233,2.019680,1.087112,,,,,,,,,
6560,54.666667,,,,-1.020209,2.020006,1.090610,,,,,,,,,
6561,54.675000,,,,-1.020341,2.020424,1.093600,,,,,,,,,
6562,54.683333,,,,-1.020430,2.020668,1.097175,,,,,,,,,
6563,54.691667,,,,-1.020806,2.021151,1.100115,,,,,,,,,
6564,54.700000,,,,-1.020959,2.021585,1.103784,,,,,,,,,
6565,54.708333,,,,-1.021054,2.021971,1.106849,,,,,,,,,
6566,54.716667,,,,-1.021039,2.022300,1.110468,,,,,,,,,
6567,54.725000,,,,-1.021297,2.022690,1.113693,,,,,,,,,
6568,54.733333,,,,-1.021725,2.023341,1.117270,,,,,,,,,
6569,54.741667,,,,-1.021626,2.023679,1.120563,,,,,,,,,
6570,54.750000,,,,-1.021833,2.024174,1.123718,,,,,,,,,
6571,54.758333,,,,-1.021835,2.024298,1.127232,,,,,,,,,
6572,54.766667,,,,-1.022209,2.024878,1.130597,,,,,,,,,
6573,54.775000,,,,-1.022255,2.025415,1.134297,,,,,,,,,
6574,54.783333,,,,-1.022104,2.025925,1.137308,,,,,,,,,
6575,54.791667,,,,-1.022041,2.026323,1.140846,,,,,,,,,
6576,54.800000,,,,-1.022089,2.026682,1.144190,,,,,,,,,
6577,54.808333,,,,-1.022295,2.027309,1.148001,,,,,,,,,
6578,54.816667,,,,-1.022243,2.027584,1.151261,,,,,,,,,
6579,54.825000,,,,-1.022161,2.028176,1.154562,,,,,,,,,
6580,54.833333,,,,-1.022344,2.028510,1.157598,,,,,,,,,
6581,54.841667,,,,-1.022421,2.028891,1.161124,,,,,,,,,
6582,54.850000,,,,-1.022846,2.029219,1.164177,,,,,,,,,
6583,54.858333,,,,-1.022882,2.029559,1.167429,,,,,,,,,
6584,54.866667,,,,-1.023247,2.029913,1.170313,,,,,,,,,
6585,54.875000,,,,-1.023367,2.030283,1.173783,,,,,,,,,
6586,54.883333,,,,-1.023781,2.030496,1.177034,,,,,,,,,
6587,54.891667,,,,-1.023982,2.030556,1.180582,,,,,,,,,
6588,54.900000,,,,-1.024156,2.030919,1.183776,,,,,,,,,
6589,54.908333,,,,-1.023989,2.031214,1.187730,,,,,,,,,
6590,54.916667,,,,-1.023848,2.031400,1.191558,,,,,,,,,
6591,54.925000,,,,-1.023616,2.031585,1.195318,,,,,,,,,
6592,54.933333,,,,-1.023430,2.031715,1.198809,,,,,,,,,
6593,54.941667,,,,-1.023369,2.031961,1.202792,,,,,,,,,
6594,54.950000,,,,-1.022979,2.032313,1.206718,,,,,,,,,
6595,54.958333,,,,-1.023029,2.032441,1.210570,,,,,,,,,
6596,54.966667,,,,-1.022806,2.032511,1.213992,,,,,,,,,
6597,54.975000,,,,-1.022797,2.032549,1.218107,,,,,,,,,
6598,54.983333,,,,-1.022601,2.032906,1.221883,,,,,,,,,
6599,54.991667,,,,-1.022511,2.032856,1.226049,,,,,,,,,
6600,55.000000,,,,-1.022401,2.032865,1.229649,,,,,,,,,
6601,55.008333,,,,-1.022037,2.032719,1.234072,,,,,,,,,
6602,55.016667,,,,-1.022068,2.032763,1.238044,,,,,,,,,
6603,55.025000,,,,-1.022115,2.032828,1.242207,,,,,,,,,
6604,55.033333,,,,-1.022178,2.032567,1.246355,,,,,,,,,
6605,55.041667,,,,-1.022364,2.032245,1.250240,,,,,,,,,
6606,55.050000,,,,-1.022707,2.032129,1.254581,,,,,,,,,
6607,55.058333,,,,-1.022874,2.031646,1.259160,,,,,,,,,
6608,55.066667,,,,-1.023262,2.031543,1.263232,,,,,,,,,
6609,55.075000,,,,-1.023753,2.030912,1.267498,,,,,,,,,
6610,55.083333,,,,-1.024135,2.030591,1.272347,,,,,,,,,
6611,55.091667,,,,-1.024423,2.030154,1.276493,,,,,,,,,
6612,55.100000,,,,-1.024997,2.029979,1.281182,,,,,,,,,
6613,55.108333,,,,-1.025387,2.029462,1.285818,,,,,,,,,
6614,55.116667,,,,-1.025801,2.028689,1.290235,,,,,,,,,
6615,55.125000,,,,-1.026983,2.028486,1.294806,,,,,,,,,
6616,55.133333,,,,-1.027427,2.027881,1.299274,,,,,,,,,
6617,55.141667,,,,-1.028580,2.027609,1.303602,,,,,,,,,
6618,55.150000,,,,-1.029377,2.027024,1.308536,,,,,,,,,
6619,55.158333,,,,-1.030474,2.026332,1.312836,,,,,,,,,
6620,55.166667,,,,-1.032022,2.025807,1.317442,,,,,,,,,
6621,55.175000,,,,-1.032868,2.025184,1.322344,,,,,,,,,
6622,55.183333,,,,-1.034454,2.024825,1.327208,,,,,,,,,
6623,55.191667,,,,-1.035532,2.024364,1.331963,,,,,,,,,
6624,55.200000,,,,-1.036696,2.023666,1.337418,,,,,,,,,
6625,55.208333,,,,-1.038036,2.023318,1.342187,,,,,,,,,
6626,55.216667,,,,-1.039262,2.022816,1.347399,,,,,,,,,
6627,55.225000,,,,-1.040632,2.022351,1.352258,,,,,,,,,
6628,55.233333,,,,-1.041928,2.021902,1.357478,,,,,,,,,
6629,55.241667,,,,-1.043781,2.021739,1.362015,,,,,,,,,
6630,55.250000,,,,-1.045247,2.021572,1.366572,,,,,,,,,
6631,55.258333,,,,-1.047146,2.021199,1.371211,,,,,,,,,
6632,55.266667,,,,-1.048752,2.020708,1.375635,,,,,,,,,
6633,55.275000,,,,-1.050723,2.020257,1.379807,,,,,,,,,
6634,55.283333,,,,-1.052232,2.019924,1.384683,,,,,,,,,
6635,55.291667,,,,-1.054490,2.019794,1.388939,,,,,,,,,
6636,55.300000,,,,-1.056147,2.018977,1.393514,,,,,,,,,
6637,55.308333,,,,-1.057942,2.018472,1.398136,,,,,,,,,
6638,55.316667,,,,-1.059816,2.018136,1.403323,,,,,,,,,
6639,55.325000,,,,-1.061576,2.017949,1.408039,,,,,,,,,
6640,55.333333,,,,-1.063402,2.017572,1.412993,,,,,,,,,
6641,55.341667,,,,-1.065030,2.016975,1.417770,,,,,,,,,
6642,55.350000,,,,-1.066858,2.016472,1.422284,,,,,,,,,
6643,55.358333,,,,-1.068553,2.016041,1.426281,,,,,,,,,
6644,55.366667,,,,-1.070565,2.015497,1.430414,,,,,,,,,
6645,55.375000,,,,-1.072646,2.014780,1.433540,,,,,,,,,
6646,55.383333,,,,-1.075003,2.014014,1.436682,,,,,,,,,
6647,55.391667,,,,-1.077312,2.013047,1.439368,,,,,,,,,
6648,55.400000,,,,-1.079857,2.012240,1.442310,,,,,,,,,
6649,55.408333,,,,-1.082706,2.011202,1.444717,,,,,,,,,
6650,55.416667,,,,-1.085307,2.010213,1.447388,,,,,,,,,
6651,55.425000,,,,-1.087827,2.009034,1.449760,,,,,,,,,
6652,55.433333,,,,-1.090497,2.008079,1.452216,,,,,,,,,
6653,55.441667,,,,-1.092800,2.007035,1.454608,,,,,,,,,
6654,55.450000,,,,-1.095252,2.005817,1.456602,,,,,,,,,
6655,55.458333,,,,-1.097369,2.004579,1.458753,,,,,,,,,
6656,55.466667,,,,-1.100020,2.003618,1.460965,,,,,,,,,
6657,55.475000,,,,-1.102390,2.002407,1.462659,,,,,,,,,
6658,55.483333,,,,-1.105002,2.001314,1.464633,,,,,,,,,
6659,55.491667,,,,-1.107488,2.000401,1.466382,,,,,,,,,
6660,55.500000,,,,-1.110425,1.999570,1.467919,,,,,,,,,
6661,55.508333,,,,-1.112754,1.998681,1.469486,,,,,,,,,
6662,55.516667,,,,-1.115410,1.997825,1.471145,,,,,,,,,
6663,55.525000,,,,-1.117989,1.997164,1.472241,,,,,,,,,
6664,55.533333,,,,-1.120648,1.996488,1.473876,,,,,,,,,
6665,55.541667,,,,-1.123309,1.995645,1.475281,,,,,,,,,
6666,55.550000,,,,-1.126352,1.995393,1.476671,,,,,,,,,
6667,55.558333,,,,-1.129249,1.994694,1.477883,,,,,,,,,
6668,55.566667,,,,-1.132786,1.994357,1.479512,,,,,,,,,
6669,55.575000,,,,-1.136180,1.993918,1.480955,,,,,,,,,
6670,55.583333,,,,-1.139698,1.993624,1.482678,,,,,,,,,
6671,55.591667,,,,-1.143040,1.993324,1.484134,,,,,,,,,
6672,55.600000,,,,-1.146803,1.993246,1.485567,,,,,,,,,
6673,55.608333,,,,-1.149901,1.993170,1.487515,,,,,,,,,
6674,55.616667,,,,-1.153572,1.993098,1.488902,,,,,,,,,
6675,55.625000,,,,-1.156453,1.992892,1.490708,,,,,,,,,
6676,55.633333,,,,-1.159807,1.992955,1.492610,,,,,,,,,
6677,55.641667,,,,-1.162867,1.993212,1.494151,,,,,,,,,
6678,55.650000,,,,-1.165952,1.993342,1.496296,,,,,,,,,
6679,55.658333,,,,-1.169305,1.993413,1.498084,,,,,,,,,
6680,55.666667,,,,-1.172247,1.993629,1.500381,,,,,,,,,
6681,55.675000,,,,-1.175938,1.993957,1.502256,,,,,,,,,
6682,55.683333,,,,-1.179084,1.994285,1.504795,,,,,,,,,
6683,55.691667,,,,-1.182732,1.994625,1.506493,,,,,,,,,
6684,55.700000,,,,-1.185774,1.994763,1.508512,,,,,,,,,
6685,55.708333,,,,-1.189320,1.994970,1.510636,,,,,,,,,
6686,55.716667,,,,-1.192493,1.995198,1.512575,,,,,,,,,
6687,55.725000,,,,-1.195620,1.995369,1.514600,,,,,,,,,
6688,55.733333,,,,-1.199111,1.995829,1.516984,,,,,,,,,
6689,55.741667,,,,-1.202070,1.996047,1.519345,,,,,,,,,
6690,55.750000,,,,-1.205454,1.996518,1.521541,,,,,,,,,
6691,55.758333,,,,-1.208791,1.996860,1.523932,,,,,,,,,
6692,55.766667,,,,-1.212247,1.996874,1.526372,,,,,,,,,
6693,55.775000,,,,-1.215559,1.996934,1.528774,,,,,,,,,
6694,55.783333,,,,-1.219540,1.997471,1.531152,,,,,,,,,
6695,55.791667,,,,-1.223115,1.997671,1.533445,,,,,,,,,
6696,55.800000,,,,-1.226880,1.997663,1.535763,,,,,,,,,
6697,55.808333,,,,-1.230505,1.997703,1.537992,,,,,,,,,
6698,55.816667,,,,-1.234436,1.997800,1.540264,,,,,,,,,
6699,55.825000,,,,-1.238102,1.997931,1.542024,,,,,,,,,
6700,55.833333,,,,-1.242056,1.998111,1.544185,,,,,,,,,
6701,55.841667,,,,-1.245632,1.998271,1.546397,,,,,,,,,
6702,55.850000,,,,-1.249519,1.998519,1.548614,,,,,,,,,
6703,55.858333,,,,-1.252880,1.998505,1.550464,,,,,,,,,
6704,55.866667,,,,-1.256663,1.998500,1.552295,,,,,,,,,
6705,55.875000,,,,-1.260123,1.998576,1.554489,,,,,,,,,
6706,55.883333,,,,-1.263881,1.998632,1.556383,,,,,,,,,
6707,55.891667,,,,-1.267317,1.998371,1.558260,,,,,,,,,
6708,55.900000,,,,-1.271424,1.998501,1.560004,,,,,,,,,
6709,55.908333,,,,-1.274718,1.998338,1.562337,,,,,,,,,
6710,55.916667,,,,-1.278847,1.998214,1.563639,,,,,,,,,
6711,55.925000,,,,-1.282603,1.998033,1.565545,,,,,,,,,
6712,55.933333,,,,-1.286781,1.997825,1.566713,,,,,,,,,
6713,55.941667,,,,-1.290527,1.997596,1.568440,,,,,,,,,
6714,55.950000,,,,-1.294632,1.997176,1.569591,,,,,,,,,
6715,55.958333,,,,-1.298528,1.997205,1.570639,,,,,,,,,
6716,55.966667,,,,-1.302364,1.996844,1.572014,,,,,,,,,
6717,55.975000,,,,-1.306040,1.996518,1.573160,,,,,,,,,
6718,55.983333,,,,-1.310062,1.996337,1.574395,,,,,,,,,
6719,55.991667,,,,-1.313861,1.996077,1.575575,,,,,,,,,
6720,56.000000,,,,-1.317838,1.995708,1.576505,,,,,,,,,
6721,56.008333,,,,-1.321663,1.995448,1.577748,,,,,,,,,
6722,56.016667,,,,-1.325743,1.995195,1.578564,,,,,,,,,
6723,56.025000,,,,-1.329530,1.994809,1.579265,,,,,,,,,
6724,56.033333,,,,-1.333741,1.994613,1.580390,,,,,,,,,
6725,56.041667,,,,-1.337615,1.994196,1.581101,,,,,,,,,
6726,56.050000,,,,-1.341805,1.993675,1.581970,,,,,,,,,
6727,56.058333,,,,-1.345502,1.993521,1.583207,,,,,,,,,
6728,56.066667,,,,-1.349618,1.993263,1.584229,,,,,,,,,
6729,56.075000,,,,-1.353372,1.992831,1.584886,,,,,,,,,
6730,56.083333,,,,-1.357499,1.992695,1.586104,,,,,,,,,
6731,56.091667,,,,-1.361105,1.992332,1.586797,,,,,,,,,
