Format Version,1.1,Take Name,Take 2016-04-07 09.30.11 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 09.30.11.679 PM,Total Frames,8363,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10008,Marker_10008,Marker_10008,Marker_10009,Marker_10009,Marker_10009,Marker_10010,Marker_10010,Marker_10010
,,"8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702719","8392B20CF49E35702719","8392B20CF49E35702719","8392B20CF49E3570271A","8392B20CF49E3570271A","8392B20CF49E3570271A"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
4416,36.800000,-2.214376,2.171048,0.013487,,,,,,
4417,36.808333,-2.220293,2.170914,0.013554,,,,,,
4418,36.816667,-2.226316,2.170957,0.013506,,,,,,
4419,36.825000,-2.232319,2.170921,0.013559,,,,,,
4420,36.833333,-2.238131,2.171032,0.013733,,,,,,
4421,36.841667,-2.244108,2.170875,0.013879,,,,,,
4422,36.850000,-2.249784,2.170835,0.013860,,,,,,
4423,36.858333,-2.255457,2.170782,0.014229,,,,,,
4424,36.866667,-2.261313,2.170800,0.014460,,,,,,
4425,36.875000,-2.267202,2.170693,0.014446,,,,,,
4426,36.883333,-2.273248,2.170684,0.014706,,,,,,
4427,36.891667,-2.279235,2.170640,0.015000,,,,,,
4428,36.900000,-2.285485,2.170548,0.015058,,,,,,
4429,36.908333,-2.291551,2.170496,0.015541,,,,,,
4430,36.916667,-2.297772,2.170251,0.015896,,,,,,
4431,36.925000,-2.304005,2.170190,0.016243,,,,,,
4432,36.933333,-2.310237,2.170015,0.016828,,,,,,
4433,36.941667,-2.316677,2.169873,0.017064,,,,,,
4434,36.950000,-2.323104,2.169951,0.017726,,,,,,
4435,36.958333,-2.329826,2.169732,0.018479,,,,,,
4436,36.966667,-2.336730,2.169601,0.019052,,,,,,
4437,36.975000,-2.343343,2.169495,0.019895,,,,,,
4438,36.983333,-2.350239,2.169417,0.020383,,,,,,
4439,36.991667,-2.357104,2.169149,0.021151,,,,,,
4440,37.000000,-2.364116,2.169174,0.021717,,,,,,
4441,37.008333,-2.371177,2.168789,0.022321,,,,,,
4442,37.016667,-2.378325,2.168586,0.022986,,,,,,
4443,37.025000,-2.385467,2.168724,0.023683,,,,,,
4444,37.033333,-2.392545,2.168688,0.024452,,,,,,
4445,37.041667,-2.399647,2.168386,0.024816,,,,,,
4446,37.050000,-2.406571,2.168223,0.025433,,,,,,
4447,37.058333,-2.413462,2.168109,0.026000,,,,,,
4448,37.066667,-2.420298,2.167708,0.026890,,,,,,
4449,37.075000,-2.426857,2.167236,0.027421,,,,,,
4450,37.083333,-2.433365,2.166908,0.028021,,,,,,
4451,37.091667,-2.439852,2.166415,0.028446,,,,,,
4452,37.100000,-2.446419,2.166016,0.028655,,,,,,
4453,37.108333,-2.452775,2.165725,0.029162,,,,,,
4454,37.116667,-2.459053,2.165324,0.029614,,,,,,
4455,37.125000,-2.465198,2.164786,0.029723,,,,,,
4456,37.133333,-2.471385,2.164529,0.030081,,,,,,
4457,37.141667,-2.477671,2.164099,0.030502,,,,,,
4458,37.150000,-2.484197,2.163799,0.030844,,,,,,
4459,37.158333,-2.490413,2.163449,0.031330,,,,,,
4460,37.166667,-2.496540,2.162975,0.031610,,,,,,
4461,37.175000,-2.502579,2.162391,0.031764,,,,,,
4462,37.183333,-2.508547,2.161924,0.032209,,,,,,
4463,37.191667,-2.514454,2.161478,0.032339,,,,,,
4464,37.200000,-2.519926,2.160985,0.032586,,,,,,
4465,37.208333,-2.525187,2.160633,0.032687,,,,,,
4466,37.216667,-2.530299,2.160146,0.032650,,,,,,
4467,37.225000,-2.535297,2.159794,0.032588,,,,,,
4468,37.233333,-2.540158,2.159277,0.032807,,,,,,
4469,37.241667,-2.545017,2.158802,0.032522,,,,,,
4470,37.250000,-2.549816,2.158492,0.032686,,,,,,
4471,37.258333,-2.554356,2.158220,0.032599,,,,,,
4472,37.266667,-2.559071,2.158052,0.032537,,,,,,
4473,37.275000,-2.563898,2.157875,0.032523,,,,,,
4474,37.283333,-2.568073,2.157887,0.032568,,,,,,
4475,37.291667,-2.572791,2.157942,0.032458,,,,,,
4476,37.300000,-2.577312,2.157858,0.032244,,,,,,
4477,37.308333,-2.581592,2.158178,0.032251,,,,,,
4478,37.316667,-2.586026,2.157972,0.032175,,,,,,
4479,37.325000,-2.590357,2.158298,0.032071,,,,,,
4480,37.333333,-2.594603,2.158608,0.032047,,,,,,
4481,37.341667,-2.598550,2.158617,0.032053,,,,,,
4482,37.350000,-2.602782,2.159200,0.031754,,,,,,
4483,37.358333,-2.606328,2.159236,0.031877,,,,,,
4484,37.366667,-2.610378,2.159621,0.031784,,,,,,
4485,37.375000,-2.613574,2.159950,0.031923,,,,,,
4486,37.383333,-2.617420,2.160172,0.031964,,,,,,
4487,37.391667,-2.620584,2.160433,0.032420,,,,,,
4488,37.400000,-2.624002,2.160732,0.032756,,,,,,
4489,37.408333,-2.627213,2.160952,0.033394,,,,,,
4490,37.416667,-2.630515,2.161198,0.033997,,,,,,
4491,37.425000,-2.633746,2.161451,0.034570,,,,,,
4492,37.433333,-2.637081,2.161694,0.035364,,,,,,
4493,37.441667,-2.640151,2.161778,0.036173,,,,,,
4494,37.450000,-2.643437,2.161884,0.036917,,,,,,
4495,37.458333,-2.646379,2.161960,0.037911,,,,,,
4496,37.466667,-2.649538,2.161965,0.038632,,,,,,
4497,37.475000,-2.652345,2.161737,0.039427,,,,,,
4498,37.483333,-2.654963,2.161935,0.040481,,,,,,
4499,37.491667,-2.657771,2.161728,0.041184,,,,,,
4500,37.500000,-2.660033,2.161532,0.042121,,,,,,
4501,37.508333,-2.662059,2.161295,0.043237,,,,,,
4502,37.516667,-2.664422,2.160993,0.044356,,,,,,
4503,37.525000,-2.666047,2.160463,0.044940,,,,,,
4504,37.533333,-2.667397,2.159866,0.046148,,,,,,
4505,37.541667,-2.668712,2.159650,0.047108,,,,,,
4506,37.550000,-2.670031,2.159295,0.047850,,,,,,
4507,37.558333,-2.671216,2.158865,0.048510,,,,,,
4508,37.566667,-2.672324,2.158272,0.049221,,,,,,
4509,37.575000,-2.673512,2.157989,0.050492,,,,,,
4510,37.583333,-2.675114,2.157763,0.051809,,,,,,
4511,37.591667,-2.676441,2.157337,0.053643,,,,,,
4512,37.600000,-2.678154,2.157252,0.055242,,,,,,
4513,37.608333,-2.680248,2.156991,0.057378,,,,,,
4514,37.616667,-2.682038,2.156964,0.059267,,,,,,
4515,37.625000,-2.683727,2.156883,0.061275,,,,,,
4516,37.633333,-2.685859,2.157115,0.063439,,,,,,
4517,37.641667,-2.687312,2.157141,0.065194,,,,,,
4518,37.650000,-2.689051,2.157473,0.067685,,,,,,
4519,37.658333,-2.690431,2.157445,0.070225,,,,,,
4520,37.666667,-2.691904,2.157808,0.072903,,,,,,
4521,37.675000,-2.693462,2.158083,0.075831,,,,,,
4522,37.683333,-2.695115,2.158175,0.078869,,,,,,
4523,37.691667,-2.696629,2.158588,0.081855,,,,,,
4524,37.700000,-2.698268,2.158842,0.085134,,,,,,
4525,37.708333,-2.699678,2.159046,0.088128,,,,,,
4526,37.716667,-2.701313,2.159342,0.091666,,,,,,
4527,37.725000,-2.702724,2.159509,0.094667,,,,,,
4528,37.733333,-2.703997,2.159657,0.097980,,,,,,
4529,37.741667,-2.705485,2.159923,0.101536,,,,,,
4530,37.750000,-2.706447,2.159856,0.105241,,,,,,
4531,37.758333,-2.707573,2.160100,0.108932,,,,,,
4532,37.766667,-2.708962,2.160499,0.112961,,,,,,
4533,37.775000,-2.709723,2.160546,0.116831,,,,,,
4534,37.783333,-2.710902,2.160687,0.120749,,,,,,
4535,37.791667,-2.711919,2.160786,0.124823,,,,,,
4536,37.800000,-2.712538,2.160843,0.128966,,,,,,
4537,37.808333,-2.713556,2.161015,0.133381,,,,,,
4538,37.816667,-2.714190,2.161220,0.137558,,,,,,
4539,37.825000,-2.714740,2.161355,0.141899,,,,,,
4540,37.833333,-2.715309,2.161213,0.146559,,,,,,
4541,37.841667,-2.715871,2.161256,0.150869,,,,,,
4542,37.850000,-2.716241,2.161330,0.155439,,,,,,
4543,37.858333,-2.716719,2.161174,0.160082,,,,,,
4544,37.866667,-2.717329,2.161060,0.164626,,,,,,
4545,37.875000,-2.717673,2.160979,0.169523,,,,,,
4546,37.883333,-2.718345,2.160846,0.174089,,,,,,
4547,37.891667,-2.719164,2.160634,0.178826,,,,,,
4548,37.900000,-2.719624,2.160345,0.183910,,,,,,
4549,37.908333,-2.720573,2.160047,0.188733,,,,,,
4550,37.916667,-2.721457,2.160101,0.193621,,,,,,
4551,37.925000,-2.722531,2.159979,0.198977,,,,,,
4552,37.933333,-2.723644,2.159825,0.204155,,,,,,
4553,37.941667,-2.724752,2.159677,0.209125,,,,,,
4554,37.950000,-2.725851,2.159184,0.214711,,,,,,
4555,37.958333,-2.726931,2.158973,0.219920,,,,,,
4556,37.966667,-2.728373,2.158782,0.225341,,,,,,
4557,37.975000,-2.729250,2.158518,0.230850,,,,,,
4558,37.983333,-2.730618,2.158212,0.236334,,,,,,
4559,37.991667,-2.731421,2.157962,0.241757,,,,,,
4560,38.000000,-2.732755,2.157622,0.247286,,,,,,
4561,38.008333,-2.733470,2.157373,0.252887,,,,,,
4562,38.016667,-2.734750,2.157424,0.258628,,,,,,
4563,38.025000,-2.735188,2.157075,0.264378,,,,,,
4564,38.033333,-2.736056,2.156870,0.270323,,,,,,
4565,38.041667,-2.736477,2.156690,0.275827,,,,,,
4566,38.050000,-2.737004,2.156540,0.281499,,,,,,
4567,38.058333,-2.737877,2.156293,0.286847,,,,,,
4568,38.066667,-2.738384,2.156288,0.292433,,,,,,
4569,38.075000,-2.739201,2.156035,0.297623,,,,,,
4570,38.083333,-2.739775,2.155837,0.303255,,,,,,
4571,38.091667,-2.740430,2.155822,0.308385,,,,,,
4572,38.100000,-2.741186,2.155644,0.313956,,,,,,
4573,38.108333,-2.741668,2.155505,0.319504,,,,,,
4574,38.116667,-2.742180,2.155134,0.324822,,,,,,
4575,38.125000,-2.742990,2.155261,0.330222,,,,,,
4576,38.133333,-2.742912,2.154932,0.335795,,,,,,
4577,38.141667,-2.743522,2.154794,0.341015,,,,,,
4578,38.150000,-2.743726,2.154916,0.346226,,,,,,
4579,38.158333,-2.743621,2.154745,0.351653,,,,,,
4580,38.166667,-2.744082,2.154815,0.356965,,,,,,
4581,38.175000,-2.744382,2.154736,0.361830,,,,,,
4582,38.183333,-2.744476,2.154779,0.367224,,,,,,
4583,38.191667,-2.744816,2.154773,0.372432,,,,,,
4584,38.200000,-2.745147,2.154893,0.377326,,,,,,
4585,38.208333,-2.745319,2.154982,0.382413,,,,,,
4586,38.216667,-2.745290,2.154910,0.387231,,,,,,
4587,38.225000,-2.745447,2.154972,0.391916,,,,,,
4588,38.233333,-2.745394,2.155013,0.396585,,,,,,
4589,38.241667,-2.744822,2.155053,0.401281,,,,,,
4590,38.250000,-2.744115,2.154970,0.405687,,,,,,
4591,38.258333,-2.743492,2.155023,0.409766,,,,,,
4592,38.266667,-2.742948,2.155173,0.413848,,,,,,
4593,38.275000,-2.742115,2.155111,0.417997,,,,,,
4594,38.283333,-2.741194,2.154970,0.421854,,,,,,
4595,38.291667,-2.740229,2.155007,0.425803,,,,,,
4596,38.300000,-2.739372,2.155010,0.429692,,,,,,
4597,38.308333,-2.738385,2.154832,0.433627,,,,,,
4598,38.316667,-2.737572,2.154736,0.437680,,,,,,
4599,38.325000,-2.736753,2.154527,0.441528,,,,,,
4600,38.333333,-2.736042,2.154419,0.445389,,,,,,
4601,38.341667,-2.735413,2.154305,0.449176,,,,,,
4602,38.350000,-2.734745,2.153920,0.452886,,,,,,
4603,38.358333,-2.734140,2.153838,0.456586,,,,,,
4604,38.366667,-2.733429,2.153588,0.460458,,,,,,
4605,38.375000,-2.732683,2.153072,0.464091,,,,,,
4606,38.383333,-2.731894,2.152637,0.467947,,,,,,
4607,38.391667,-2.731460,2.152349,0.471493,,,,,,
4608,38.400000,-2.730893,2.151886,0.475388,,,,,,
4609,38.408333,-2.730851,2.151423,0.479127,,,,,,
4610,38.416667,-2.730634,2.151088,0.482753,,,,,,
4611,38.425000,-2.730277,2.150510,0.486689,,,,,,
4612,38.433333,-2.730061,2.149832,0.490601,,,,,,
4613,38.441667,-2.730159,2.149505,0.494379,,,,,,
4614,38.450000,-2.730410,2.148959,0.497925,,,,,,
4615,38.458333,-2.730382,2.148398,0.501526,,,,,,
4616,38.466667,-2.730320,2.147861,0.505329,,,,,,
4617,38.475000,-2.730581,2.147394,0.508857,,,,,,
4618,38.483333,-2.730834,2.146955,0.512306,,,,,,
4619,38.491667,-2.730983,2.146473,0.515936,,,,,,
4620,38.500000,-2.731332,2.146140,0.519646,,,,,,
4621,38.508333,-2.731895,2.145711,0.523287,,,,,,
4622,38.516667,-2.732573,2.145299,0.526925,,,,,,
4623,38.525000,-2.733427,2.144767,0.530774,,,,,,
4624,38.533333,-2.734198,2.144546,0.534726,,,,,,
4625,38.541667,-2.735291,2.144474,0.538510,,,,,,
4626,38.550000,-2.736376,2.144184,0.542350,,,,,,
4627,38.558333,-2.737036,2.143766,0.546250,,,,,,
4628,38.566667,-2.738366,2.143503,0.549975,,,,,,
4629,38.575000,-2.739322,2.143286,0.553571,,,,,,
4630,38.583333,-2.740181,2.143186,0.557187,,,,,,
4631,38.591667,-2.741443,2.142812,0.560686,,,,,,
4632,38.600000,-2.742152,2.142520,0.564317,,,,,,
4633,38.608333,-2.742983,2.142532,0.567640,,,,,,
4634,38.616667,-2.744371,2.142566,0.570960,,,,,,
4635,38.625000,-2.745266,2.142168,0.574440,,,,,,
4636,38.633333,-2.746529,2.141932,0.577804,,,,,,
4637,38.641667,-2.748156,2.141696,0.581090,,,,,,
4638,38.650000,-2.749627,2.141740,0.584618,,,,,,
4639,38.658333,-2.751268,2.141673,0.587821,,,,,,
4640,38.666667,-2.753098,2.141575,0.590954,,,,,,
4641,38.675000,-2.754902,2.141383,0.594287,,,,,,
4642,38.683333,-2.756716,2.141122,0.597278,,,,,,
4643,38.691667,-2.758632,2.141231,0.600599,,,,,,
4644,38.700000,-2.760443,2.141366,0.603082,,,,,,
4645,38.708333,-2.762688,2.141424,0.605946,,,,,,
4646,38.716667,-2.764341,2.141396,0.608611,,,,,,
4647,38.725000,-2.766716,2.141457,0.611245,,,,,,
4648,38.733333,-2.768621,2.141797,0.614112,,,,,,
4649,38.741667,-2.770725,2.141903,0.616703,,,,,,
4650,38.750000,-2.773200,2.141973,0.619242,,,,,,
4651,38.758333,-2.775304,2.141869,0.621844,,,,,,
4652,38.766667,-2.778122,2.142084,0.624127,,,,,,
4653,38.775000,-2.780525,2.142217,0.626470,,,,,,
4654,38.783333,-2.783291,2.142629,0.628656,,,,,,
4655,38.791667,-2.785677,2.142668,0.630881,,,,,,
4656,38.800000,-2.788121,2.142895,0.633052,,,,,,
4657,38.808333,-2.790478,2.143200,0.635356,,,,,,
4658,38.816667,-2.792825,2.143697,0.637641,,,,,,
4659,38.825000,-2.795280,2.143981,0.639800,,,,,,
4660,38.833333,-2.797630,2.144403,0.642211,,,,,,
4661,38.841667,-2.800026,2.144775,0.644434,,,,,,
4662,38.850000,-2.802566,2.145327,0.646665,,,,,,
4663,38.858333,-2.805046,2.145720,0.648861,,,,,,
4664,38.866667,-2.807947,2.146293,0.651070,,,,,,
4665,38.875000,-2.810309,2.146444,0.653154,,,,,,
4666,38.883333,-2.813237,2.147059,0.655308,,,,,,
4667,38.891667,-2.815347,2.147379,0.657032,,,,,,
4668,38.900000,-2.818054,2.147755,0.658996,,,,,,
4669,38.908333,-2.820232,2.148194,0.660888,,,,,,
4670,38.916667,-2.822092,2.148495,0.662712,,,,,,
4671,38.925000,-2.824648,2.149051,0.664243,,,,,,
4672,38.933333,-2.826395,2.149323,0.665768,,,,,,
4673,38.941667,-2.828534,2.149701,0.667487,,,,,,
4674,38.950000,-2.830950,2.150081,0.668736,,,,,,
4675,38.958333,-2.832947,2.150264,0.670165,,,,,,
4676,38.966667,-2.835266,2.150623,0.671638,,,,,,
4677,38.975000,-2.837678,2.150999,0.672597,,,,,,
4678,38.983333,-2.839935,2.151092,0.673859,,,,,,
4679,38.991667,-2.842246,2.151448,0.674866,,,,,,
4680,39.000000,-2.844701,2.151453,0.675615,,,,,,
4681,39.008333,-2.847087,2.151657,0.676714,,,,,,
4682,39.016667,-2.849449,2.151945,0.677311,,,,,,
4683,39.025000,-2.852036,2.151897,0.678200,,,,,,
4684,39.033333,-2.854523,2.152097,0.679110,,,,,,
4685,39.041667,-2.857089,2.152173,0.679974,,,,,,
4686,39.050000,-2.859649,2.152477,0.680622,,,,,,
4687,39.058333,-2.862112,2.152660,0.681438,,,,,,
4688,39.066667,-2.864782,2.152651,0.681875,,,,,,
4689,39.075000,-2.867370,2.152942,0.682625,,,,,,
4690,39.083333,-2.869678,2.153097,0.683047,,,,,,
4691,39.091667,-2.872509,2.153234,0.683590,,,,,,
4692,39.100000,-2.875185,2.153326,0.684237,,,,,,
4693,39.108333,-2.877826,2.153563,0.684530,,,,,,
4694,39.116667,-2.880765,2.153841,0.685178,,,,,,
4695,39.125000,-2.883488,2.153868,0.685847,,,,,,
4696,39.133333,-2.886599,2.154010,0.686345,,,,,,
4697,39.141667,-2.889345,2.154343,0.687275,,,,,,
4698,39.150000,-2.892309,2.154574,0.688102,,,,,,
4699,39.158333,-2.895429,2.154719,0.688974,,,,,,
4700,39.166667,-2.898220,2.155142,0.689959,,,,,,
4701,39.175000,-2.901452,2.155596,0.690789,,,,,,
4702,39.183333,-2.904361,2.155815,0.691665,,,,,,
4703,39.191667,-2.907450,2.156097,0.692310,,,,,,
4704,39.200000,-2.910555,2.156438,0.693107,,,,,,
4705,39.208333,-2.913616,2.156734,0.693789,,,,,,
4706,39.216667,-2.917005,2.156961,0.694586,,,,,,
4707,39.225000,-2.920038,2.157110,0.695420,,,,,,
4708,39.233333,-2.923715,2.157498,0.696190,,,,,,
4709,39.241667,-2.926988,2.157419,0.697101,,,,,,
4710,39.250000,-2.930838,2.157843,0.697836,,,,,,
4711,39.258333,-2.934221,2.157865,0.698870,,,,,,
4712,39.266667,-2.938093,2.158103,0.699819,,,,,,
4713,39.275000,-2.941492,2.158161,0.700566,,,,,,
4714,39.283333,-2.945411,2.158266,0.701455,,,,,,
4715,39.291667,-2.948949,2.158407,0.702501,,,,,,
4716,39.300000,-2.952738,2.158462,0.703413,,,,,,
4717,39.308333,-2.956583,2.158533,0.704472,,,,,,
4718,39.316667,-2.960121,2.158670,0.705413,,,,,,
4719,39.325000,-2.964265,2.158717,0.706610,,,,,,
4720,39.333333,-2.967942,2.158685,0.707583,,,,,,
4721,39.341667,-2.971987,2.158859,0.708964,,,,,,
4722,39.350000,-2.975652,2.158727,0.710257,,,,,,
4723,39.358333,-2.979830,2.158829,0.711400,,,,,,
4724,39.366667,-2.983719,2.158820,0.712772,,,,,,
4725,39.375000,-2.987344,2.158915,0.714279,,,,,,
4726,39.383333,-2.991673,2.159105,0.715617,,,,,,
4727,39.391667,-2.995258,2.158883,0.716884,,,,,,
4728,39.400000,-2.999407,2.159253,0.718259,,,,,,
4729,39.408333,-3.003312,2.159073,0.719599,,,,,,
4730,39.416667,-3.007307,2.159332,0.720884,,,,,,
4731,39.425000,-3.011851,2.159312,0.722246,,,,,,
4732,39.433333,-3.015686,2.159418,0.723628,,,,,,
4733,39.441667,-3.020102,2.159653,0.725058,,,,,,
4734,39.450000,-3.024353,2.159812,0.726595,,,,,,
4735,39.458333,-3.028493,2.159748,0.727900,,,,,,
4736,39.466667,-3.032810,2.159922,0.729586,,,,,,
4737,39.475000,-3.036762,2.160075,0.731010,,,,,,
4738,39.483333,-3.040945,2.160169,0.732419,,,,,,
4739,39.491667,-3.045093,2.160416,0.733948,,,,,,
4740,39.500000,-3.048862,2.160433,0.735275,,,,,,
4741,39.508333,-3.052946,2.160681,0.736640,,,,,,
4742,39.516667,-3.056577,2.160836,0.738157,,,,,,
4743,39.525000,-3.060581,2.160902,0.739410,,,,,,
4744,39.533333,-3.064044,2.161306,0.741137,,,,,,
4745,39.541667,-3.067919,2.161288,0.742156,,,,,,
4746,39.550000,-3.071625,2.161404,0.743697,,,,,,
4747,39.558333,-3.075040,2.161626,0.744702,,,,,,
4748,39.566667,-3.078657,2.161632,0.746095,,,,,,
4749,39.575000,-3.082084,2.161875,0.747248,,,,,,
4750,39.583333,-3.085388,2.161968,0.748620,,,,,,
4751,39.591667,-3.088762,2.162117,0.749863,,,,,,
4752,39.600000,-3.092044,2.162377,0.751234,,,,,,
4753,39.608333,-3.095364,2.162444,0.752210,,,,,,
4754,39.616667,-3.098786,2.162498,0.753484,,,,,,
4755,39.625000,-3.102002,2.162741,0.754467,,,,,,
4756,39.633333,-3.105477,2.162655,0.755731,,,,,,
4757,39.641667,-3.108851,2.162896,0.756894,,,,,,
4758,39.650000,-3.112025,2.162995,0.758182,,,,,,
4759,39.658333,-3.115649,2.163136,0.759314,,,,,,
4760,39.666667,-3.118888,2.163367,0.760676,,,,,,
4761,39.675000,-3.122402,2.163578,0.761868,,,,,,
4762,39.683333,-3.125629,2.163532,0.763116,,,,,,
4763,39.691667,-3.128884,2.163682,0.764458,,,,,,
4764,39.700000,-3.132026,2.163671,0.765639,,,,,,
4765,39.708333,-3.135246,2.163541,0.766845,,,,,,
4766,39.716667,-3.138240,2.163516,0.768047,,,,,,
4767,39.725000,-3.141410,2.163417,0.769166,,,,,,
4768,39.733333,-3.144166,2.163348,0.770430,,,,,,
4769,39.741667,-3.147231,2.163269,0.771392,,,,,,
4770,39.750000,-3.150056,2.163233,0.772837,,,,,,
4771,39.758333,-3.152980,2.163055,0.773845,,,,,,
4772,39.766667,-3.156002,2.163081,0.775171,,,,,,
4773,39.775000,-3.158765,2.162879,0.776288,,,,,,
4774,39.783333,-3.161871,2.162830,0.777467,,,,,,
4775,39.791667,-3.164444,2.162790,0.778650,,,,,,
4776,39.800000,-3.167756,2.162489,0.779369,,,,,,
4777,39.808333,-3.170593,2.162518,0.780357,,,,,,
4778,39.816667,-3.173816,2.162295,0.781081,,,,,,
4779,39.825000,-3.176909,2.162051,0.781906,,,,,,
4780,39.833333,-3.180013,2.161917,0.782711,,,,,,
4781,39.841667,-3.182945,2.161520,0.783814,,,,,,
4782,39.850000,-3.185981,2.161257,0.784771,,,,,,
4783,39.858333,-3.188641,2.160911,0.785632,,,,,,
4784,39.866667,-3.191608,2.160498,0.786713,,,,,,
4785,39.875000,-3.194511,2.160227,0.787384,,,,,,
4786,39.883333,-3.197347,2.159889,0.788191,,,,,,
4787,39.891667,-3.200495,2.159592,0.788945,,,,,,
4788,39.900000,-3.203249,2.159317,0.789625,,,,,,
4789,39.908333,-3.206397,2.158900,0.790479,,,,,,
4790,39.916667,-3.209290,2.158510,0.791200,,,,,,
4791,39.925000,-3.212321,2.158220,0.792164,,,,,,
4792,39.933333,-3.215385,2.157774,0.793048,,,,,,
4793,39.941667,-3.218204,2.157585,0.794030,,,,,,
4794,39.950000,-3.221517,2.157181,0.794619,,,,,,
4795,39.958333,-3.224383,2.156923,0.795358,,,,,,
4796,39.966667,-3.227477,2.156595,0.796111,,,,,,
4797,39.975000,-3.230372,2.156206,0.796701,,,,,,
4798,39.983333,-3.233469,2.155921,0.797665,,,,,,
4799,39.991667,-3.236434,2.155491,0.798262,,,,,,
4800,40.000000,-3.239410,2.155105,0.799157,,,,,,
4801,40.008333,-3.242726,2.154849,0.799943,,,,,,
4802,40.016667,-3.245642,2.154322,0.800848,,,,,,
4803,40.025000,-3.249176,2.154134,0.801596,,,,,,
4804,40.033333,-3.252006,2.153430,0.802364,,,,,,
4805,40.041667,-3.255481,2.153152,0.803078,,,,,,
4806,40.050000,-3.258556,2.152525,0.803718,,,,,,
4807,40.058333,-3.261954,2.152170,0.804256,,,,,,
4808,40.066667,-3.265198,2.151751,0.804887,,,,,,
4809,40.075000,-3.268326,2.151220,0.805256,,,,,,
4810,40.083333,-3.271495,2.151037,0.805966,,,,,,
4811,40.091667,-3.274580,2.150444,0.806582,,,,,,
4812,40.100000,-3.277885,2.150374,0.807463,,,,,,
4813,40.108333,-3.281014,2.149894,0.808171,,,,,,
4814,40.116667,-3.284365,2.149644,0.808940,,,,,,
4815,40.125000,-3.287451,2.149257,0.809649,,,,,,
4816,40.133333,-3.290875,2.148910,0.810150,,,,,,
4817,40.141667,-3.293973,2.148532,0.810842,,,,,,
4818,40.150000,-3.297402,2.148197,0.811189,,,,,,
4819,40.158333,-3.300596,2.148102,0.811708,,,,,,
4820,40.166667,-3.304115,2.147699,0.812067,,,,,,
4821,40.175000,-3.307245,2.147512,0.812498,,,,,,
4822,40.183333,-3.310919,2.147233,0.812853,,,,,,
4823,40.191667,-3.314004,2.146799,0.813388,,,,,,
4824,40.200000,-3.317650,2.146646,0.813833,,,,,,
4825,40.208333,-3.320944,2.146189,0.814429,,,,,,
4826,40.216667,-3.324721,2.145947,0.814986,,,,,,
4827,40.225000,-3.328187,2.145489,0.815454,,,,,,
4828,40.233333,-3.332157,2.145316,0.815998,,,,,,
4829,40.241667,-3.335715,2.144749,0.816532,,,,,,
4830,40.250000,-3.339780,2.144586,0.816836,,,,,,
4831,40.258333,-3.343407,2.144046,0.817122,,,,,,
4832,40.266667,-3.347462,2.143916,0.817546,,,,,,
4833,40.275000,-3.351108,2.143451,0.817858,,,,,,
4834,40.283333,-3.355095,2.143337,0.818116,,,,,,
4835,40.291667,-3.358882,2.142867,0.818454,,,,,,
4836,40.300000,-3.362757,2.142772,0.818614,,,,,,
4837,40.308333,-3.366829,2.142196,0.818781,,,,,,
4838,40.316667,-3.370522,2.141984,0.819266,,,,,,
4839,40.325000,-3.374491,2.141528,0.819257,,,,,,
4840,40.333333,-3.378380,2.141106,0.819342,,,,,,
4841,40.341667,-3.382552,2.140789,0.819341,,,,,,
4842,40.350000,-3.386102,2.140361,0.819401,,,,,,
4843,40.358333,-3.390237,2.140123,0.819465,,,,,,
4844,40.366667,-3.393691,2.139707,0.819522,,,,,,
4845,40.375000,-3.397875,2.139669,0.819717,,,,,,
4846,40.383333,-3.401564,2.139354,0.819782,,,,,,
4847,40.391667,-3.405874,2.139223,0.820161,,,,,,
4848,40.400000,-3.409805,2.138958,0.820596,,,,,,
4849,40.408333,-3.414269,2.138866,0.820823,,,,,,
4850,40.416667,-3.418539,2.138752,0.821059,,,,,,
4851,40.425000,-3.422643,2.138667,0.821371,,,,,,
4852,40.433333,-3.427054,2.138490,0.821485,,,,,,
4853,40.441667,-3.431065,2.138476,0.821804,,,,,,
4854,40.450000,-3.435175,2.138321,0.821954,,,,,,
4855,40.458333,-3.439169,2.138414,0.822260,,,,,,
4856,40.466667,-3.443076,2.138079,0.822360,,,,,,
4857,40.475000,-3.446831,2.138262,0.822629,,,,,,
4858,40.483333,-3.450404,2.138125,0.822491,,,,,,
4859,40.491667,-3.453977,2.138083,0.822942,,,,,,
4860,40.500000,-3.457233,2.138142,0.822755,,,,,,
4861,40.508333,-3.460839,2.138149,0.822635,,,,,,
4862,40.516667,-3.464082,2.138307,0.822616,,,,,,
