,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_11013,Marker_11013,Marker_11013,Marker_11177,Marker_11177,Marker_11177,Marker_11179,Marker_11179,Marker_11179,Marker_11180,Marker_11180,Marker_11180,Marker_11181,Marker_11181,Marker_11181,Marker_11182,Marker_11182,Marker_11182,Marker_11183,Marker_11183,Marker_11183,Marker_11184,Marker_11184,Marker_11184,Marker_11185,Marker_11185,Marker_11185,Marker_11186,Marker_11186,Marker_11186,Marker_11188,Marker_11188,Marker_11188,Marker_11189,Marker_11189,Marker_11189
,,"8392B20CF49E35702B05","8392B20CF49E35702B05","8392B20CF49E35702B05","8392B20CF49E35702BA9","8392B20CF49E35702BA9","8392B20CF49E35702BA9","8392B20CF49E35702BAB","8392B20CF49E35702BAB","8392B20CF49E35702BAB","8392B20CF49E35702BAC","8392B20CF49E35702BAC","8392B20CF49E35702BAC","8392B20CF49E35702BAD","8392B20CF49E35702BAD","8392B20CF49E35702BAD","8392B20CF49E35702BAE","8392B20CF49E35702BAE","8392B20CF49E35702BAE","8392B20CF49E35702BAF","8392B20CF49E35702BAF","8392B20CF49E35702BAF","8392B20CF49E35702BB0","8392B20CF49E35702BB0","8392B20CF49E35702BB0","8392B20CF49E35702BB1","8392B20CF49E35702BB1","8392B20CF49E35702BB1","8392B20CF49E35702BB2","8392B20CF49E35702BB2","8392B20CF49E35702BB2","8392B20CF49E35702BB4","8392B20CF49E35702BB4","8392B20CF49E35702BB4","8392B20CF49E35702BB5","8392B20CF49E35702BB5","8392B20CF49E35702BB5"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,0.816667,-1.028179,0.179324,-2.285124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.825000,-1.028370,0.179589,-2.285245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.833333,-1.028223,0.179377,-2.285184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.841667,-1.028082,0.179375,-2.285224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.850000,-1.028123,0.179303,-2.285214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.858333,-1.027950,0.179164,-2.285374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.866667,-1.027843,0.179232,-2.285238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.875000,-1.028087,0.179309,-2.285249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.883333,-1.028144,0.179380,-2.285240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.891667,-1.028111,0.179189,-2.285261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.900000,-1.027928,0.179313,-2.285285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.908333,-1.028006,0.179390,-2.285208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,-1.028023,0.179274,-2.285256,,,,,,,-2.269711,4.487527,-1.222208,,,,,,,,,,,,,,,,,,,,,,,,
111,0.925000,-1.027904,0.179195,-2.285389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.933333,-1.028151,0.179341,-2.285274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.941667,-1.028384,0.179461,-2.285269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.950000,-1.028175,0.179423,-2.285210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.958333,-1.027949,0.179181,-2.285311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.966667,-1.028136,0.179417,-2.285351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
